k,beta,gamma,peak_I,peak_tick
1660,0.8435251045555668,0.14254289538997514,1945,37
1661,1.3216262638801242,0.17124895967713785,2214,29
1662,0.8538031241439846,0.12457855559475219,2208,40
1663,0.7431286725296722,0.10780881662064919,2205,43
1664,0.7246296838034778,0.12867623415634594,1838,44
1665,0.6498678423949874,0.1534832922858805,1562,47
1666,1.0084514562762752,0.11103664552395832,2715,33
1667,1.1205298090300349,0.09063524566683695,2960,33
1668,0.573738553587774,0.10038940586798437,1945,49
1669,0.6589782504603678,0.09658414514969317,2114,49
1670,0.6271032053062149,0.1002001336923395,2029,48
1671,0.7247349036864451,0.08772253166582236,2232,48
1672,0.4214995939866432,0.07978970720804306,1412,49
1673,0.8365900134921473,0.10317013612016741,2275,36
1674,0.6885604208268268,0.10509351186228819,2278,44
1675,0.7379875829133107,0.09210768185058918,2649,46
1676,0.9010210117048381,0.09751661071586584,2635,38
1677,0.718872979035893,0.09700188567162527,2470,42
1678,0.65002144546173,0.10155223043937991,2147,47
1679,0.8546929406693433,0.09384343871339834,2480,40
1680,0.8656485647238792,0.10211490729298013,2495,39
1681,0.6353330459021282,0.12437142894642164,1634,49
1682,0.9175166326921722,0.1417481014828584,2158,35
1683,0.9054033747570338,0.06852802247741192,2907,37
1684,0.7194249591610222,0.09047664528799668,2411,43
1685,0.5644912307642573,0.13572110063703488,1381,49
1686,0.5980832010574,0.2714039326272224,476,43
1687,0.8889681656375653,0.10684589115196652,2528,36
1688,0.6399390818544446,0.08456912865508262,2293,49
1689,0.572168103861691,0.07325116722491337,1906,49
1690,0.7972550524406506,0.08492359135621008,2670,43
1691,0.5010263050510966,0.10085900269802628,1578,49
1692,0.774570616429152,0.1284494626131921,2086,42
1693,1.2791068709850801,0.07718449416804843,3156,26
1694,0.5392032120105801,0.13909487297710174,983,49
1695,0.7987184604170325,0.08809974869301757,2728,42
1696,1.1761068131410237,0.08632001069278838,3110,31
1697,1.0573620351476625,0.15487527817943425,2317,31
1698,0.7026955017449925,0.09386028286408662,2300,47
1699,0.5760146766360585,0.07267980518764129,2276,49
1700,0.6426025301846197,0.09583346991441578,2203,49
1701,0.835254093558714,0.08791680582926267,2301,40
1702,0.6656175958502735,0.15000118581787403,1575,48
1703,0.9910188878523486,0.09554363776537399,2590,35
1704,0.6453286763233286,0.06661469058240435,2538,48
1705,0.6239775966520509,0.10763657486691983,2079,48
1706,0.6052979132554066,0.10100778114889783,1856,49
1707,0.7054782811450064,0.07905989191469101,2539,45
1708,1.2272711791510544,0.0883937848906672,3113,29
1709,0.8116071729250743,0.15628347483236282,1704,43
1710,0.8144614340332954,0.10484011163793522,2479,43
1711,1.9396229718325892,0.0853199808441083,3580,19
1712,1.0440265384029992,0.06101071051555481,3370,35
1713,1.0636436762440422,0.08616639735902609,3019,31
1714,0.60578646027638,0.08157305227263052,2104,49
1715,1.173773782843304,0.06781339335903541,3329,31
1716,1.0887618596029325,0.14043597587078113,2517,32
1717,0.9272059325943808,0.19671024451781066,1699,32
1718,0.3402736717855338,0.08346003564880095,866,49
1719,1.207022708173894,0.0849720809621608,3160,31
1720,0.40180085226615125,0.12431655224418547,760,49
1721,0.7569476537430413,0.1583292574155873,1636,42
1722,0.4686271310884669,0.05997298970301306,1797,49
1723,0.7305517278441895,0.09417379529660935,2384,43
1724,1.104875330081107,0.09938964756312554,2862,29
1725,1.0567250924628755,0.09874191908376416,2593,32
1726,0.5818065605188445,0.13374767746464644,1416,47
1727,1.2337836260044797,0.1438327769333565,2383,29
1728,0.7066586627670952,0.09004937030107375,2532,44
1729,0.5234549729722517,0.10188455482214949,1399,49
1730,0.8073843554448744,0.09595008327474289,2425,41
1731,0.757045686659011,0.09018067948952965,2671,44
1732,0.953929204559951,0.09224974873243784,2414,37
1733,0.987045589504198,0.07479271926215858,2942,39
1734,0.9654814859668611,0.11641606262492502,2672,34
1735,0.7053761679107148,0.12924085827437268,1834,45
1736,0.5015431550839697,0.09216709253558364,1629,49
1737,1.1000353950203272,0.08489132909248179,3081,33
1738,0.9077210152024094,0.12481371461847209,2141,38
1739,0.9071095462554233,0.11600578068019779,2446,37
1740,0.7390487921024816,0.10128682510818893,2147,48
1741,0.6353117443228922,0.10356730163546017,1726,47
1742,0.7841281502392667,0.06331946518170604,3018,46
1743,0.8437516907819183,0.129272564040685,1988,40
1744,0.601191522832452,0.12761760888994184,1833,49
1745,0.4957598508484683,0.10211859121316347,1478,49
1746,0.5591133021370874,0.11824701571502537,1474,49
1747,0.8244411097304305,0.115264002146755,2390,39
1748,0.5329147662185455,0.10093392579078883,1493,49
1749,0.965739062852663,0.08855177737655232,3020,34
1750,0.9230106232138523,0.13849314928064582,2334,36
1751,0.6117230893110402,0.11745823888064222,1791,49
1752,1.103800415475578,0.07667795499475238,3103,30
1753,0.9275599220585763,0.07500635083313421,2875,34
1754,0.5766348695493415,0.07294148088207399,2118,49
1755,0.9222289269465802,0.07319168437537069,3005,37
1756,0.6523634737989303,0.07771727306500623,2515,47
1757,0.7106202883138879,0.06358448490500618,2707,48
1758,1.5936043118452152,0.0739471770275777,3538,24
1759,0.7082128152265876,0.0953481654109452,1808,48
1760,0.8795954575277939,0.09278469586474547,2621,38
1761,1.4841131337793154,0.07120858154492185,3411,27
1762,0.8386451705164817,0.10833499690310344,2132,41
1763,1.4288750390181988,0.0972818855915539,3183,25
1764,0.8479088703056968,0.10607397192249103,2435,41
1765,0.5505710753141695,0.08115078720014861,1814,49
1766,0.7647396895717167,0.11094901870339503,2216,41
1767,0.6046042173126515,0.10853182503824708,1781,49
1768,0.8451504493438083,0.0892577508297533,2579,42
1769,0.747148009710219,0.09875653091016932,2239,44
1770,0.526484887033714,0.12552642811247336,1109,49
1771,0.6944680853891041,0.08119169795734639,2652,46
1772,0.7994052614043781,0.10354729083887795,2337,41
1773,0.8992247060564011,0.08622575616958272,2627,36
1774,1.4160273977029396,0.0980694992291278,3205,25
1775,0.7835912250955296,0.1306853435323947,2240,40
1776,0.5784215236769382,0.11729285080488162,1597,49
1777,1.0220320326842915,0.09835271560168762,2865,35
1778,0.7911241437738434,0.09086925473532537,2549,44
1779,0.9033872416517018,0.16308560285326862,1717,38
1780,1.0870521302524059,0.15289743173844855,2255,30
1781,1.113764034881349,0.11344379432116519,2717,29
1782,0.7217136788108158,0.09940929602767275,2071,48
1783,0.9589316458739464,0.090413083272612,2958,35
1784,0.5720490989917022,0.12847035133781168,1380,47
1785,0.9956266242069837,0.1032145689986329,2764,33
1786,0.8249473901296518,0.08687991735514947,2827,38
1787,0.9609696134033937,0.14479880985322485,2060,39
1788,0.7291351455607138,0.07931728468417487,2539,48
1789,0.7264766532238491,0.11026745148090399,1998,46
1790,0.7930162264298696,0.07660215680475149,2913,40
1791,1.034415434036496,0.11041807742878752,2690,33
1792,0.7588653612996246,0.09788467970055556,2473,42
1793,0.8568386226054587,0.11597623814669945,2278,36
1794,0.588095070552473,0.08541878111769843,2005,49
1795,1.0303662721815923,0.07987880337085199,2950,33
1796,0.7121309462042834,0.09457062474650212,2296,49
1797,0.6446122499985075,0.10605448559428228,2073,46
1798,1.0660762688910124,0.1269372401210512,2572,29
1799,1.054811549616117,0.0679211867275987,3281,35
1800,0.71768760538138,0.08917303165174975,2258,47
1801,1.0466969089340799,0.09476489174499587,2874,32
1802,1.1207792159601677,0.08584754088720056,3115,33
1803,0.6059376319944766,0.07139940669824195,2606,49
1804,0.9293218770830641,0.08793660388608818,2825,35
1805,0.8568786325462858,0.14508165049560018,2060,36
1806,0.6903160808471858,0.0920728580265491,2345,46
1807,0.9210382922206788,0.0816834711984576,3073,33
1808,0.5827238199747373,0.08230003806780908,2202,49
1809,0.754258015643063,0.08871746569353507,2649,40
1810,0.4759126157790006,0.10632666226154062,1193,49
1811,0.6831631074729703,0.13230591410390796,1586,47
1812,0.722277689417068,0.11842928450581283,1975,43
1813,0.966228058319064,0.10154928650082648,2228,40
1814,0.5741455935108497,0.1063895931078532,1582,49
1815,0.8800550042772737,0.1005308633314917,2485,42
1816,0.7925641229676079,0.08251473468045456,2624,44
1817,0.8004366458960606,0.10666717946267817,2384,44
1818,0.9351749502281509,0.09774078423832877,2660,37
1819,1.3100481308007461,0.108692579709257,2927,27
1820,0.6383708567442644,0.1047847120817663,2241,49
1821,0.6884363768231072,0.11886577696172372,1973,47
1822,1.027911758201204,0.09159700378252202,2931,31
1823,0.6361149206073543,0.12324292896405016,1765,45
1824,0.8251734489748943,0.09400058454184623,2597,40
1825,0.9805845213187255,0.07637646099431004,2921,40
1826,0.8904817053302918,0.08983297530731899,2722,37
1827,1.1674408804951009,0.12347651256895847,2550,29
1828,0.9592628762545286,0.1286547299831468,2391,34
1829,0.9316183509359971,0.04953126488868523,3351,39
1830,0.5179649981439097,0.08985823596272528,1665,49
1831,0.6909421267004243,0.11318612522204563,2057,46
1832,0.7315809109627639,0.08794200414904849,2622,45
1833,0.46584411641186835,0.052013546692418346,1823,49
1834,0.8289968441242275,0.09356487879529296,2660,41
1835,0.5817504312752771,0.09623965406903481,1696,48
1836,1.2944979975235897,0.11782956320803435,2721,27
1837,0.9230586180452506,0.12494546422734941,2386,35
1838,0.8376249635146091,0.09243533594006684,2622,42
1839,1.4708338579191267,0.06773080970954883,3457,25
1840,0.7668294095392085,0.1453263688202598,1760,39
1841,0.9029172642964409,0.100913911899529,2533,38
1842,1.029645634172684,0.12060524478437207,2531,34
1843,0.9861793913710206,0.13894596637835144,2056,35
1844,0.684833057044514,0.09773498497622544,2219,44
1845,0.7572229592165458,0.07003651649982134,2704,45
1846,0.7128956839195468,0.13261804877922825,1824,44
1847,1.1665110071086242,0.11520436297164495,2616,29
1848,0.5811466945188585,0.08836502769813581,2088,49
1849,0.7691913424441708,0.07545083655199995,2599,45
1850,0.5508015090106381,0.09592122517151938,1656,49
1851,1.286244700534246,0.1425955936014824,2563,26
1852,0.7773369245261184,0.1871232296258334,1372,39
1853,0.415828320906776,0.11180730081141496,1208,49
1854,0.5887361477941175,0.1340046954385568,1678,49
1855,0.8160988681847715,0.12778566055619234,1963,40
1856,0.8336689232826726,0.12629927791343343,1911,38
1857,1.2932974161293076,0.07214136817444351,3501,26
1858,0.5590954820593774,0.1328859087217285,1301,49
1859,0.978973659837977,0.09151525360305288,3025,33
1860,0.7406742735185186,0.11215915135973127,2153,43
1861,0.6574864178762891,0.07909718936511387,2354,48
1862,0.7143174345552085,0.07542579937888899,2470,49
1863,0.8857424282024631,0.13313103256812361,2079,38
1864,0.6548249834945739,0.08343890739582883,2352,48
1865,0.6454352353244199,0.09032796886290936,1908,44
1866,0.740397551385241,0.13233836990630407,1862,47
1867,0.8510454100759356,0.07853923877792238,2800,40
1868,0.9942966409543866,0.08704145283318797,2875,33
1869,0.40714010480732926,0.08048975788784334,1232,49
1870,0.9983934729444331,0.11271816037695237,2492,34
1871,0.7967521478380897,0.08884734743565151,2564,41
1872,0.7081181612014048,0.11742014736851766,2099,46
1873,0.7298447534150737,0.1269362300954915,2027,45
1874,0.7564901700540287,0.16568433921501322,1648,41
1875,0.8570956849808216,0.09152937690456403,2547,39
1876,0.6183352856117028,0.074396476450432,2566,49
1877,0.7242113186186563,0.12131586701278739,1979,46
1878,0.8636491959960351,0.13331121385002626,2209,36
1879,0.6935934672575441,0.11610824706788406,2109,43
1880,0.5993794082165056,0.09294402656956818,2037,49
1881,0.7005623836521444,0.07491158721651935,2647,47
1882,0.8838342465688994,0.10010708157966396,2452,34
1883,0.9287803900260956,0.08918327086026029,2591,34
1884,0.5822690806995212,0.12609521797942067,1401,49
1885,0.8700475339972352,0.11675709506311023,2359,38
1886,0.6417233390866914,0.09050882105062061,2423,49
1887,1.0268374754875822,0.15258635895797035,2231,34
1888,1.302913131792429,0.11725829533038112,2772,26
1889,0.7041490860061639,0.0738050971053921,2498,49
1890,0.6794033601243942,0.1304645044369898,1646,42
1891,0.9054890644969575,0.12195677532674147,2348,35
1892,1.0854870847511877,0.1155383688722823,2656,29
1893,0.9886550916177733,0.10369846990826867,2531,35
1894,0.7357679791249384,0.1118599169952105,2329,43
1895,0.7519474614176713,0.09287197112731237,2457,45
1896,0.5032799845146871,0.14331474938897545,1122,49
1897,0.7326902552118368,0.08106094878647789,2711,42
1898,0.6382298415121392,0.09811123084088288,2035,49
1899,0.9015913203066174,0.13491650533137628,2001,40
1900,0.7821556670813614,0.09449285841461909,2546,41
1901,1.117449701887007,0.12257775564100146,2609,31
1902,0.6332803531525595,0.07506688348262865,2476,48
1903,1.275941299996767,0.10362329155568653,2841,28
1904,0.5651131695827083,0.14683261762393005,1147,49
1905,1.1016660424598095,0.12370624701633046,2577,30
1906,0.8077417872169497,0.14328080512992847,1796,44
1907,0.678510147838739,0.09212141760220358,2177,49
1908,1.1314610097001239,0.0869772290357839,2878,31
1909,1.1601530775836308,0.1612601147305738,2337,26
1910,0.9041811270724661,0.09181481707656941,2709,36
1911,1.0966717293892507,0.1012526961139974,2740,33
1912,0.9774086694823161,0.13504846827208686,2231,37
1913,0.9375669669720081,0.08962605961771433,2522,38
1914,0.8194217759964002,0.11302812115665785,2248,44
1915,0.4851919196775481,0.1585511042305772,872,47
1916,0.6828339255774768,0.10005408716411171,2255,43
1917,0.6957337990492527,0.13173500042216033,1883,44
1918,0.9777276069673779,0.07423002339179163,3183,34
1919,0.7558636945521606,0.09897162757861205,2248,45
1920,0.8341790397960338,0.07391932669166805,2988,41
1921,0.6742172670634187,0.07433680694309361,2776,48
1922,0.9683941958292684,0.1267885812111778,2337,34
1923,1.1245135395895818,0.15115677957135093,2384,30
1924,0.9008098329607853,0.0851306698285158,2939,36
1925,0.8657642405512554,0.09646952658412908,2303,40
1926,1.0952502623330276,0.0984041675893752,2897,31
1927,0.9687172778486036,0.08108293859902109,3006,37
1928,1.0779456537473855,0.10385372664885777,2794,33
1929,0.7481558018035632,0.11540739282580423,1860,46
1930,0.7055353757884326,0.06902698893964226,2813,46
1931,0.9638391010861563,0.09264918468931471,2790,37
1932,0.9091772044791622,0.11361485288218753,2329,37
1933,0.7417610359884252,0.11106654888087404,2148,42
1934,1.0183175829254796,0.08501093783579951,2998,35
1935,0.8256159734682044,0.1447242000478361,1900,40
1936,0.7496841734135751,0.09998157309670001,2365,39
1937,0.9784828565460251,0.12660405622642915,2475,34
1938,0.8846209085169731,0.1130761323532192,2425,40
1939,0.9657148134415517,0.11313795987131603,2581,33
1940,0.6786646047414554,0.10118924685727348,2250,49
1941,0.6844754435278405,0.06305938913238175,2846,47
1942,1.3016102022385407,0.08752295799536935,3362,27
1943,0.5759023796297924,0.09904296546151084,1544,48
1944,0.7132197840191774,0.09802180420092221,2215,49
1945,0.706978188442302,0.09911024439368052,2118,48
1946,0.44183171795956533,0.07620943826274314,1602,49
1947,0.8037011310614379,0.14440230426573422,1845,40
1948,0.6909715672336106,0.11444624274276169,2041,44
1949,0.7227646119810816,0.0884465946364971,2500,48
1950,1.2565959338411274,0.08281776931333802,3261,30
1951,0.9373748802998623,0.07457870753741991,3079,38
1952,0.7748663756626847,0.09085277121365254,2311,44
1953,0.5600391838386491,0.11976317910065469,1949,49
1954,0.8735839049125349,0.12126662431528318,2327,38
1955,0.5315296176929035,0.10705098745933647,1590,49
1956,1.5864699141994327,0.09469623878648527,3255,23
1957,0.6754484132761992,0.1415570811644405,1670,40
1958,0.8040599103408168,0.11933152618557241,2138,41
1959,0.6269449452512721,0.06817148227746311,2636,49
1960,0.5925098458344793,0.09427628865913529,2120,49
1961,1.0953419226052334,0.08032825263095364,3151,31
1962,0.39405473638465993,0.1473475829548621,611,49
1963,0.9413277832989493,0.08967427082828117,2741,37
1964,0.5965495545357469,0.15189570178718587,1323,49
1965,0.7010434692101647,0.13784416698246876,1715,48
1966,0.9975232964166024,0.1330253779639228,2351,36
1967,0.6054323494692335,0.08290337345895515,2200,49
1968,0.7229773783746618,0.06741557930955872,2720,45
1969,0.642861817504599,0.12051973952715264,1857,46
1970,0.8539948012528576,0.09522088391276756,2561,39
1971,0.840270699379319,0.08203964749281674,2701,35
1972,0.8444775699938184,0.08910302134766973,2690,39
1973,0.48920394155483365,0.08207587410309725,1585,49
1974,0.7654797348257405,0.08202683593096101,2294,47
1975,0.55409969723215,0.09782653112585582,1792,49
1976,0.770221540909239,0.08059179960065324,2785,44
1977,0.447183292858293,0.0882671031640388,1520,49
1978,0.9904384575489846,0.0882525444403867,2731,37
1979,1.377124135908284,0.06734974392687655,3410,28
1980,0.7120734644483104,0.1198773124954527,1840,43
1981,0.510356701261109,0.1672058871645572,636,48
1982,0.9583623330970696,0.07355290557163671,3050,37
1983,0.8450375162229155,0.09039392637360771,2778,39
1984,0.7020711442514638,0.09311773494465411,2235,46
1985,1.0566592257490994,0.13163018281884986,2573,33
1986,1.5418905557384155,0.1525384833842035,2395,22
1987,0.8417042202106657,0.09636515469881456,2677,41
1988,0.6382039371660406,0.1500757165123164,1388,49
1989,1.4424273223459216,0.06474968223734738,3537,27
1990,0.6255401592782409,0.05562828204944885,2899,48
1991,0.7604954269297225,0.1275889224991225,2084,43
1992,0.9717951298334904,0.06295729032250438,3200,38
1993,0.9143129965310771,0.1106210063662105,2491,36
1994,0.5298213100606178,0.11414598904188,1366,49
1995,0.802152535061057,0.10243422129207813,2365,44
1996,0.8653990294839029,0.08610200157199653,2605,40
1997,0.9737611695416213,0.11162665969101175,2584,33
1998,0.9970569200766486,0.10705098996663086,2490,37
1999,1.2286344638159012,0.08592408122273135,3277,29
2000,0.5927209747374333,0.11369106648971568,1686,49
2001,0.8717576870721429,0.13720372007340217,1994,35
2002,0.9186058538318469,0.09708576413423561,2773,35
2003,0.6700646267910466,0.1279740165984268,1608,49
2004,0.4920806200926198,0.159077367651409,902,49
2005,0.685616218764418,0.10105034280280176,1799,47
2006,0.47585731354543626,0.10233753655513879,1369,49
2007,0.7308330096060578,0.11794478622324198,1958,49
2008,0.8762056137631051,0.0778693898986743,2840,38
2009,0.8115045703390135,0.12930294657675825,2024,44
2010,1.0281161764655433,0.07782387876809922,3107,34
2011,0.8995055888946839,0.14754456925985468,2205,34
2012,0.879298140709747,0.12656166071822916,2175,39
2013,0.9728583644020848,0.10341409261774777,2647,35
2014,0.568270156403783,0.10801664812206777,1743,49
2015,1.0451892781947367,0.09204645549910939,2782,31
2016,0.5694289245525181,0.09259228627995819,1952,49
2017,0.7166177219957883,0.05750349935747604,3180,47
2018,0.7817157640478822,0.0992769932273752,2346,42
2019,0.7033078880041617,0.21637630427663546,1101,47
2020,0.912144490873658,0.09125729756066235,2695,39
2021,0.6771747466752157,0.1311277157214717,1884,49
2022,0.8208622727166861,0.09862517023936936,2562,42
2023,0.8976900793114002,0.12212873193516299,2194,41
2024,0.8712960939557866,0.10670753470977878,2510,38
2025,0.8032480591102065,0.07533561960332259,2663,43
2026,0.6239022444267536,0.1267193381819361,1807,49
2027,2.113981046009534,0.08477859595732636,3677,19
2028,0.8593602996714214,0.1128241183194936,2587,36
2029,1.1173745207801613,0.08922832560897098,3073,30
2030,0.7923562127536099,0.0572401056778702,3156,44
2031,0.8678866219172421,0.10907392353249346,2379,46
2032,0.8475904294416461,0.06434587060058587,3011,40
2033,0.8241743982628018,0.10804543641067502,2201,40
2034,0.6031000280430219,0.10265339276987843,1583,47
2035,0.6200159444551221,0.08734776330373953,2247,49
2036,0.6879364623613916,0.14925174985543493,1569,44
2037,1.0602718432196523,0.1675077909953827,2052,33
2038,0.6129755586747134,0.09037002086493746,2173,49
2039,1.054192115797146,0.11596862856688195,2728,31
2040,0.9556786694779683,0.10496420851949681,2186,38
2041,1.1079469397640114,0.11922738239152605,2573,35
2042,0.8431499123590028,0.1217672611043728,2125,38
2043,0.3950825881727643,0.110367040898721,882,49
2044,0.989779422940434,0.0878320619533034,2863,36
2045,0.7627493512964305,0.12400776069440299,1913,46
2046,0.9528694630982995,0.1214347687003924,2368,33
2047,0.9406052516868214,0.10183046611798309,2560,39
2048,0.749107653564524,0.10978496817869157,2107,45
2049,1.2232467141335903,0.09792617074684029,2995,28
2050,0.7503772264197892,0.10126335840290467,2336,44
2051,0.7267824728114363,0.06705014195692387,2522,46
2052,0.5997059712052596,0.09835432483210432,2153,49
2053,0.7486570416930272,0.08254257242024937,2662,48
2054,0.452997292639461,0.11004836117999528,1153,49
2055,0.7179792516426722,0.07727742384743141,2604,49
2056,0.6112992599945553,0.07685048939121009,2377,49
2057,0.8733847141174074,0.09790425958924326,2468,39
2058,0.871209315144909,0.08206254717725124,2982,37
2059,0.6282316200404165,0.08165070277648137,2296,49
2060,0.9146776163013354,0.135794975859913,2351,36
2061,0.6422462492751949,0.08147701998907951,2463,49
2062,0.5453761879847627,0.08580068914027963,2122,49
2063,1.185551190570217,0.06271862646283317,3470,32
2064,0.7995647461408524,0.12501573480428754,1822,45
2065,0.9510277641236977,0.146897709241255,1964,37
2066,0.9594894265665609,0.0753938161340082,3084,37
2067,0.7903582272993694,0.12455144925574395,2250,39
2068,1.524032508307658,0.07575714021871235,3546,24
2069,0.6413080790222689,0.1016041724403839,2015,49
2070,1.0509616720115114,0.07390736811483994,3206,36
2071,1.2079999160108075,0.05485243703335528,3589,32
2072,0.9384710723940077,0.06836349981725817,3140,37
2073,0.9063818468099774,0.08192707376824693,2781,39
2074,1.173794662937574,0.15274755281612928,2440,27
2075,0.9020464274527884,0.08853667373998153,2818,37
2076,0.7295277202330196,0.11940918881662455,2083,44
2077,0.6161067510179508,0.11831409361560816,1694,49
2078,0.6018979011377431,0.10943373475125379,1836,49
2079,0.7044758162151996,0.07769419811484163,2751,44
2080,0.6367207690701359,0.10154651761744314,2092,47
2081,1.4533750805721204,0.08991338148052493,3347,23
2082,0.9138005335252382,0.12516611100944708,2441,37
2083,0.6526166398228849,0.1125957138286163,1895,46
2084,0.5520946228060036,0.06887542733168554,1970,49
2085,1.015549669650721,0.08992210207811102,2975,35
2086,1.0072121992687169,0.07218435869995314,3242,31
2087,0.6790150464716416,0.08729444523693826,2315,49
2088,0.4741554013197468,0.12253741378173404,1158,49
2089,0.7774935464786098,0.114441252862885,2095,46
2090,0.6172726729379924,0.11007971461286152,1892,49
2091,0.8562509095693347,0.11874545150019628,2323,37
2092,0.5874250731943562,0.14270362449752863,1496,46
2093,1.0956729196540331,0.15527777886971805,2224,30
2094,1.0067661966711312,0.16141916173512882,1702,38
2095,0.9501727727049243,0.12251786102854109,2356,36
2096,0.6766609826144471,0.08437719999186578,2503,49
2097,1.0744773181451084,0.07506885229503965,2818,32
2098,1.2302144169589389,0.07932133057195524,3360,28
2099,0.9091558564242075,0.15308516188782606,1983,37
2100,0.7275458400600954,0.10507160338079509,1923,46
2101,0.8504247177499331,0.12105319792048218,2250,37
2102,0.8035034187848031,0.08669201044851342,2498,49
2103,0.5971568040802022,0.13612880145044143,1407,48
2104,0.7162135883198614,0.10661963043372201,2219,41
2105,0.8028405798676097,0.06047662454361939,2945,46
2106,0.8411442514726386,0.08942740547485914,2700,41
2107,0.9659996261896787,0.14807077744581654,2007,37
2108,0.5544847045788776,0.09632044339390565,1906,49
2109,0.772056992648546,0.0636747970774328,2983,44
2110,0.7318836844717089,0.1509992004939275,1568,41
2111,0.8927063970980886,0.07660016991587532,2526,41
2112,0.5465313948482358,0.08995678549406988,2061,49
2113,0.7739124216101507,0.0631510579101636,3016,42
2114,0.5759338182865829,0.10868176795341247,1584,49
2115,0.7233997898613508,0.10115907606573218,2304,45
2116,0.71457244613889,0.11818295287487773,2073,43
2117,0.5225612889512362,0.10375983653557126,1805,49
2118,0.5430423354948397,0.10204729040104382,1657,49
2119,0.875165970569312,0.1459076521862979,1910,37
2120,0.6110693566671432,0.10133208786400263,1793,49
2121,0.7291919884082818,0.08334769982083788,2431,42
2122,0.5886099109598976,0.112484185736943,1590,49
2123,1.3871222633876,0.13577326674135734,2750,27
2124,0.7162653431719,0.07548891222508537,2610,49
2125,0.673120556249576,0.09350072090432428,2410,46
2126,0.7942469691509646,0.06581499292604262,2960,41
2127,0.900157171431931,0.08595325131319254,2707,40
2128,0.5351999879780439,0.11846598381156506,1262,49
2129,1.0645997995135938,0.08831951359295406,2941,32
2130,0.6009313186911845,0.11377143000586411,1584,49
2131,0.6605659547008209,0.08055580018035596,2429,46
2132,0.544328633463281,0.07715022040303796,2202,49
2133,0.6689098504229253,0.08604747386869588,2349,48
2134,0.8101610956332155,0.12596286528582043,2018,47
2135,1.1760563821764491,0.09052990146537844,3071,32
2136,0.7891316206368864,0.13681846747004886,1917,40
2137,0.7064901448722893,0.11001621077374185,2073,48
2138,1.1122414187256167,0.12986403746983288,2349,32
2139,0.9740972599516609,0.10085628566524477,2610,36
2140,0.7894430435270061,0.0942788139876729,2417,40
2141,1.014218478871181,0.09985866554830995,2887,33
2142,0.7703272949732326,0.11923629359217863,2214,42
2143,0.7808619574519113,0.09762577723377189,2491,41
2144,0.42773211523967003,0.0737897792236468,1464,49
2145,0.9006747390595207,0.10301074383768817,2531,37
2146,0.9390899411095135,0.09703833399854565,2714,36
2147,0.6932934701435156,0.11079594563569439,2178,44
2148,0.7637385914176307,0.14539891366174412,1928,41
2149,0.7494167264196918,0.09547140251636951,2265,44
2150,0.8040244095909918,0.1540223242659799,1804,37
2151,1.1551647945477266,0.07028752731624341,3361,32
2152,0.7959810932395983,0.1276221075197741,1803,46
2153,1.0521991461031823,0.1266366092435687,2499,30
2154,0.9332023240347707,0.10010894494875636,2678,36
2155,0.9463335126002267,0.13942886522071252,2270,35
2156,0.7093207807022972,0.1472912643273727,1698,45
2157,1.0428570627204223,0.10357896689927275,2526,32
2158,0.6779728367194658,0.1575808847450824,1549,46
2159,1.009094277184161,0.10073586140988611,2739,37
2160,0.9646691647991361,0.07028454749808694,3253,34
2161,0.7274822497698034,0.08866114459958828,2564,47
2162,0.698165453696412,0.15223446249334618,1484,42
2163,0.7994296724322683,0.09074928705281418,2450,44
2164,0.9025744948908752,0.12023743560973046,2338,35
2165,1.1046133838773127,0.1430071374567326,2322,32
2166,0.6722540226326578,0.10549279707642287,1949,49
2167,1.0678647573003333,0.08303921267379971,2838,30
2168,1.4046081827370962,0.0967389179204751,3244,24
2169,0.853797852296102,0.0977288066747644,2366,44
2170,0.6189298234877405,0.10951180099909985,1835,49
2171,0.8293728324389136,0.08187777428797327,2567,40
2172,0.8036857133479788,0.08916254217569336,2556,41
2173,0.8305366366670489,0.11864143381729393,2338,39
2174,0.7125744059238073,0.08133368166235541,2516,46
2175,0.7216193629327716,0.1172264492500041,1981,46
2176,0.5865363114834967,0.18597654325541782,874,49
2177,0.7876229878192276,0.09102017607780893,2533,40
2178,1.694864996877079,0.10729241991272354,3209,23
2179,0.6480384691107428,0.10399634874620782,1953,49
2180,0.6392716972359017,0.09273650207831437,2005,49
2181,1.5245078285241345,0.12843234179893892,2646,26
2182,0.6659340743174041,0.09791328377117378,2133,48
2183,0.7901801326664504,0.07155490058275707,2753,40
2184,1.019485497577974,0.13719761082301907,2387,31
2185,0.8327815588019183,0.0977794283223439,2470,40
2186,0.6731267339486795,0.13109337782542022,1649,47
2187,0.9106905527883147,0.0818685165734303,2832,38
2188,0.5861754542836128,0.095023759200106,2224,49
2189,0.9058777617546642,0.09594286323255066,2581,37
2190,1.0406326051541692,0.09050239633435518,2782,32
2191,0.9298504176351078,0.09586167683625857,2683,35
2192,1.4816209862399665,0.10323349354734948,3114,23
2193,0.882243442643306,0.09770310964885817,2295,36
2194,0.7776473015826177,0.09355523861170006,2311,43
2195,1.1984330008295712,0.09799726113318893,2883,30
2196,0.6546604494031317,0.07934389193165654,2209,49
2197,0.5614017890710349,0.08887045030217448,1923,49
2198,0.883499650151369,0.15242718268061273,1911,34
2199,1.031543655495597,0.081411650156843,3089,32
2200,0.8889180016264684,0.10328648746767513,2577,39
