year,state,sex,age,persons
2017,sa,female,44,11196
2017,sa,female,45,11788
2017,sa,female,46,12150
2017,sa,female,47,11711
2017,sa,female,48,11574
2017,sa,female,49,11389
2017,sa,female,50,11026
2017,sa,female,51,11251
2017,sa,female,52,11343
2017,sa,female,53,11660
2017,sa,female,54,11765
2017,sa,female,55,11780
2017,sa,female,56,11924
2017,sa,female,57,11704
2017,sa,female,58,11549
2017,sa,female,59,11072
2017,sa,female,60,11077
2017,sa,female,61,10829
2017,sa,female,62,10375
2017,sa,female,63,10411
2017,sa,female,64,10309
2017,sa,female,65,10086
2017,sa,female,66,10123
2017,sa,female,67,9807
2017,sa,female,68,9517
2017,sa,female,69,9451
2017,sa,female,70,9932
2017,sa,female,71,8299
2017,sa,female,72,7906
2017,sa,female,73,7348
2017,sa,female,74,6801
2017,sa,female,75,6480
2017,sa,female,76,6069
2017,sa,female,77,5862
2017,sa,female,78,5685
2017,sa,female,79,5302
2017,sa,female,80,4977
2017,sa,female,81,4644
2017,sa,female,82,4311
2017,sa,female,83,4079
2017,sa,female,84,3849
2017,sa,female,85,3664
2017,sa,female,86,3637
2017,sa,female,87,3268
2017,sa,female,88,2986
2017,sa,female,89,2683
2017,sa,female,90,2383
2017,sa,female,91,2170
2017,sa,female,92,1800
2017,sa,female,93,1391
2017,sa,female,94,1129
2017,sa,female,95,922
2017,sa,female,96,672
2017,sa,female,97,426
2017,sa,female,98,249
2017,sa,female,99,207
2017,sa,female,100,289
2017,sa,male,0,10001
2017,sa,male,1,10567
2017,sa,male,2,10384
2017,sa,male,3,10538
2017,sa,male,4,10731
2017,sa,male,5,10850
2017,sa,male,6,10670
2017,sa,male,7,10951
2017,sa,male,8,10714
2017,sa,male,9,10701
2017,sa,male,10,10567
2017,sa,male,11,10314
2017,sa,male,12,10014
2017,sa,male,13,10031
2017,sa,male,14,9881
2017,sa,male,15,10030
2017,sa,male,16,10264
2017,sa,male,17,10693
2017,sa,male,18,10945
2017,sa,male,19,11148
2017,sa,male,20,11450
2017,sa,male,21,11861
2017,sa,male,22,12273
2017,sa,male,23,11891
2017,sa,male,24,11906
2017,sa,male,25,11742
2017,sa,male,26,11808
2017,sa,male,27,11656
2017,sa,male,28,11674
2017,sa,male,29,11415
2017,sa,male,30,11431
2017,sa,male,31,11671
2017,sa,male,32,11629
2017,sa,male,33,11732
2017,sa,male,34,11546
2017,sa,male,35,11123
2017,sa,male,36,10926
2017,sa,male,37,10504
2017,sa,male,38,10362
2017,sa,male,39,10200
2017,sa,male,40,10371
2017,sa,male,41,10493
2017,sa,male,42,10612
2017,sa,male,43,10730
2017,sa,male,44,11014
2017,sa,male,45,11625
2017,sa,male,46,11873
2017,sa,male,47,11462
2017,sa,male,48,11309
2017,sa,male,49,11128
2017,sa,male,50,10763
2017,sa,male,51,10958
2017,sa,male,52,11034
2017,sa,male,53,11383
2017,sa,male,54,11528
2017,sa,male,55,11385
2017,sa,male,56,11636
2017,sa,male,57,11199
2017,sa,male,58,10941
2017,sa,male,59,10721
2017,sa,male,60,10403
2017,sa,male,61,10215
2017,sa,male,62,10046
2017,sa,male,63,9691
2017,sa,male,64,9669
2017,sa,male,65,9406
2017,sa,male,66,9353
2017,sa,male,67,9334
2017,sa,male,68,9095
2017,sa,male,69,9019
2017,sa,male,70,9422
2017,sa,male,71,7732
2017,sa,male,72,7288
2017,sa,male,73,6800
2017,sa,male,74,6219
2017,sa,male,75,5900
2017,sa,male,76,5337
2017,sa,male,77,5039
2017,sa,male,78,4869
2017,sa,male,79,4476
2017,sa,male,80,4246
2017,sa,male,81,3779
2017,sa,male,82,3409
2017,sa,male,83,3238
2017,sa,male,84,2973
2017,sa,male,85,2640
2017,sa,male,86,2389
2017,sa,male,87,2285
2017,sa,male,88,1921
2017,sa,male,89,1662
2017,sa,male,90,1346
2017,sa,male,91,1179
2017,sa,male,92,850
2017,sa,male,93,641
2017,sa,male,94,475
2017,sa,male,95,350
2017,sa,male,96,235
2017,sa,male,97,167
2017,sa,male,98,99
2017,sa,male,99,70
2017,sa,male,100,110
2017,tas,female,0,2777
2017,tas,female,1,2875
2017,tas,female,2,2897
2017,tas,female,3,2983
2017,tas,female,4,2999
2017,tas,female,5,3025
2017,tas,female,6,3072
2017,tas,female,7,3052
2017,tas,female,8,3260
2017,tas,female,9,3234
2017,tas,female,10,3222
2017,tas,female,11,3099
2017,tas,female,12,3008
2017,tas,female,13,2881
2017,tas,female,14,2927
2017,tas,female,15,2987
2017,tas,female,16,3066
2017,tas,female,17,3076
2017,tas,female,18,3147
2017,tas,female,19,3005
2017,tas,female,20,3049
2017,tas,female,21,3110
2017,tas,female,22,3125
2017,tas,female,23,3090
2017,tas,female,24,3181
2017,tas,female,25,3237
2017,tas,female,26,3308
2017,tas,female,27,3176
2017,tas,female,28,3179
2017,tas,female,29,3184
2017,tas,female,30,3143
2017,tas,female,31,3221
2017,tas,female,32,3272
2017,tas,female,33,3176
2017,tas,female,34,3067
2017,tas,female,35,3135
2017,tas,female,36,3181
2017,tas,female,37,3025
2017,tas,female,38,2990
2017,tas,female,39,3027
2017,tas,female,40,2914
2017,tas,female,41,3007
2017,tas,female,42,3169
2017,tas,female,43,3256
2017,tas,female,44,3440
2017,tas,female,45,3662
2017,tas,female,46,3775
2017,tas,female,47,3562
2017,tas,female,48,3586
2017,tas,female,49,3490
2017,tas,female,50,3475
2017,tas,female,51,3397
2017,tas,female,52,3510
2017,tas,female,53,3817
2017,tas,female,54,3799
2017,tas,female,55,3887
2017,tas,female,56,4063
2017,tas,female,57,3938
2017,tas,female,58,3851
2017,tas,female,59,3690
2017,tas,female,60,3745
2017,tas,female,61,3638
2017,tas,female,62,3505
2017,tas,female,63,3566
2017,tas,female,64,3514
2017,tas,female,65,3428
2017,tas,female,66,3382
2017,tas,female,67,3353
2017,tas,female,68,3207
2017,tas,female,69,3199
2017,tas,female,70,3305
2017,tas,female,71,2733
2017,tas,female,72,2620
2017,tas,female,73,2443
2017,tas,female,74,2152
2017,tas,female,75,2146
2017,tas,female,76,2009
2017,tas,female,77,1850
2017,tas,female,78,1743
2017,tas,female,79,1680
2017,tas,female,80,1563
2017,tas,female,81,1413
2017,tas,female,82,1254
2017,tas,female,83,1257
2017,tas,female,84,1149
2017,tas,female,85,1075
2017,tas,female,86,1007
2017,tas,female,87,895
2017,tas,female,88,786
2017,tas,female,89,701
2017,tas,female,90,607
2017,tas,female,91,540
2017,tas,female,92,451
2017,tas,female,93,376
2017,tas,female,94,276
2017,tas,female,95,217
2017,tas,female,96,139
2017,tas,female,97,111
2017,tas,female,98,65
2017,tas,female,99,40
2017,tas,female,100,66
2017,tas,male,0,2870
2017,tas,male,1,3187
2017,tas,male,2,3074
2017,tas,male,3,3072
2017,tas,male,4,3150
2017,tas,male,5,3167
2017,tas,male,6,3394
2017,tas,male,7,3366
2017,tas,male,8,3427
2017,tas,male,9,3450
2017,tas,male,10,3418
2017,tas,male,11,3373
2017,tas,male,12,3238
2017,tas,male,13,3101
2017,tas,male,14,3053
2017,tas,male,15,3201
2017,tas,male,16,3289
2017,tas,male,17,3367
2017,tas,male,18,3377
2017,tas,male,19,3246
2017,tas,male,20,3273
2017,tas,male,21,3320
2017,tas,male,22,3547
2017,tas,male,23,3512
2017,tas,male,24,3366
2017,tas,male,25,3319
2017,tas,male,26,3272
2017,tas,male,27,3349
2017,tas,male,28,3151
2017,tas,male,29,3187
2017,tas,male,30,3076
2017,tas,male,31,3171
2017,tas,male,32,3104
2017,tas,male,33,3070
2017,tas,male,34,3097
2017,tas,male,35,3007
2017,tas,male,36,2848
2017,tas,male,37,2833
2017,tas,male,38,2868
2017,tas,male,39,2820
2017,tas,male,40,2803
2017,tas,male,41,2952
2017,tas,male,42,3028
2017,tas,male,43,3117
2017,tas,male,44,3196
2017,tas,male,45,3436
2017,tas,male,46,3551
2017,tas,male,47,3451
2017,tas,male,48,3452
2017,tas,male,49,3279
2017,tas,male,50,3153
2017,tas,male,51,3156
2017,tas,male,52,3329
2017,tas,male,53,3659
2017,tas,male,54,3644
2017,tas,male,55,3802
2017,tas,male,56,3803
2017,tas,male,57,3698
2017,tas,male,58,3670
2017,tas,male,59,3697
2017,tas,male,60,3515
2017,tas,male,61,3609
2017,tas,male,62,3395
2017,tas,male,63,3251
2017,tas,male,64,3399
2017,tas,male,65,3393
2017,tas,male,66,3309
2017,tas,male,67,3210
2017,tas,male,68,3080
2017,tas,male,69,3179
2017,tas,male,70,3348
2017,tas,male,71,2607
2017,tas,male,72,2471
2017,tas,male,73,2447
2017,tas,male,74,2141
2017,tas,male,75,2003
2017,tas,male,76,1852
2017,tas,male,77,1755
2017,tas,male,78,1605
2017,tas,male,79,1474
2017,tas,male,80,1331
2017,tas,male,81,1187
2017,tas,male,82,1049
2017,tas,male,83,991
2017,tas,male,84,860
2017,tas,male,85,806
2017,tas,male,86,737
2017,tas,male,87,623
2017,tas,male,88,487
2017,tas,male,89,431
2017,tas,male,90,358
2017,tas,male,91,268
2017,tas,male,92,206
2017,tas,male,93,162
2017,tas,male,94,125
2017,tas,male,95,100
2017,tas,male,96,58
2017,tas,male,97,39
2017,tas,male,98,21
2017,tas,male,99,15
2017,tas,male,100,17
2017,vic,female,0,37915
2017,vic,female,1,40069
2017,vic,female,2,39333
2017,vic,female,3,39117
2017,vic,female,4,39816
2017,vic,female,5,38934
2017,vic,female,6,38411
2017,vic,female,7,38959
2017,vic,female,8,37951
2017,vic,female,9,37702
2017,vic,female,10,37569
2017,vic,female,11,36122
2017,vic,female,12,34499
2017,vic,female,13,34283
2017,vic,female,14,33914
2017,vic,female,15,33968
2017,vic,female,16,34585
2017,vic,female,17,36231
2017,vic,female,18,37712
2017,vic,female,19,39755
2017,vic,female,20,42023
2017,vic,female,21,43289
2017,vic,female,22,45397
2017,vic,female,23,47281
2017,vic,female,24,47693
2017,vic,female,25,47962
2017,vic,female,26,49581
2017,vic,female,27,50734
2017,vic,female,28,50273
2017,vic,female,29,50396
2017,vic,female,30,49563
2017,vic,female,31,50338
2017,vic,female,32,49918
2017,vic,female,33,49048
2017,vic,female,34,48303
2017,vic,female,35,46911
2017,vic,female,36,45406
2017,vic,female,37,43595
2017,vic,female,38,42159
2017,vic,female,39,41058
2017,vic,female,40,40521
2017,vic,female,41,40744
2017,vic,female,42,41333
2017,vic,female,43,42418
2017,vic,female,44,42871
2017,vic,female,45,44855
2017,vic,female,46,45942
2017,vic,female,47,42858
2017,vic,female,48,42493
2017,vic,female,49,40795
2017,vic,female,50,39278
2017,vic,female,51,39391
2017,vic,female,52,38994
2017,vic,female,53,39946
2017,vic,female,54,39914
2017,vic,female,55,39515
2017,vic,female,56,39516
2017,vic,female,57,38354
2017,vic,female,58,37276
2017,vic,female,59,36816
2017,vic,female,60,35769
2017,vic,female,61,35215
2017,vic,female,62,34074
2017,vic,female,63,33159
2017,vic,female,64,32567
2017,vic,female,65,31449
2017,vic,female,66,31380
2017,vic,female,67,30502
2017,vic,female,68,29381
2017,vic,female,69,29582
2017,vic,female,70,30049
2017,vic,female,71,25121
2017,vic,female,72,23660
2017,vic,female,73,22700
2017,vic,female,74,20360
2017,vic,female,75,20164
2017,vic,female,76,18757
2017,vic,female,77,18200
2017,vic,female,78,17224
2017,vic,female,79,16499
2017,vic,female,80,15374
2017,vic,female,81,14646
2017,vic,female,82,13282
2017,vic,female,83,12683
2017,vic,female,84,11935
2017,vic,female,85,11008
2017,vic,female,86,10613
2017,vic,female,87,9988
2017,vic,female,88,8672
2017,vic,female,89,7834
2017,vic,female,90,6924
2017,vic,female,91,6026
2017,vic,female,92,4831
2017,vic,female,93,4060
2017,vic,female,94,3125
2017,vic,female,95,2382
2017,vic,female,96,1861
2017,vic,female,97,1230
2017,vic,female,98,723
2017,vic,female,99,537
2017,vic,female,100,955
2017,vic,male,0,40194
2017,vic,male,1,42633
2017,vic,male,2,41568
2017,vic,male,3,41303
2017,vic,male,4,42085
2017,vic,male,5,41258
2017,vic,male,6,40706
2017,vic,male,7,40734
2017,vic,male,8,40129
2017,vic,male,9,39989
2017,vic,male,10,39754
2017,vic,male,11,38128
2017,vic,male,12,36609
2017,vic,male,13,36441
2017,vic,male,14,35835
2017,vic,male,15,35662
2017,vic,male,16,36536
2017,vic,male,17,37110
2017,vic,male,18,39370
2017,vic,male,19,42023
2017,vic,male,20,43722
2017,vic,male,21,45161
2017,vic,male,22,48167
2017,vic,male,23,49809
2017,vic,male,24,49471
2017,vic,male,25,49272
2017,vic,male,26,50008
2017,vic,male,27,50377
2017,vic,male,28,49205
2017,vic,male,29,49589
2017,vic,male,30,48927
2017,vic,male,31,48972
2017,vic,male,32,48630
2017,vic,male,33,48096
2017,vic,male,34,47815
2017,vic,male,35,46365
2017,vic,male,36,45210
2017,vic,male,37,43094
2017,vic,male,38,41734
2017,vic,male,39,40954
2017,vic,male,40,40501
2017,vic,male,41,40593
2017,vic,male,42,40532
2017,vic,male,43,41349
2017,vic,male,44,41448
2017,vic,male,45,42646
2017,vic,male,46,42912
2017,vic,male,47,40902
2017,vic,male,48,40239
2017,vic,male,49,39087
2017,vic,male,50,37435
2017,vic,male,51,37547
2017,vic,male,52,37287
2017,vic,male,53,38233
2017,vic,male,54,38595
2017,vic,male,55,38145
2017,vic,male,56,37616
2017,vic,male,57,36314
2017,vic,male,58,35783
2017,vic,male,59,34614
2017,vic,male,60,33635
2017,vic,male,61,33620
2017,vic,male,62,31745
2017,vic,male,63,30714
2017,vic,male,64,30451
2017,vic,male,65,29790
2017,vic,male,66,29279
2017,vic,male,67,28462
2017,vic,male,68,27688
2017,vic,male,69,27807
2017,vic,male,70,28687
2017,vic,male,71,24190
2017,vic,male,72,22227
2017,vic,male,73,20994
2017,vic,male,74,18861
2017,vic,male,75,18715
2017,vic,male,76,17191
2017,vic,male,77,16127
2017,vic,male,78,15044
2017,vic,male,79,13855
2017,vic,male,80,12999
2017,vic,male,81,12008
2017,vic,male,82,10559
2017,vic,male,83,9874
2017,vic,male,84,8806
2017,vic,male,85,7984
2017,vic,male,86,7448
2017,vic,male,87,6733
2017,vic,male,88,5648
2017,vic,male,89,4890
2017,vic,male,90,4038
2017,vic,male,91,3284
2017,vic,male,92,2481
2017,vic,male,93,1944
2017,vic,male,94,1411
2017,vic,male,95,1045
2017,vic,male,96,730
2017,vic,male,97,467
2017,vic,male,98,240
2017,vic,male,99,165
2017,vic,male,100,245
2017,wa,female,0,16768
2017,wa,female,1,17171
2017,wa,female,2,16888
2017,wa,female,3,16925
2017,wa,female,4,16886
2017,wa,female,5,16754
2017,wa,female,6,17009
2017,wa,female,7,16854
2017,wa,female,8,16404
2017,wa,female,9,16848
2017,wa,female,10,16548
2017,wa,female,11,16016
2017,wa,female,12,15109
2017,wa,female,13,14807
2017,wa,female,14,14806
2017,wa,female,15,14612
2017,wa,female,16,14927
2017,wa,female,17,15171
2017,wa,female,18,15249
2017,wa,female,19,15273
2017,wa,female,20,15759
2017,wa,female,21,16003
2017,wa,female,22,16607
2017,wa,female,23,16905
2017,wa,female,24,17698
2017,wa,female,25,17961
2017,wa,female,26,18981
2017,wa,female,27,19753
2017,wa,female,28,19980
2017,wa,female,29,20421
2017,wa,female,30,20667
2017,wa,female,31,20885
2017,wa,female,32,20370
2017,wa,female,33,20268
2017,wa,female,34,19851
2017,wa,female,35,19196
2017,wa,female,36,18662
2017,wa,female,37,17953
2017,wa,female,38,17624
2017,wa,female,39,16963
2017,wa,female,40,16819
2017,wa,female,41,16992
2017,wa,female,42,17055
2017,wa,female,43,17195
2017,wa,female,44,17564
2017,wa,female,45,18495
2017,wa,female,46,18782
2017,wa,female,47,17626
2017,wa,female,48,17582
2017,wa,female,49,16797
2017,wa,female,50,16442
2017,wa,female,51,16399
2017,wa,female,52,16400
2017,wa,female,53,16556
2017,wa,female,54,16717
2017,wa,female,55,16384
2017,wa,female,56,16324
2017,wa,female,57,15855
2017,wa,female,58,15352
2017,wa,female,59,14899
2017,wa,female,60,14561
2017,wa,female,61,14510
2017,wa,female,62,13987
2017,wa,female,63,13430
2017,wa,female,64,13179
2017,wa,female,65,12704
2017,wa,female,66,12328
2017,wa,female,67,11983
2017,wa,female,68,11599
2017,wa,female,69,11368
2017,wa,female,70,11567
2017,wa,female,71,9205
2017,wa,female,72,8757
2017,wa,female,73,8504
2017,wa,female,74,7658
2017,wa,female,75,7549
2017,wa,female,76,7045
2017,wa,female,77,6736
2017,wa,female,78,6403
2017,wa,female,79,5999
2017,wa,female,80,5565
2017,wa,female,81,5233
2017,wa,female,82,4779
2017,wa,female,83,4375
2017,wa,female,84,4211
2017,wa,female,85,3881
2017,wa,female,86,3573
2017,wa,female,87,3263
2017,wa,female,88,2826
2017,wa,female,89,2625
2017,wa,female,90,2255
2017,wa,female,91,1944
2017,wa,female,92,1609
2017,wa,female,93,1291
2017,wa,female,94,1033
2017,wa,female,95,819
2017,wa,female,96,629
2017,wa,female,97,431
2017,wa,female,98,245
2017,wa,female,99,198
2017,wa,female,100,193
2017,wa,male,0,18004
2017,wa,male,1,18387
2017,wa,male,2,17755
2017,wa,male,3,17479
2017,wa,male,4,17807
2017,wa,male,5,17432
2017,wa,male,6,17745
2017,wa,male,7,17653
2017,wa,male,8,17537
2017,wa,male,9,17575
2017,wa,male,10,17451
2017,wa,male,11,16641
2017,wa,male,12,16011
2017,wa,male,13,15812
2017,wa,male,14,15205
2017,wa,male,15,15345
2017,wa,male,16,15726
2017,wa,male,17,15770
2017,wa,male,18,16181
2017,wa,male,19,16177
2017,wa,male,20,16555
2017,wa,male,21,17226
2017,wa,male,22,17885
2017,wa,male,23,17903
2017,wa,male,24,18145
2017,wa,male,25,18685
2017,wa,male,26,19495
2017,wa,male,27,20186
2017,wa,male,28,20256
2017,wa,male,29,20582
2017,wa,male,30,20888
2017,wa,male,31,21232
2017,wa,male,32,20615
2017,wa,male,33,20661
2017,wa,male,34,20453
2017,wa,male,35,19893
2017,wa,male,36,19189
2017,wa,male,37,18330
2017,wa,male,38,17643
2017,wa,male,39,17453
2017,wa,male,40,17207
2017,wa,male,41,17364
2017,wa,male,42,17220
2017,wa,male,43,17515
2017,wa,male,44,18073
2017,wa,male,45,18827
2017,wa,male,46,18770
2017,wa,male,47,17765
2017,wa,male,48,17651
2017,wa,male,49,16860
2017,wa,male,50,16503
2017,wa,male,51,16484
2017,wa,male,52,16309
2017,wa,male,53,16680
2017,wa,male,54,16724
2017,wa,male,55,16371
2017,wa,male,56,16121
2017,wa,male,57,15467
2017,wa,male,58,15013
2017,wa,male,59,14577
2017,wa,male,60,14176
2017,wa,male,61,14174
2017,wa,male,62,13107
2017,wa,male,63,12820
2017,wa,male,64,12605
2017,wa,male,65,12406
2017,wa,male,66,12314
2017,wa,male,67,11639
2017,wa,male,68,11340
2017,wa,male,69,11481
2017,wa,male,70,11482
2017,wa,male,71,9193
2017,wa,male,72,8689
2017,wa,male,73,8320
2017,wa,male,74,7301
2017,wa,male,75,7313
2017,wa,male,76,6384
2017,wa,male,77,6095
2017,wa,male,78,5715
2017,wa,male,79,5249
2017,wa,male,80,4758
2017,wa,male,81,4301
2017,wa,male,82,3932
2017,wa,male,83,3352
2017,wa,male,84,3115
2017,wa,male,85,2763
2017,wa,male,86,2590
2017,wa,male,87,2258
2017,wa,male,88,1888
2017,wa,male,89,1578
2017,wa,male,90,1316
2017,wa,male,91,1061
2017,wa,male,92,801
2017,wa,male,93,614
2017,wa,male,94,418
2017,wa,male,95,309
2017,wa,male,96,221
2017,wa,male,97,155
2017,wa,male,98,77
2017,wa,male,99,73
2017,wa,male,100,51
2018,act,female,0,2598
2018,act,female,1,2701
2018,act,female,2,2788
2018,act,female,3,2811
2018,act,female,4,2719
2018,act,female,5,2843
2018,act,female,6,2729
2018,act,female,7,2671
2018,act,female,8,2712
2018,act,female,9,2549
2018,act,female,10,2467
2018,act,female,11,2426
2018,act,female,12,2368
2018,act,female,13,2215
2018,act,female,14,2103
2018,act,female,15,2248
2018,act,female,16,2335
2018,act,female,17,2424
2018,act,female,18,2672
2018,act,female,19,3013
2018,act,female,20,3262
2018,act,female,21,3294
2018,act,female,22,3441
2018,act,female,23,3821
2018,act,female,24,3895
2018,act,female,25,3615
2018,act,female,26,3611
2018,act,female,27,3751
2018,act,female,28,3709
2018,act,female,29,3687
2018,act,female,30,3640
2018,act,female,31,3682
2018,act,female,32,3710
2018,act,female,33,3738
2018,act,female,34,3677
2018,act,female,35,3511
2018,act,female,36,3589
2018,act,female,37,3408
2018,act,female,38,3307
2018,act,female,39,3073
2018,act,female,40,2893
2018,act,female,41,2921
2018,act,female,42,2801
2018,act,female,43,2858
2018,act,female,44,2880
2018,act,female,45,2976
2018,act,female,46,2977
2018,act,female,47,2960
2018,act,female,48,2764
2018,act,female,49,2716
2018,act,female,50,2498
2018,act,female,51,2434
2018,act,female,52,2567
2018,act,female,53,2472
2018,act,female,54,2475
2018,act,female,55,2416
2018,act,female,56,2522
2018,act,female,57,2400
2018,act,female,58,2305
2018,act,female,59,2283
2018,act,female,60,2201
2018,act,female,61,2128
2018,act,female,62,2094
2018,act,female,63,1971
2018,act,female,64,1894
2018,act,female,65,1935
2018,act,female,66,1919
2018,act,female,67,1856
2018,act,female,68,1793
2018,act,female,69,1755
2018,act,female,70,1769
2018,act,female,71,1788
2018,act,female,72,1434
2018,act,female,73,1326
2018,act,female,74,1265
2018,act,female,75,1109
2018,act,female,76,1101
2018,act,female,77,1002
2018,act,female,78,910
2018,act,female,79,860
2018,act,female,80,831
2018,act,female,81,793
2018,act,female,82,695
2018,act,female,83,644
2018,act,female,84,599
2018,act,female,85,528
2018,act,female,86,483
2018,act,female,87,445
2018,act,female,88,398
2018,act,female,89,378
2018,act,female,90,320
2018,act,female,91,275
2018,act,female,92,280
2018,act,female,93,196
2018,act,female,94,161
2018,act,female,95,134
2018,act,female,96,89
2018,act,female,97,60
2018,act,female,98,44
2018,act,female,99,24
2018,act,female,100,47
2018,act,male,0,2730
2018,act,male,1,2915
2018,act,male,2,2982
2018,act,male,3,3017
2018,act,male,4,2954
2018,act,male,5,2956
2018,act,male,6,2955
2018,act,male,7,2872
2018,act,male,8,2911
2018,act,male,9,2738
2018,act,male,10,2640
2018,act,male,11,2585
2018,act,male,12,2539
2018,act,male,13,2328
2018,act,male,14,2260
2018,act,male,15,2355
2018,act,male,16,2351
2018,act,male,17,2518
2018,act,male,18,2818
2018,act,male,19,3072
2018,act,male,20,3289
2018,act,male,21,3382
2018,act,male,22,3512
2018,act,male,23,3765
2018,act,male,24,3745
2018,act,male,25,3741
2018,act,male,26,3493
2018,act,male,27,3673
2018,act,male,28,3627
2018,act,male,29,3594
2018,act,male,30,3556
2018,act,male,31,3512
2018,act,male,32,3604
2018,act,male,33,3499
2018,act,male,34,3632
2018,act,male,35,3579
2018,act,male,36,3451
2018,act,male,37,3386
2018,act,male,38,3128
2018,act,male,39,3129
2018,act,male,40,2974
2018,act,male,41,2935
2018,act,male,42,2842
2018,act,male,43,2920
2018,act,male,44,2877
2018,act,male,45,2817
2018,act,male,46,2895
2018,act,male,47,2964
2018,act,male,48,2742
2018,act,male,49,2571
2018,act,male,50,2519
2018,act,male,51,2381
2018,act,male,52,2395
2018,act,male,53,2339
2018,act,male,54,2356
2018,act,male,55,2374
2018,act,male,56,2395
2018,act,male,57,2297
2018,act,male,58,2206
2018,act,male,59,2067
2018,act,male,60,2052
2018,act,male,61,1953
2018,act,male,62,1856
2018,act,male,63,1728
2018,act,male,64,1786
2018,act,male,65,1750
2018,act,male,66,1653
2018,act,male,67,1620
2018,act,male,68,1637
2018,act,male,69,1587
2018,act,male,70,1608
2018,act,male,71,1638
2018,act,male,72,1370
2018,act,male,73,1172
2018,act,male,74,1083
2018,act,male,75,968
2018,act,male,76,965
2018,act,male,77,809
2018,act,male,78,808
2018,act,male,79,741
2018,act,male,80,683
2018,act,male,81,595
2018,act,male,82,554
2018,act,male,83,523
2018,act,male,84,433
2018,act,male,85,384
2018,act,male,86,353
2018,act,male,87,354
2018,act,male,88,261
2018,act,male,89,232
2018,act,male,90,191
2018,act,male,91,135
2018,act,male,92,130
2018,act,male,93,98
2018,act,male,94,82
2018,act,male,95,61
2018,act,male,96,35
2018,act,male,97,36
2018,act,male,98,16
2018,act,male,99,8
2018,act,male,100,9
2018,nsw,female,0,47026
2018,nsw,female,1,47621
2018,nsw,female,2,49087
2018,nsw,female,3,48340
2018,nsw,female,4,48894
2018,nsw,female,5,49436
2018,nsw,female,6,49497
2018,nsw,female,7,49321
2018,nsw,female,8,49589
2018,nsw,female,9,48902
2018,nsw,female,10,48976
2018,nsw,female,11,48193
2018,nsw,female,12,46155
2018,nsw,female,13,44584
2018,nsw,female,14,43755
2018,nsw,female,15,43862
2018,nsw,female,16,43616
2018,nsw,female,17,44718
2018,nsw,female,18,46979
2018,nsw,female,19,48494
2018,nsw,female,20,49810
2018,nsw,female,21,50602
2018,nsw,female,22,52409
2018,nsw,female,23,56021
2018,nsw,female,24,57418
2018,nsw,female,25,57477
2018,nsw,female,26,58470
2018,nsw,female,27,60110
2018,nsw,female,28,60904
2018,nsw,female,29,60153
2018,nsw,female,30,59711
2018,nsw,female,31,59533
2018,nsw,female,32,59385
2018,nsw,female,33,58832
2018,nsw,female,34,58897
2018,nsw,female,35,58705
2018,nsw,female,36,56760
2018,nsw,female,37,55423
2018,nsw,female,38,52963
2018,nsw,female,39,51907
2018,nsw,female,40,50834
2018,nsw,female,41,50292
2018,nsw,female,42,50369
2018,nsw,female,43,50458
2018,nsw,female,44,51973
2018,nsw,female,45,53370
2018,nsw,female,46,55162
2018,nsw,female,47,55608
2018,nsw,female,48,51373
2018,nsw,female,49,50894
2018,nsw,female,50,49232
2018,nsw,female,51,47782
2018,nsw,female,52,47850
2018,nsw,female,53,48424
2018,nsw,female,54,50531
2018,nsw,female,55,51417
2018,nsw,female,56,50865
2018,nsw,female,57,50720
2018,nsw,female,58,49133
2018,nsw,female,59,47832
2018,nsw,female,60,47750
2018,nsw,female,61,46206
2018,nsw,female,62,44888
2018,nsw,female,63,43902
2018,nsw,female,64,42617
2018,nsw,female,65,41877
2018,nsw,female,66,40365
2018,nsw,female,67,39876
2018,nsw,female,68,38859
2018,nsw,female,69,37455
2018,nsw,female,70,37588
2018,nsw,female,71,38235
2018,nsw,female,72,32474
2018,nsw,female,73,30831
2018,nsw,female,74,29219
2018,nsw,female,75,26225
2018,nsw,female,76,25374
2018,nsw,female,77,23912
2018,nsw,female,78,22672
2018,nsw,female,79,21642
2018,nsw,female,80,20425
2018,nsw,female,81,19375
2018,nsw,female,82,18113
2018,nsw,female,83,16507
2018,nsw,female,84,14987
2018,nsw,female,85,14150
2018,nsw,female,86,13230
2018,nsw,female,87,12858
2018,nsw,female,88,11660
2018,nsw,female,89,10147
2018,nsw,female,90,8999
2018,nsw,female,91,7831
2018,nsw,female,92,6543
2018,nsw,female,93,5486
2018,nsw,female,94,4236
2018,nsw,female,95,3409
2018,nsw,female,96,2486
2018,nsw,female,97,1804
2018,nsw,female,98,1195
2018,nsw,female,99,726
2018,nsw,female,100,925
2018,nsw,male,0,49769
2018,nsw,male,1,49999
2018,nsw,male,2,52099
2018,nsw,male,3,51166
2018,nsw,male,4,51396
2018,nsw,male,5,52671
2018,nsw,male,6,52459
2018,nsw,male,7,52110
2018,nsw,male,8,52258
2018,nsw,male,9,51531
2018,nsw,male,10,51492
2018,nsw,male,11,51161
2018,nsw,male,12,49094
2018,nsw,male,13,47760
2018,nsw,male,14,46883
2018,nsw,male,15,46561
2018,nsw,male,16,46159
2018,nsw,male,17,47566
2018,nsw,male,18,49937
2018,nsw,male,19,52530
2018,nsw,male,20,53107
2018,nsw,male,21,53676
2018,nsw,male,22,54958
2018,nsw,male,23,58366
