period_start,period_end,state,sex,age,qx
2020,2022,tas,female,70,0.01056
2020,2022,tas,female,71,0.01166
2020,2022,tas,female,72,0.01293
2020,2022,tas,female,73,0.0144
2020,2022,tas,female,74,0.01612
2020,2022,tas,female,75,0.01808
2020,2022,tas,female,76,0.02032
2020,2022,tas,female,77,0.02292
2020,2022,tas,female,78,0.02596
2020,2022,tas,female,79,0.02948
2020,2022,tas,female,80,0.03353
2020,2022,tas,female,81,0.0382
2020,2022,tas,female,82,0.04352
2020,2022,tas,female,83,0.0496
2020,2022,tas,female,84,0.05654
2020,2022,tas,female,85,0.06452
2020,2022,tas,female,86,0.07375
2020,2022,tas,female,87,0.0843
2020,2022,tas,female,88,0.09621
2020,2022,tas,female,89,0.10962
2020,2022,tas,female,90,0.12474
2020,2022,tas,female,91,0.1417
2020,2022,tas,female,92,0.16037
2020,2022,tas,female,93,0.18078
2020,2022,tas,female,94,0.20246
2020,2022,tas,female,95,0.21871
2020,2022,tas,female,96,0.23401
2020,2022,tas,female,97,0.26152
2020,2022,tas,female,98,0.28704
2020,2022,tas,female,99,0.31274
2020,2022,tas,female,100,0.3391
2020,2022,tas,male,0,0.0036
2020,2022,tas,male,1,0.00016
2020,2022,tas,male,2,0.0001
2020,2022,tas,male,3,0.00009
2020,2022,tas,male,4,0.00008
2020,2022,tas,male,5,0.00008
2020,2022,tas,male,6,0.00008
2020,2022,tas,male,7,0.00009
2020,2022,tas,male,8,0.0001
2020,2022,tas,male,9,0.00011
2020,2022,tas,male,10,0.00012
2020,2022,tas,male,11,0.00014
2020,2022,tas,male,12,0.00017
2020,2022,tas,male,13,0.00021
2020,2022,tas,male,14,0.00026
2020,2022,tas,male,15,0.00032
2020,2022,tas,male,16,0.00041
2020,2022,tas,male,17,0.00049
2020,2022,tas,male,18,0.00055
2020,2022,tas,male,19,0.00059
2020,2022,tas,male,20,0.00062
2020,2022,tas,male,21,0.00064
2020,2022,tas,male,22,0.00065
2020,2022,tas,male,23,0.00066
2020,2022,tas,male,24,0.00068
2020,2022,tas,male,25,0.00069
2020,2022,tas,male,26,0.00071
2020,2022,tas,male,27,0.00073
2020,2022,tas,male,28,0.00077
2020,2022,tas,male,29,0.0008
2020,2022,tas,male,30,0.00084
2020,2022,tas,male,31,0.00088
2020,2022,tas,male,32,0.00092
2020,2022,tas,male,33,0.00096
2020,2022,tas,male,34,0.00101
2020,2022,tas,male,35,0.00106
2020,2022,tas,male,36,0.00111
2020,2022,tas,male,37,0.00117
2020,2022,tas,male,38,0.00124
2020,2022,tas,male,39,0.00133
2020,2022,tas,male,40,0.00144
2020,2022,tas,male,41,0.00157
2020,2022,tas,male,42,0.00171
2020,2022,tas,male,43,0.00186
2020,2022,tas,male,44,0.00202
2020,2022,tas,male,45,0.0022
2020,2022,tas,male,46,0.00238
2020,2022,tas,male,47,0.00258
2020,2022,tas,male,48,0.0028
2020,2022,tas,male,49,0.00303
2020,2022,tas,male,50,0.00327
2020,2022,tas,male,51,0.00353
2020,2022,tas,male,52,0.00379
2020,2022,tas,male,53,0.00408
2020,2022,tas,male,54,0.0044
2020,2022,tas,male,55,0.00475
2020,2022,tas,male,56,0.00516
2020,2022,tas,male,57,0.00562
2020,2022,tas,male,58,0.00611
2020,2022,tas,male,59,0.00664
2020,2022,tas,male,60,0.00719
2020,2022,tas,male,61,0.00777
2020,2022,tas,male,62,0.00843
2020,2022,tas,male,63,0.00915
2020,2022,tas,male,64,0.00989
2020,2022,tas,male,65,0.01067
2020,2022,tas,male,66,0.01152
2020,2022,tas,male,67,0.01246
2020,2022,tas,male,68,0.01353
2020,2022,tas,male,69,0.01472
2020,2022,tas,male,70,0.01603
2020,2022,tas,male,71,0.0175
2020,2022,tas,male,72,0.01917
2020,2022,tas,male,73,0.02107
2020,2022,tas,male,74,0.02326
2020,2022,tas,male,75,0.02582
2020,2022,tas,male,76,0.02876
2020,2022,tas,male,77,0.03218
2020,2022,tas,male,78,0.03613
2020,2022,tas,male,79,0.04065
2020,2022,tas,male,80,0.04583
2020,2022,tas,male,81,0.05169
2020,2022,tas,male,82,0.05833
2020,2022,tas,male,83,0.06596
2020,2022,tas,male,84,0.07476
2020,2022,tas,male,85,0.08483
2020,2022,tas,male,86,0.09623
2020,2022,tas,male,87,0.10891
2020,2022,tas,male,88,0.12304
2020,2022,tas,male,89,0.13889
2020,2022,tas,male,90,0.15625
2020,2022,tas,male,91,0.17498
2020,2022,tas,male,92,0.19473
2020,2022,tas,male,93,0.21491
2020,2022,tas,male,94,0.23516
2020,2022,tas,male,95,0.25179
2020,2022,tas,male,96,0.26765
2020,2022,tas,male,97,0.28509
2020,2022,tas,male,98,0.30555
2020,2022,tas,male,99,0.33335
2020,2022,tas,male,100,0.3659
2020,2022,vic,female,0,0.00266
2020,2022,vic,female,1,0.00019
2020,2022,vic,female,2,0.0001
2020,2022,vic,female,3,0.00008
2020,2022,vic,female,4,0.00007
2020,2022,vic,female,5,0.00006
2020,2022,vic,female,6,0.00005
2020,2022,vic,female,7,0.00005
2020,2022,vic,female,8,0.00004
2020,2022,vic,female,9,0.00004
2020,2022,vic,female,10,0.00004
2020,2022,vic,female,11,0.00005
2020,2022,vic,female,12,0.00006
2020,2022,vic,female,13,0.00007
2020,2022,vic,female,14,0.0001
2020,2022,vic,female,15,0.00012
2020,2022,vic,female,16,0.00015
2020,2022,vic,female,17,0.00017
2020,2022,vic,female,18,0.00019
2020,2022,vic,female,19,0.00021
2020,2022,vic,female,20,0.00022
2020,2022,vic,female,21,0.00022
2020,2022,vic,female,22,0.00023
2020,2022,vic,female,23,0.00023
2020,2022,vic,female,24,0.00023
2020,2022,vic,female,25,0.00023
2020,2022,vic,female,26,0.00023
2020,2022,vic,female,27,0.00024
2020,2022,vic,female,28,0.00026
2020,2022,vic,female,29,0.00027
2020,2022,vic,female,30,0.00029
2020,2022,vic,female,31,0.00031
2020,2022,vic,female,32,0.00033
2020,2022,vic,female,33,0.00036
2020,2022,vic,female,34,0.00039
2020,2022,vic,female,35,0.00042
2020,2022,vic,female,36,0.00046
2020,2022,vic,female,37,0.00051
2020,2022,vic,female,38,0.00055
2020,2022,vic,female,39,0.0006
2020,2022,vic,female,40,0.00065
2020,2022,vic,female,41,0.00072
2020,2022,vic,female,42,0.0008
2020,2022,vic,female,43,0.00089
2020,2022,vic,female,44,0.00098
2020,2022,vic,female,45,0.00107
2020,2022,vic,female,46,0.00117
2020,2022,vic,female,47,0.00127
2020,2022,vic,female,48,0.00138
2020,2022,vic,female,49,0.0015
2020,2022,vic,female,50,0.00162
2020,2022,vic,female,51,0.00175
2020,2022,vic,female,52,0.00189
2020,2022,vic,female,53,0.00205
2020,2022,vic,female,54,0.00221
2020,2022,vic,female,55,0.00238
2020,2022,vic,female,56,0.00258
2020,2022,vic,female,57,0.0028
2020,2022,vic,female,58,0.00303
2020,2022,vic,female,59,0.00328
2020,2022,vic,female,60,0.00355
2020,2022,vic,female,61,0.00385
2020,2022,vic,female,62,0.00417
2020,2022,vic,female,63,0.00453
2020,2022,vic,female,64,0.00492
2020,2022,vic,female,65,0.00534
2020,2022,vic,female,66,0.0058
2020,2022,vic,female,67,0.00636
2020,2022,vic,female,68,0.00702
2020,2022,vic,female,69,0.00778
2020,2022,vic,female,70,0.00865
2020,2022,vic,female,71,0.0096
2020,2022,vic,female,72,0.01069
2020,2022,vic,female,73,0.01199
2020,2022,vic,female,74,0.0135
2020,2022,vic,female,75,0.01525
2020,2022,vic,female,76,0.01726
2020,2022,vic,female,77,0.01961
2020,2022,vic,female,78,0.02239
2020,2022,vic,female,79,0.02565
2020,2022,vic,female,80,0.0294
2020,2022,vic,female,81,0.03374
2020,2022,vic,female,82,0.0387
2020,2022,vic,female,83,0.0444
2020,2022,vic,female,84,0.05093
2020,2022,vic,female,85,0.0585
2020,2022,vic,female,86,0.0673
2020,2022,vic,female,87,0.07742
2020,2022,vic,female,88,0.08892
2020,2022,vic,female,89,0.10194
2020,2022,vic,female,90,0.11674
2020,2022,vic,female,91,0.13346
2020,2022,vic,female,92,0.15197
2020,2022,vic,female,93,0.17231
2020,2022,vic,female,94,0.19402
2020,2022,vic,female,95,0.21035
2020,2022,vic,female,96,0.22578
2020,2022,vic,female,97,0.25361
2020,2022,vic,female,98,0.27947
2020,2022,vic,female,99,0.30552
2020,2022,vic,female,100,0.33128
2020,2022,vic,male,0,0.00287
2020,2022,vic,male,1,0.0002
2020,2022,vic,male,2,0.00012
2020,2022,vic,male,3,0.0001
2020,2022,vic,male,4,0.00008
2020,2022,vic,male,5,0.00006
2020,2022,vic,male,6,0.00006
2020,2022,vic,male,7,0.00005
2020,2022,vic,male,8,0.00005
2020,2022,vic,male,9,0.00005
2020,2022,vic,male,10,0.00004
2020,2022,vic,male,11,0.00005
2020,2022,vic,male,12,0.00006
2020,2022,vic,male,13,0.00009
2020,2022,vic,male,14,0.00013
2020,2022,vic,male,15,0.00018
2020,2022,vic,male,16,0.00026
2020,2022,vic,male,17,0.00034
2020,2022,vic,male,18,0.00039
2020,2022,vic,male,19,0.00044
2020,2022,vic,male,20,0.00047
2020,2022,vic,male,21,0.00049
2020,2022,vic,male,22,0.00051
2020,2022,vic,male,23,0.00052
2020,2022,vic,male,24,0.00054
2020,2022,vic,male,25,0.00055
2020,2022,vic,male,26,0.00057
2020,2022,vic,male,27,0.00059
2020,2022,vic,male,28,0.00063
2020,2022,vic,male,29,0.00066
2020,2022,vic,male,30,0.00069
2020,2022,vic,male,31,0.00072
2020,2022,vic,male,32,0.00074
2020,2022,vic,male,33,0.00077
2020,2022,vic,male,34,0.0008
2020,2022,vic,male,35,0.00084
2020,2022,vic,male,36,0.00088
2020,2022,vic,male,37,0.00092
2020,2022,vic,male,38,0.00098
2020,2022,vic,male,39,0.00105
2020,2022,vic,male,40,0.00113
2020,2022,vic,male,41,0.00123
2020,2022,vic,male,42,0.00134
2020,2022,vic,male,43,0.00146
2020,2022,vic,male,44,0.0016
2020,2022,vic,male,45,0.00173
2020,2022,vic,male,46,0.00188
2020,2022,vic,male,47,0.00205
2020,2022,vic,male,48,0.00223
2020,2022,vic,male,49,0.00242
2020,2022,vic,male,50,0.00263
2020,2022,vic,male,51,0.00286
2020,2022,vic,male,52,0.00309
2020,2022,vic,male,53,0.00334
2020,2022,vic,male,54,0.00361
2020,2022,vic,male,55,0.00392
2020,2022,vic,male,56,0.00427
2020,2022,vic,male,57,0.00467
2020,2022,vic,male,58,0.00509
2020,2022,vic,male,59,0.00554
2020,2022,vic,male,60,0.00601
2020,2022,vic,male,61,0.00652
2020,2022,vic,male,62,0.0071
2020,2022,vic,male,63,0.00775
2020,2022,vic,male,64,0.00843
2020,2022,vic,male,65,0.00916
2020,2022,vic,male,66,0.00997
2020,2022,vic,male,67,0.0109
2020,2022,vic,male,68,0.01197
2020,2022,vic,male,69,0.01316
2020,2022,vic,male,70,0.01448
2020,2022,vic,male,71,0.01593
2020,2022,vic,male,72,0.01757
2020,2022,vic,male,73,0.01941
2020,2022,vic,male,74,0.02151
2020,2022,vic,male,75,0.02393
2020,2022,vic,male,76,0.02668
2020,2022,vic,male,77,0.02987
2020,2022,vic,male,78,0.03354
2020,2022,vic,male,79,0.03775
2020,2022,vic,male,80,0.0426
2020,2022,vic,male,81,0.04809
2020,2022,vic,male,82,0.05433
2020,2022,vic,male,83,0.06153
2020,2022,vic,male,84,0.06987
2020,2022,vic,male,85,0.07947
2020,2022,vic,male,86,0.09037
2020,2022,vic,male,87,0.10252
2020,2022,vic,male,88,0.11615
2020,2022,vic,male,89,0.13153
2020,2022,vic,male,90,0.14848
2020,2022,vic,male,91,0.16683
2020,2022,vic,male,92,0.18629
2020,2022,vic,male,93,0.20623
2020,2022,vic,male,94,0.22628
2020,2022,vic,male,95,0.24272
2020,2022,vic,male,96,0.25845
2020,2022,vic,male,97,0.27582
2020,2022,vic,male,98,0.29639
2020,2022,vic,male,99,0.32458
2020,2022,vic,male,100,0.35627
2020,2022,wa,female,0,0.00213
2020,2022,wa,female,1,0.00016
2020,2022,wa,female,2,0.00008
2020,2022,wa,female,3,0.00006
2020,2022,wa,female,4,0.00006
2020,2022,wa,female,5,0.00005
2020,2022,wa,female,6,0.00005
2020,2022,wa,female,7,0.00005
2020,2022,wa,female,8,0.00005
2020,2022,wa,female,9,0.00004
2020,2022,wa,female,10,0.00005
2020,2022,wa,female,11,0.00005
2020,2022,wa,female,12,0.00006
2020,2022,wa,female,13,0.00008
2020,2022,wa,female,14,0.00011
2020,2022,wa,female,15,0.00013
2020,2022,wa,female,16,0.00016
2020,2022,wa,female,17,0.0002
2020,2022,wa,female,18,0.00022
2020,2022,wa,female,19,0.00025
2020,2022,wa,female,20,0.00027
2020,2022,wa,female,21,0.00029
2020,2022,wa,female,22,0.0003
2020,2022,wa,female,23,0.00032
2020,2022,wa,female,24,0.00032
2020,2022,wa,female,25,0.00033
2020,2022,wa,female,26,0.00034
2020,2022,wa,female,27,0.00035
2020,2022,wa,female,28,0.00037
2020,2022,wa,female,29,0.00039
2020,2022,wa,female,30,0.0004
2020,2022,wa,female,31,0.00042
2020,2022,wa,female,32,0.00043
2020,2022,wa,female,33,0.00045
2020,2022,wa,female,34,0.00047
2020,2022,wa,female,35,0.00051
2020,2022,wa,female,36,0.00055
2020,2022,wa,female,37,0.0006
2020,2022,wa,female,38,0.00065
2020,2022,wa,female,39,0.0007
2020,2022,wa,female,40,0.00075
2020,2022,wa,female,41,0.00082
2020,2022,wa,female,42,0.00091
2020,2022,wa,female,43,0.001
2020,2022,wa,female,44,0.00111
2020,2022,wa,female,45,0.0012
2020,2022,wa,female,46,0.00129
2020,2022,wa,female,47,0.00138
2020,2022,wa,female,48,0.00147
2020,2022,wa,female,49,0.00156
2020,2022,wa,female,50,0.00165
2020,2022,wa,female,51,0.00174
2020,2022,wa,female,52,0.00187
2020,2022,wa,female,53,0.00202
2020,2022,wa,female,54,0.00218
2020,2022,wa,female,55,0.00235
2020,2022,wa,female,56,0.00255
2020,2022,wa,female,57,0.00276
2020,2022,wa,female,58,0.00299
2020,2022,wa,female,59,0.00324
2020,2022,wa,female,60,0.00351
2020,2022,wa,female,61,0.0038
2020,2022,wa,female,62,0.00414
2020,2022,wa,female,63,0.0045
2020,2022,wa,female,64,0.0049
2020,2022,wa,female,65,0.00532
2020,2022,wa,female,66,0.00577
2020,2022,wa,female,67,0.0063
2020,2022,wa,female,68,0.0069
2020,2022,wa,female,69,0.00758
2020,2022,wa,female,70,0.00833
2020,2022,wa,female,71,0.00915
2020,2022,wa,female,72,0.0101
2020,2022,wa,female,73,0.01123
2020,2022,wa,female,74,0.01255
2020,2022,wa,female,75,0.01408
2020,2022,wa,female,76,0.01582
2020,2022,wa,female,77,0.01789
2020,2022,wa,female,78,0.02036
2020,2022,wa,female,79,0.02326
2020,2022,wa,female,80,0.02661
2020,2022,wa,female,81,0.03052
2020,2022,wa,female,82,0.03503
2020,2022,wa,female,83,0.04028
2020,2022,wa,female,84,0.04637
2020,2022,wa,female,85,0.05354
2020,2022,wa,female,86,0.06199
2020,2022,wa,female,87,0.07182
2020,2022,wa,female,88,0.0831
2020,2022,wa,female,89,0.09599
2020,2022,wa,female,90,0.11087
2020,2022,wa,female,91,0.12784
2020,2022,wa,female,92,0.14667
2020,2022,wa,female,93,0.16737
2020,2022,wa,female,94,0.18943
2020,2022,wa,female,95,0.20585
2020,2022,wa,female,96,0.22077
2020,2022,wa,female,97,0.24765
2020,2022,wa,female,98,0.27223
2020,2022,wa,female,99,0.29704
2020,2022,wa,female,100,0.32209
2020,2022,wa,male,0,0.00254
2020,2022,wa,male,1,0.00023
2020,2022,wa,male,2,0.00015
2020,2022,wa,male,3,0.00013
2020,2022,wa,male,4,0.00011
2020,2022,wa,male,5,0.0001
2020,2022,wa,male,6,0.0001
2020,2022,wa,male,7,0.00009
2020,2022,wa,male,8,0.00009
2020,2022,wa,male,9,0.00008
2020,2022,wa,male,10,0.00008
2020,2022,wa,male,11,0.00008
2020,2022,wa,male,12,0.0001
2020,2022,wa,male,13,0.00013
2020,2022,wa,male,14,0.00018
2020,2022,wa,male,15,0.00025
2020,2022,wa,male,16,0.00034
2020,2022,wa,male,17,0.00044
2020,2022,wa,male,18,0.00052
2020,2022,wa,male,19,0.00059
2020,2022,wa,male,20,0.00064
2020,2022,wa,male,21,0.00068
2020,2022,wa,male,22,0.00072
2020,2022,wa,male,23,0.00074
2020,2022,wa,male,24,0.00077
2020,2022,wa,male,25,0.00079
2020,2022,wa,male,26,0.00081
2020,2022,wa,male,27,0.00083
2020,2022,wa,male,28,0.00086
2020,2022,wa,male,29,0.00088
2020,2022,wa,male,30,0.00091
2020,2022,wa,male,31,0.00093
2020,2022,wa,male,32,0.00095
2020,2022,wa,male,33,0.00098
2020,2022,wa,male,34,0.00102
2020,2022,wa,male,35,0.00106
2020,2022,wa,male,36,0.0011
2020,2022,wa,male,37,0.00115
2020,2022,wa,male,38,0.00121
2020,2022,wa,male,39,0.00128
2020,2022,wa,male,40,0.00138
2020,2022,wa,male,41,0.00148
2020,2022,wa,male,42,0.00158
2020,2022,wa,male,43,0.00168
2020,2022,wa,male,44,0.00178
2020,2022,wa,male,45,0.0019
2020,2022,wa,male,46,0.00202
2020,2022,wa,male,47,0.00217
2020,2022,wa,male,48,0.00234
2020,2022,wa,male,49,0.00253
2020,2022,wa,male,50,0.00272
2020,2022,wa,male,51,0.00292
2020,2022,wa,male,52,0.00312
2020,2022,wa,male,53,0.00332
2020,2022,wa,male,54,0.00355
2020,2022,wa,male,55,0.00382
2020,2022,wa,male,56,0.00413
2020,2022,wa,male,57,0.00448
2020,2022,wa,male,58,0.00487
2020,2022,wa,male,59,0.0053
2020,2022,wa,male,60,0.00576
2020,2022,wa,male,61,0.00626
2020,2022,wa,male,62,0.00684
2020,2022,wa,male,63,0.00747
2020,2022,wa,male,64,0.00813
2020,2022,wa,male,65,0.00882
2020,2022,wa,male,66,0.00956
2020,2022,wa,male,67,0.01039
2020,2022,wa,male,68,0.01133
2020,2022,wa,male,69,0.01238
2020,2022,wa,male,70,0.01353
2020,2022,wa,male,71,0.01484
2020,2022,wa,male,72,0.01636
2020,2022,wa,male,73,0.01811
2020,2022,wa,male,74,0.02013
2020,2022,wa,male,75,0.02247
2020,2022,wa,male,76,0.02515
2020,2022,wa,male,77,0.02823
2020,2022,wa,male,78,0.03174
2020,2022,wa,male,79,0.0357
2020,2022,wa,male,80,0.04022
2020,2022,wa,male,81,0.04533
2020,2022,wa,male,82,0.05115
2020,2022,wa,male,83,0.05788
2020,2022,wa,male,84,0.0657
2020,2022,wa,male,85,0.07472
2020,2022,wa,male,86,0.08498
2020,2022,wa,male,87,0.09644
2020,2022,wa,male,88,0.10919
2020,2022,wa,male,89,0.12351
2020,2022,wa,male,90,0.13925
2020,2022,wa,male,91,0.1562
2020,2022,wa,male,92,0.17397
2020,2022,wa,male,93,0.19179
2020,2022,wa,male,94,0.2093
2020,2022,wa,male,95,0.23277
2020,2022,wa,male,96,0.25534
2020,2022,wa,male,97,0.26941
2020,2022,wa,male,98,0.29666
2020,2022,wa,male,99,0.3218
2020,2022,wa,male,100,0.35322
2021,2023,act,female,0,0.0038
2021,2023,act,female,1,0.00014
2021,2023,act,female,2,0.00006
2021,2023,act,female,3,0.00005
2021,2023,act,female,4,0.00004
2021,2023,act,female,5,0.00003
2021,2023,act,female,6,0.00003
2021,2023,act,female,7,0.00003
2021,2023,act,female,8,0.00003
2021,2023,act,female,9,0.00003
2021,2023,act,female,10,0.00003
2021,2023,act,female,11,0.00004
2021,2023,act,female,12,0.00005
2021,2023,act,female,13,0.00007
2021,2023,act,female,14,0.00009
2021,2023,act,female,15,0.00012
2021,2023,act,female,16,0.00014
2021,2023,act,female,17,0.00016
2021,2023,act,female,18,0.00019
2021,2023,act,female,19,0.00021
2021,2023,act,female,20,0.00022
2021,2023,act,female,21,0.00024
2021,2023,act,female,22,0.00025
2021,2023,act,female,23,0.00025
2021,2023,act,female,24,0.00026
2021,2023,act,female,25,0.00026
2021,2023,act,female,26,0.00027
2021,2023,act,female,27,0.00028
2021,2023,act,female,28,0.0003
2021,2023,act,female,29,0.00032
2021,2023,act,female,30,0.00034
2021,2023,act,female,31,0.00037
2021,2023,act,female,32,0.00039
2021,2023,act,female,33,0.00042
2021,2023,act,female,34,0.00045
2021,2023,act,female,35,0.00049
2021,2023,act,female,36,0.00053
2021,2023,act,female,37,0.00057
2021,2023,act,female,38,0.00061
2021,2023,act,female,39,0.00066
2021,2023,act,female,40,0.00071
2021,2023,act,female,41,0.00077
2021,2023,act,female,42,0.00083
2021,2023,act,female,43,0.00091
2021,2023,act,female,44,0.00099
2021,2023,act,female,45,0.00106
2021,2023,act,female,46,0.00115
2021,2023,act,female,47,0.00124
2021,2023,act,female,48,0.00135
2021,2023,act,female,49,0.00146
2021,2023,act,female,50,0.00159
2021,2023,act,female,51,0.00172
2021,2023,act,female,52,0.00185
2021,2023,act,female,53,0.002
2021,2023,act,female,54,0.00216
2021,2023,act,female,55,0.00232
2021,2023,act,female,56,0.00249
2021,2023,act,female,57,0.00268
2021,2023,act,female,58,0.00288
2021,2023,act,female,59,0.00309
2021,2023,act,female,60,0.00331
2021,2023,act,female,61,0.00354
2021,2023,act,female,62,0.0038
2021,2023,act,female,63,0.00411
2021,2023,act,female,64,0.00447
2021,2023,act,female,65,0.00485
2021,2023,act,female,66,0.00525
2021,2023,act,female,67,0.00572
2021,2023,act,female,68,0.00625
2021,2023,act,female,69,0.00686
2021,2023,act,female,70,0.00756
2021,2023,act,female,71,0.00834
2021,2023,act,female,72,0.00929
2021,2023,act,female,73,0.01045
2021,2023,act,female,74,0.01186
2021,2023,act,female,75,0.01352
2021,2023,act,female,76,0.01548
2021,2023,act,female,77,0.01779
2021,2023,act,female,78,0.02053
2021,2023,act,female,79,0.02372
2021,2023,act,female,80,0.0274
2021,2023,act,female,81,0.03171
2021,2023,act,female,82,0.03675
2021,2023,act,female,83,0.04262
2021,2023,act,female,84,0.04939
2021,2023,act,female,85,0.05726
2021,2023,act,female,86,0.06647
2021,2023,act,female,87,0.07718
2021,2023,act,female,88,0.08964
2021,2023,act,female,89,0.10384
2021,2023,act,female,90,0.11981
2021,2023,act,female,91,0.1377
2021,2023,act,female,92,0.15582
2021,2023,act,female,93,0.17624
2021,2023,act,female,94,0.19951
2021,2023,act,female,95,0.22158
2021,2023,act,female,96,0.24445
2021,2023,act,female,97,0.27223
2021,2023,act,female,98,0.29961
2021,2023,act,female,99,0.32568
2021,2023,act,female,100,0.34928
2021,2023,act,male,0,0.00504
2021,2023,act,male,1,0.00015
2021,2023,act,male,2,0.00009
2021,2023,act,male,3,0.00008
2021,2023,act,male,4,0.00007
2021,2023,act,male,5,0.00007
2021,2023,act,male,6,0.00006
2021,2023,act,male,7,0.00006
2021,2023,act,male,8,0.00007
2021,2023,act,male,9,0.00007
2021,2023,act,male,10,0.00008
2021,2023,act,male,11,0.00009
2021,2023,act,male,12,0.0001
2021,2023,act,male,13,0.00013
2021,2023,act,male,14,0.00017
2021,2023,act,male,15,0.00022
2021,2023,act,male,16,0.0003
2021,2023,act,male,17,0.00037
2021,2023,act,male,18,0.00043
2021,2023,act,male,19,0.00047
2021,2023,act,male,20,0.00048
2021,2023,act,male,21,0.00049
2021,2023,act,male,22,0.00049
2021,2023,act,male,23,0.0005
2021,2023,act,male,24,0.0005
2021,2023,act,male,25,0.00051
2021,2023,act,male,26,0.00051
2021,2023,act,male,27,0.00052
2021,2023,act,male,28,0.00053
2021,2023,act,male,29,0.00055
2021,2023,act,male,30,0.00056
2021,2023,act,male,31,0.00058
2021,2023,act,male,32,0.0006
2021,2023,act,male,33,0.00063
2021,2023,act,male,34,0.00066
2021,2023,act,male,35,0.00069
2021,2023,act,male,36,0.00072
2021,2023,act,male,37,0.00077
2021,2023,act,male,38,0.00083
2021,2023,act,male,39,0.0009
2021,2023,act,male,40,0.00099
2021,2023,act,male,41,0.00109
2021,2023,act,male,42,0.00121
2021,2023,act,male,43,0.00134
2021,2023,act,male,44,0.00146
2021,2023,act,male,45,0.00158
2021,2023,act,male,46,0.00169
2021,2023,act,male,47,0.00182
2021,2023,act,male,48,0.00198
2021,2023,act,male,49,0.00215
2021,2023,act,male,50,0.00234
2021,2023,act,male,51,0.00254
2021,2023,act,male,52,0.00275
2021,2023,act,male,53,0.00297
2021,2023,act,male,54,0.00323
2021,2023,act,male,55,0.00351
2021,2023,act,male,56,0.00382
2021,2023,act,male,57,0.00418
2021,2023,act,male,58,0.00458
2021,2023,act,male,59,0.00502
2021,2023,act,male,60,0.00545
2021,2023,act,male,61,0.00601
2021,2023,act,male,62,0.00666
2021,2023,act,male,63,0.00738
2021,2023,act,male,64,0.00817
2021,2023,act,male,65,0.00911
2021,2023,act,male,66,0.01007
2021,2023,act,male,67,0.01114
2021,2023,act,male,68,0.01234
2021,2023,act,male,69,0.01363
2021,2023,act,male,70,0.01506
2021,2023,act,male,71,0.01667
2021,2023,act,male,72,0.01855
2021,2023,act,male,73,0.02069
2021,2023,act,male,74,0.02311
2021,2023,act,male,75,0.02583
2021,2023,act,male,76,0.02886
2021,2023,act,male,77,0.0323
2021,2023,act,male,78,0.03617
2021,2023,act,male,79,0.04047
2021,2023,act,male,80,0.04523
2021,2023,act,male,81,0.05035
2021,2023,act,male,82,0.05599
2021,2023,act,male,83,0.06233
2021,2023,act,male,84,0.06954
2021,2023,act,male,85,0.07773
2021,2023,act,male,86,0.08699
2021,2023,act,male,87,0.09735
2021,2023,act,male,88,0.10884
2021,2023,act,male,89,0.12166
2021,2023,act,male,90,0.13566
2021,2023,act,male,91,0.15084
2021,2023,act,male,92,0.16999
2021,2023,act,male,93,0.18939
2021,2023,act,male,94,0.20812
2021,2023,act,male,95,0.22757
2021,2023,act,male,96,0.25169
2021,2023,act,male,97,0.27982
2021,2023,act,male,98,0.30656
2021,2023,act,male,99,0.33532
2021,2023,act,male,100,0.36529
2021,2023,nsw,female,0,0.00251
2021,2023,nsw,female,1,0.00019
2021,2023,nsw,female,2,0.00011
2021,2023,nsw,female,3,0.00009
2021,2023,nsw,female,4,0.00008
2021,2023,nsw,female,5,0.00007
2021,2023,nsw,female,6,0.00007
2021,2023,nsw,female,7,0.00006
2021,2023,nsw,female,8,0.00006
2021,2023,nsw,female,9,0.00006
2021,2023,nsw,female,10,0.00006
2021,2023,nsw,female,11,0.00006
2021,2023,nsw,female,12,0.00007
2021,2023,nsw,female,13,0.00009
2021,2023,nsw,female,14,0.00011
2021,2023,nsw,female,15,0.00013
2021,2023,nsw,female,16,0.00015
2021,2023,nsw,female,17,0.00017
2021,2023,nsw,female,18,0.00019
2021,2023,nsw,female,19,0.0002
2021,2023,nsw,female,20,0.00021
2021,2023,nsw,female,21,0.00022
2021,2023,nsw,female,22,0.00022
2021,2023,nsw,female,23,0.00023
2021,2023,nsw,female,24,0.00023
2021,2023,nsw,female,25,0.00023
2021,2023,nsw,female,26,0.00023
2021,2023,nsw,female,27,0.00023
2021,2023,nsw,female,28,0.00024
2021,2023,nsw,female,29,0.00026
2021,2023,nsw,female,30,0.00027
2021,2023,nsw,female,31,0.00029
2021,2023,nsw,female,32,0.00032
2021,2023,nsw,female,33,0.00034
2021,2023,nsw,female,34,0.00037
2021,2023,nsw,female,35,0.0004
2021,2023,nsw,female,36,0.00044
2021,2023,nsw,female,37,0.00048
2021,2023,nsw,female,38,0.00052
2021,2023,nsw,female,39,0.00057
2021,2023,nsw,female,40,0.00062
2021,2023,nsw,female,41,0.00069
2021,2023,nsw,female,42,0.00076
2021,2023,nsw,female,43,0.00085
2021,2023,nsw,female,44,0.00095
2021,2023,nsw,female,45,0.00104
2021,2023,nsw,female,46,0.00115
