year,state,sex,age_band,arrivals,departures
2010,act,female,0-4,240,190
2010,act,female,10-14,150,100
2010,act,female,15-19,320,100
2010,act,female,20-24,620,440
2010,act,female,25-29,620,500
2010,act,female,30-34,440,310
2010,act,female,35-39,310,240
2010,act,female,40-44,220,150
2010,act,female,45-49,140,110
2010,act,female,5-9,210,150
2010,act,female,50-54,100,110
2010,act,female,55-59,80,60
2010,act,female,60-64,50,60
2010,act,female,65+,60,70
2010,act,male,0-4,260,230
2010,act,male,10-14,170,110
2010,act,male,15-19,340,90
2010,act,male,20-24,620,470
2010,act,male,25-29,560,600
2010,act,male,30-34,460,350
2010,act,male,35-39,340,280
2010,act,male,40-44,260,230
2010,act,male,45-49,180,160
2010,act,male,5-9,200,140
2010,act,male,50-54,110,110
2010,act,male,55-59,90,70
2010,act,male,60-64,70,60
2010,act,male,65+,50,60
2010,nsw,female,0-4,4160,2830
2010,nsw,female,10-14,2320,1100
2010,nsw,female,15-19,5630,1540
2010,nsw,female,20-24,14020,7940
2010,nsw,female,25-29,14900,10180
2010,nsw,female,30-34,8770,5430
2010,nsw,female,35-39,5130,3100
2010,nsw,female,40-44,3450,2130
2010,nsw,female,45-49,2370,1590
2010,nsw,female,5-9,2850,1490
2010,nsw,female,50-54,1940,1310
2010,nsw,female,55-59,1690,1180
2010,nsw,female,60-64,1340,990
2010,nsw,female,65+,2070,1670
2010,nsw,male,0-4,4480,3030
2010,nsw,male,10-14,2490,1120
2010,nsw,male,15-19,5680,1550
2010,nsw,male,20-24,12990,8210
2010,nsw,male,25-29,14160,11370
2010,nsw,male,30-34,9180,6290
2010,nsw,male,35-39,5760,3950
2010,nsw,male,40-44,3970,2800
2010,nsw,male,45-49,2850,2110
2010,nsw,male,5-9,3060,1560
2010,nsw,male,50-54,1960,1630
2010,nsw,male,55-59,1500,1380
2010,nsw,male,60-64,1300,1070
2010,nsw,male,65+,1960,1770
2010,nt,female,0-4,130,80
2010,nt,female,10-14,100,30
2010,nt,female,15-19,110,30
2010,nt,female,20-24,330,200
2010,nt,female,25-29,440,340
2010,nt,female,30-34,270,210
2010,nt,female,35-39,170,100
2010,nt,female,40-44,150,70
2010,nt,female,45-49,100,80
2010,nt,female,5-9,120,50
2010,nt,female,50-54,90,60
2010,nt,female,55-59,50,60
2010,nt,female,60-64,40,60
2010,nt,female,65+,30,70
2010,nt,male,0-4,150,70
2010,nt,male,10-14,100,40
2010,nt,male,15-19,130,70
2010,nt,male,20-24,370,320
2010,nt,male,25-29,510,480
2010,nt,male,30-34,380,310
2010,nt,male,35-39,290,230
2010,nt,male,40-44,230,180
2010,nt,male,45-49,160,170
2010,nt,male,5-9,110,50
2010,nt,male,50-54,110,100
2010,nt,male,55-59,80,80
2010,nt,male,60-64,60,80
2010,nt,male,65+,40,100
2010,qld,female,0-4,2770,1350
2010,qld,female,10-14,1870,680
2010,qld,female,15-19,3100,1060
2010,qld,female,20-24,8220,4780
2010,qld,female,25-29,7880,5460
2010,qld,female,30-34,4520,2490
2010,qld,female,35-39,3040,1390
2010,qld,female,40-44,2200,1040
2010,qld,female,45-49,1630,860
2010,qld,female,5-9,2160,840
2010,qld,female,50-54,1170,780
2010,qld,female,55-59,940,640
2010,qld,female,60-64,670,530
2010,qld,female,65+,880,740
2010,qld,male,0-4,2920,1460
2010,qld,male,10-14,1990,720
2010,qld,male,15-19,3270,1090
2010,qld,male,20-24,8390,5080
2010,qld,male,25-29,7550,6540
2010,qld,male,30-34,4680,3140
2010,qld,male,35-39,3370,1890
2010,qld,male,40-44,2520,1470
2010,qld,male,45-49,1920,1200
2010,qld,male,5-9,2330,860
2010,qld,male,50-54,1430,1010
2010,qld,male,55-59,1060,820
2010,qld,male,60-64,840,740
2010,qld,male,65+,960,970
2010,sa,female,0-4,730,330
2010,sa,female,10-14,490,180
2010,sa,female,15-19,990,240
2010,sa,female,20-24,1870,1210
2010,sa,female,25-29,1710,1090
2010,sa,female,30-34,1170,520
2010,sa,female,35-39,840,330
2010,sa,female,40-44,600,260
2010,sa,female,45-49,310,200
2010,sa,female,5-9,600,190
2010,sa,female,50-54,270,160
2010,sa,female,55-59,190,140
2010,sa,female,60-64,180,100
2010,sa,female,65+,220,180
2010,sa,male,0-4,810,350
2010,sa,male,10-14,530,170
2010,sa,male,15-19,1090,280
2010,sa,male,20-24,1650,1220
2010,sa,male,25-29,1420,1370
2010,sa,male,30-34,1150,640
2010,sa,male,35-39,880,410
2010,sa,male,40-44,630,300
2010,sa,male,45-49,400,230
2010,sa,male,5-9,660,190
2010,sa,male,50-54,240,190
2010,sa,male,55-59,180,160
2010,sa,male,60-64,150,140
2010,sa,male,65+,200,230
2010,tas,female,0-4,100,60
2010,tas,female,10-14,80,30
2010,tas,female,15-19,140,70
2010,tas,female,20-24,330,220
2010,tas,female,25-29,310,260
2010,tas,female,30-34,200,130
2010,tas,female,35-39,140,70
2010,tas,female,40-44,100,50
2010,tas,female,45-49,60,40
2010,tas,female,5-9,80,40
2010,tas,female,50-54,60,50
2010,tas,female,55-59,40,40
2010,tas,female,60-64,30,30
2010,tas,female,65+,50,50
2010,tas,male,0-4,130,60
2010,tas,male,10-14,90,50
2010,tas,male,15-19,150,80
2010,tas,male,20-24,280,230
2010,tas,male,25-29,290,300
2010,tas,male,30-34,190,140
2010,tas,male,35-39,130,90
2010,tas,male,40-44,110,80
2010,tas,male,45-49,80,60
2010,tas,male,5-9,100,50
2010,tas,male,50-54,50,60
2010,tas,male,55-59,60,50
2010,tas,male,60-64,50,40
2010,tas,male,65+,50,60
2010,vic,female,0-4,3310,1910
2010,vic,female,10-14,1980,640
2010,vic,female,15-19,4860,980
2010,vic,female,20-24,10300,6230
2010,vic,female,25-29,10930,6940
2010,vic,female,30-34,6310,3300
2010,vic,female,35-39,3880,1870
2010,vic,female,40-44,2690,1270
2010,vic,female,45-49,1810,970
2010,vic,female,5-9,2370,920
2010,vic,female,50-54,1320,820
2010,vic,female,55-59,1230,630
2010,vic,female,60-64,920,580
2010,vic,female,65+,1220,960
2010,vic,male,0-4,3580,1950
2010,vic,male,10-14,2150,690
2010,vic,male,15-19,4720,1150
2010,vic,male,20-24,9550,6850
2010,vic,male,25-29,9440,8350
2010,vic,male,30-34,6370,3900
2010,vic,male,35-39,4190,2240
2010,vic,male,40-44,2800,1670
2010,vic,male,45-49,2020,1250
2010,vic,male,5-9,2620,970
2010,vic,male,50-54,1360,910
2010,vic,male,55-59,1080,750
2010,vic,male,60-64,800,580
2010,vic,male,65+,1130,980
2010,wa,female,0-4,2100,880
2010,wa,female,10-14,1470,480
2010,wa,female,15-19,2080,550
2010,wa,female,20-24,5170,2350
2010,wa,female,25-29,5740,2770
2010,wa,female,30-34,3480,1430
2010,wa,female,35-39,2350,880
2010,wa,female,40-44,1760,670
2010,wa,female,45-49,1140,600
2010,wa,female,5-9,1720,550
2010,wa,female,50-54,870,500
2010,wa,female,55-59,670,380
2010,wa,female,60-64,530,350
2010,wa,female,65+,970,550
2010,wa,male,0-4,2180,900
2010,wa,male,10-14,1620,470
2010,wa,male,15-19,2530,580
2010,wa,male,20-24,6120,2790
2010,wa,male,25-29,6440,3420
2010,wa,male,30-34,3960,1740
2010,wa,male,35-39,2870,1100
2010,wa,male,40-44,2250,970
2010,wa,male,45-49,1600,830
2010,wa,male,5-9,1900,560
2010,wa,male,50-54,1130,650
2010,wa,male,55-59,790,550
2010,wa,male,60-64,620,410
2010,wa,male,65+,890,590
2011,act,female,0-4,380,160
2011,act,female,10-14,190,70
2011,act,female,15-19,380,80
2011,act,female,20-24,730,540
2011,act,female,25-29,830,500
2011,act,female,30-34,630,340
2011,act,female,35-39,420,190
2011,act,female,40-44,340,150
2011,act,female,45-49,180,100
2011,act,female,5-9,280,120
2011,act,female,50-54,110,80
2011,act,female,55-59,100,80
2011,act,female,60-64,60,40
2011,act,female,65+,80,50
2011,act,male,0-4,370,230
2011,act,male,10-14,210,70
2011,act,male,15-19,400,90
2011,act,male,20-24,720,510
2011,act,male,25-29,700,580
2011,act,male,30-34,560,410
2011,act,male,35-39,510,270
2011,act,male,40-44,380,230
2011,act,male,45-49,270,130
2011,act,male,5-9,310,140
2011,act,male,50-54,140,110
2011,act,male,55-59,100,90
2011,act,male,60-64,90,60
2011,act,male,65+,60,70
2011,nsw,female,0-4,4340,2760
2011,nsw,female,10-14,2310,990
2011,nsw,female,15-19,5260,1330
2011,nsw,female,20-24,13750,7660
2011,nsw,female,25-29,15240,9220
2011,nsw,female,30-34,8700,5040
2011,nsw,female,35-39,4960,2930
2011,nsw,female,40-44,3540,2000
2011,nsw,female,45-49,2220,1480
2011,nsw,female,5-9,2970,1430
2011,nsw,female,50-54,1820,1200
2011,nsw,female,55-59,1730,1120
2011,nsw,female,60-64,1390,1010
2011,nsw,female,65+,2130,1970
2011,nsw,male,0-4,4490,2840
2011,nsw,male,10-14,2500,1000
2011,nsw,male,15-19,5740,1440
2011,nsw,male,20-24,12630,7450
2011,nsw,male,25-29,14040,10020
2011,nsw,male,30-34,9180,5700
2011,nsw,male,35-39,5560,3520
2011,nsw,male,40-44,3970,2480
2011,nsw,male,45-49,2620,1870
2011,nsw,male,5-9,3170,1420
2011,nsw,male,50-54,1900,1450
2011,nsw,male,55-59,1430,1210
2011,nsw,male,60-64,1260,1020
2011,nsw,male,65+,2030,2070
2011,nt,female,0-4,170,60
2011,nt,female,10-14,130,40
2011,nt,female,15-19,150,30
2011,nt,female,20-24,540,190
2011,nt,female,25-29,650,290
2011,nt,female,30-34,400,190
2011,nt,female,35-39,230,90
2011,nt,female,40-44,160,60
2011,nt,female,45-49,130,70
2011,nt,female,5-9,170,60
2011,nt,female,50-54,80,50
2011,nt,female,55-59,80,50
2011,nt,female,60-64,40,40
2011,nt,female,65+,30,30
2011,nt,male,0-4,200,60
2011,nt,male,10-14,130,30
2011,nt,male,15-19,190,80
2011,nt,male,20-24,730,370
2011,nt,male,25-29,820,520
2011,nt,male,30-34,510,280
2011,nt,male,35-39,360,200
2011,nt,male,40-44,250,140
2011,nt,male,45-49,170,140
2011,nt,male,5-9,160,60
2011,nt,male,50-54,110,110
2011,nt,male,55-59,90,70
2011,nt,male,60-64,60,60
2011,nt,male,65+,30,60
2011,qld,female,0-4,3070,1240
2011,qld,female,10-14,2130,670
2011,qld,female,15-19,3120,940
2011,qld,female,20-24,8760,4590
2011,qld,female,25-29,8730,4870
2011,qld,female,30-34,4950,2430
2011,qld,female,35-39,3260,1300
2011,qld,female,40-44,2430,930
2011,qld,female,45-49,1700,790
2011,qld,female,5-9,2530,790
2011,qld,female,50-54,1230,720
2011,qld,female,55-59,960,680
2011,qld,female,60-64,680,580
2011,qld,female,65+,950,920
2011,qld,male,0-4,3280,1350
2011,qld,male,10-14,2250,660
2011,qld,male,15-19,3610,1050
2011,qld,male,20-24,9510,5120
2011,qld,male,25-29,8860,5780
2011,qld,male,30-34,5480,2920
2011,qld,male,35-39,3780,1720
2011,qld,male,40-44,2820,1290
2011,qld,male,45-49,2050,1040
2011,qld,male,5-9,2710,810
2011,qld,male,50-54,1480,840
2011,qld,male,55-59,1100,770
2011,qld,male,60-64,790,720
2011,qld,male,65+,990,1170
2011,sa,female,0-4,870,310
2011,sa,female,10-14,560,140
2011,sa,female,15-19,950,210
2011,sa,female,20-24,1920,1180
2011,sa,female,25-29,2080,1170
2011,sa,female,30-34,1420,550
2011,sa,female,35-39,950,320
2011,sa,female,40-44,680,230
2011,sa,female,45-49,390,180
2011,sa,female,5-9,700,200
2011,sa,female,50-54,260,140
2011,sa,female,55-59,220,140
2011,sa,female,60-64,160,110
2011,sa,female,65+,230,200
2011,sa,male,0-4,890,360
2011,sa,male,10-14,600,140
2011,sa,male,15-19,1110,270
2011,sa,male,20-24,1710,1140
2011,sa,male,25-29,1940,1280
2011,sa,male,30-34,1410,630
2011,sa,male,35-39,1050,350
2011,sa,male,40-44,780,290
2011,sa,male,45-49,470,240
2011,sa,male,5-9,800,190
2011,sa,male,50-54,260,190
2011,sa,male,55-59,200,150
2011,sa,male,60-64,150,130
2011,sa,male,65+,240,210
2011,tas,female,0-4,100,60
2011,tas,female,10-14,70,20
2011,tas,female,15-19,150,50
2011,tas,female,20-24,360,200
2011,tas,female,25-29,390,270
2011,tas,female,30-34,210,120
2011,tas,female,35-39,130,70
2011,tas,female,40-44,100,40
2011,tas,female,45-49,60,50
2011,tas,female,5-9,80,30
2011,tas,female,50-54,60,40
2011,tas,female,55-59,50,40
2011,tas,female,60-64,50,30
2011,tas,female,65+,60,60
2011,tas,male,0-4,130,50
2011,tas,male,10-14,90,30
2011,tas,male,15-19,190,50
2011,tas,male,20-24,400,220
2011,tas,male,25-29,320,320
2011,tas,male,30-34,200,130
2011,tas,male,35-39,130,70
2011,tas,male,40-44,120,50
2011,tas,male,45-49,80,50
2011,tas,male,5-9,70,40
2011,tas,male,50-54,50,50
2011,tas,male,55-59,60,40
2011,tas,male,60-64,40,30
2011,tas,male,65+,50,60
2011,vic,female,0-4,3580,1790
2011,vic,female,10-14,2040,610
2011,vic,female,15-19,4670,840
2011,vic,female,20-24,10950,6160
2011,vic,female,25-29,12320,6620
2011,vic,female,30-34,6750,3220
2011,vic,female,35-39,3950,1690
2011,vic,female,40-44,2840,1130
2011,vic,female,45-49,1750,840
2011,vic,female,5-9,2540,930
2011,vic,female,50-54,1280,720
2011,vic,female,55-59,1210,590
2011,vic,female,60-64,900,490
2011,vic,female,65+,1200,880
2011,vic,male,0-4,3750,1950
2011,vic,male,10-14,2190,610
2011,vic,male,15-19,5180,930
2011,vic,male,20-24,10480,6330
2011,vic,male,25-29,10770,7590
2011,vic,male,30-34,7330,3710
2011,vic,male,35-39,4500,2080
2011,vic,male,40-44,3030,1460
2011,vic,male,45-49,2060,1080
2011,vic,male,5-9,2700,920
2011,vic,male,50-54,1260,830
2011,vic,male,55-59,1080,700
2011,vic,male,60-64,830,510
2011,vic,male,65+,1150,910
2011,wa,female,0-4,2610,850
2011,wa,female,10-14,1710,400
2011,wa,female,15-19,2150,490
2011,wa,female,20-24,6310,2330
2011,wa,female,25-29,7390,2610
2011,wa,female,30-34,4240,1430
2011,wa,female,35-39,2870,820
2011,wa,female,40-44,2170,650
2011,wa,female,45-49,1450,490
2011,wa,female,5-9,2170,530
2011,wa,female,50-54,950,490
2011,wa,female,55-59,650,370
2011,wa,female,60-64,420,310
2011,wa,female,65+,520,470
2011,wa,male,0-4,2820,920
2011,wa,male,10-14,1820,450
2011,wa,male,15-19,2680,580
2011,wa,male,20-24,7280,2600
2011,wa,male,25-29,8490,3280
2011,wa,male,30-34,5250,1730
2011,wa,male,35-39,3720,1010
2011,wa,male,40-44,3040,890
2011,wa,male,45-49,1900,740
2011,wa,male,5-9,2280,590
2011,wa,male,50-54,1210,670
2011,wa,male,55-59,870,510
2011,wa,male,60-64,510,410
2011,wa,male,65+,530,590
2012,act,female,0-4,280,200
2012,act,female,10-14,190,70
2012,act,female,15-19,400,70
2012,act,female,20-24,760,560
2012,act,female,25-29,740,540
2012,act,female,30-34,560,340
2012,act,female,35-39,350,230
2012,act,female,40-44,260,170
2012,act,female,45-49,170,120
2012,act,female,5-9,250,160
2012,act,female,50-54,120,70
2012,act,female,55-59,110,70
2012,act,female,60-64,60,40
2012,act,female,65+,90,60
2012,act,male,0-4,320,220
2012,act,male,10-14,160,100
2012,act,male,15-19,400,70
2012,act,male,20-24,720,540
2012,act,male,25-29,640,610
2012,act,male,30-34,530,410
2012,act,male,35-39,400,270
2012,act,male,40-44,300,220
2012,act,male,45-49,210,180
2012,act,male,5-9,230,160
2012,act,male,50-54,150,130
2012,act,male,55-59,100,70
2012,act,male,60-64,80,60
2012,act,male,65+,110,60
2012,nsw,female,0-4,4450,2800
2012,nsw,female,10-14,2370,940
2012,nsw,female,15-19,6050,1260
2012,nsw,female,20-24,14970,7570
2012,nsw,female,25-29,15950,8980
2012,nsw,female,30-34,9090,5350
2012,nsw,female,35-39,5150,2980
2012,nsw,female,40-44,3620,2040
2012,nsw,female,45-49,2210,1410
2012,nsw,female,5-9,3120,1470
2012,nsw,female,50-54,1890,1210
2012,nsw,female,55-59,1950,1280
2012,nsw,female,60-64,1760,1190
2012,nsw,female,65+,3430,2490
2012,nsw,male,0-4,4670,3100
2012,nsw,male,10-14,2560,940
2012,nsw,male,15-19,6470,1280
2012,nsw,male,20-24,14660,7320
2012,nsw,male,25-29,14880,9990
2012,nsw,male,30-34,9670,6220
2012,nsw,male,35-39,5620,3600
2012,nsw,male,40-44,3990,2540
2012,nsw,male,45-49,2630,1850
2012,nsw,male,5-9,3390,1550
2012,nsw,male,50-54,1860,1560
2012,nsw,male,55-59,1580,1220
2012,nsw,male,60-64,1420,1140
2012,nsw,male,65+,3230,2590
2012,nt,female,0-4,180,40
2012,nt,female,10-14,130,40
2012,nt,female,15-19,160,40
2012,nt,female,20-24,560,210
2012,nt,female,25-29,720,330
2012,nt,female,30-34,380,210
2012,nt,female,35-39,230,80
2012,nt,female,40-44,160,70
2012,nt,female,45-49,90,60
2012,nt,female,5-9,180,30
2012,nt,female,50-54,90,50
2012,nt,female,55-59,50,50
2012,nt,female,60-64,50,50
2012,nt,female,65+,70,50
2012,nt,male,0-4,200,60
2012,nt,male,10-14,160,30
2012,nt,male,15-19,280,70
2012,nt,male,20-24,940,390
2012,nt,male,25-29,1110,540
2012,nt,male,30-34,660,320
2012,nt,male,35-39,400,190
2012,nt,male,40-44,290,150
2012,nt,male,45-49,210,110
2012,nt,male,5-9,170,60
2012,nt,male,50-54,130,90
2012,nt,male,55-59,70,80
2012,nt,male,60-64,70,60
2012,nt,male,65+,80,80
2012,qld,female,0-4,2860,1420
2012,qld,female,10-14,1880,680
2012,qld,female,15-19,3180,1010
2012,qld,female,20-24,8850,4820
2012,qld,female,25-29,9200,5310
2012,qld,female,30-34,4840,2670
2012,qld,female,35-39,3010,1420
2012,qld,female,40-44,2280,1090
2012,qld,female,45-49,1480,800
2012,qld,female,5-9,2370,890
2012,qld,female,50-54,1170,780
2012,qld,female,55-59,980,710
2012,qld,female,60-64,770,610
2012,qld,female,65+,1240,920
2012,qld,male,0-4,2990,1440
2012,qld,male,10-14,2100,730
2012,qld,male,15-19,3890,1210
2012,qld,male,20-24,10100,5770
2012,qld,male,25-29,9480,6280
2012,qld,male,30-34,5430,3230
2012,qld,male,35-39,3360,1760
2012,qld,male,40-44,2500,1430
2012,qld,male,45-49,1800,1140
2012,qld,male,5-9,2530,960
2012,qld,male,50-54,1280,1000
2012,qld,male,55-59,1080,880
2012,qld,male,60-64,870,790
2012,qld,male,65+,1330,1230
2012,sa,female,0-4,810,320
2012,sa,female,10-14,480,120
2012,sa,female,15-19,960,210
2012,sa,female,20-24,1940,1160
2012,sa,female,25-29,2170,1190
2012,sa,female,30-34,1460,580
2012,sa,female,35-39,870,310
2012,sa,female,40-44,600,260
2012,sa,female,45-49,360,160
2012,sa,female,5-9,600,220
2012,sa,female,50-54,240,160
2012,sa,female,55-59,240,120
2012,sa,female,60-64,180,110
2012,sa,female,65+,280,190
2012,sa,male,0-4,870,380
2012,sa,male,10-14,530,150
2012,sa,male,15-19,1130,220
2012,sa,male,20-24,1900,1220
2012,sa,male,25-29,1990,1420
2012,sa,male,30-34,1530,670
2012,sa,male,35-39,970,400
2012,sa,male,40-44,650,280
2012,sa,male,45-49,390,220
2012,sa,male,5-9,660,190
2012,sa,male,50-54,220,180
2012,sa,male,55-59,160,130
2012,sa,male,60-64,190,120
2012,sa,male,65+,250,230
2012,tas,female,0-4,130,60
2012,tas,female,10-14,70,20
2012,tas,female,15-19,130,40
2012,tas,female,20-24,360,230
2012,tas,female,25-29,420,270
2012,tas,female,30-34,220,110
2012,tas,female,35-39,140,60
2012,tas,female,40-44,90,50
2012,tas,female,45-49,80,40
2012,tas,female,5-9,90,30
2012,tas,female,50-54,60,40
2012,tas,female,55-59,50,40
2012,tas,female,60-64,30,30
2012,tas,female,65+,70,80
2012,tas,male,0-4,120,50
2012,tas,male,10-14,70,20
2012,tas,male,15-19,150,50
2012,tas,male,20-24,390,250
2012,tas,male,25-29,390,300
2012,tas,male,30-34,220,120
2012,tas,male,35-39,150,80
2012,tas,male,40-44,90,50
2012,tas,male,45-49,90,40
2012,tas,male,5-9,100,30
2012,tas,male,50-54,60,50
2012,tas,male,55-59,40,50
2012,tas,male,60-64,50,40
2012,tas,male,65+,70,100
2012,vic,female,0-4,3660,1930
2012,vic,female,10-14,2140,650
2012,vic,female,15-19,5430,880
2012,vic,female,20-24,11880,5940
2012,vic,female,25-29,12850,7070
2012,vic,female,30-34,7010,3700
2012,vic,female,35-39,4040,1870
2012,vic,female,40-44,2780,1250
2012,vic,female,45-49,1710,910
2012,vic,female,5-9,2690,1040
2012,vic,female,50-54,1390,740
2012,vic,female,55-59,1250,660
2012,vic,female,60-64,990,580
2012,vic,female,65+,1450,1090
2012,vic,male,0-4,4100,2070
2012,vic,male,10-14,2280,620
2012,vic,male,15-19,5760,980
2012,vic,male,20-24,12060,6110
2012,vic,male,25-29,11390,8120
2012,vic,male,30-34,7470,4420
2012,vic,male,35-39,4380,2330
2012,vic,male,40-44,3120,1590
2012,vic,male,45-49,1980,1160
2012,vic,male,5-9,2920,1120
2012,vic,male,50-54,1300,870
2012,vic,male,55-59,1050,750
2012,vic,male,60-64,870,570
2012,vic,male,65+,1320,1200
2012,wa,female,0-4,2630,1020
2012,wa,female,10-14,1490,470
2012,wa,female,15-19,2180,500
2012,wa,female,20-24,6530,2560
2012,wa,female,25-29,7600,3240
2012,wa,female,30-34,4380,1730
2012,wa,female,35-39,2800,900
2012,wa,female,40-44,1910,720
2012,wa,female,45-49,1310,570
2012,wa,female,5-9,2120,650
2012,wa,female,50-54,910,510
2012,wa,female,55-59,700,450
2012,wa,female,60-64,490,330
2012,wa,female,65+,720,590
2012,wa,male,0-4,2750,1060
2012,wa,male,10-14,1650,490
2012,wa,male,15-19,2520,510
2012,wa,male,20-24,6780,3030
2012,wa,male,25-29,7660,4220
2012,wa,male,30-34,4920,2340
2012,wa,male,35-39,3200,1220
2012,wa,male,40-44,2310,1050
2012,wa,male,45-49,1590,850
2012,wa,male,5-9,2250,660
2012,wa,male,50-54,1030,730
2012,wa,male,55-59,780,660
2012,wa,male,60-64,500,480
2012,wa,male,65+,690,720
2013,act,female,0-4,320,230
2013,act,female,10-14,170,120
2013,act,female,15-19,470,100
2013,act,female,20-24,840,590
2013,act,female,25-29,790,610
2013,act,female,30-34,610,430
2013,act,female,35-39,350,250
2013,act,female,40-44,230,180
2013,act,female,45-49,130,120
2013,act,female,5-9,220,160
2013,act,female,50-54,110,90
2013,act,female,55-59,110,60
2013,act,female,60-64,80,50
2013,act,female,65+,80,50
2013,act,male,0-4,290,250
2013,act,male,10-14,170,90
2013,act,male,15-19,490,90
2013,act,male,20-24,820,550
2013,act,male,25-29,670,640
2013,act,male,30-34,620,420
2013,act,male,35-39,370,310
2013,act,male,40-44,290,250
2013,act,male,45-49,170,150
2013,act,male,5-9,260,180
2013,act,male,50-54,110,120
2013,act,male,55-59,90,90
2013,act,male,60-64,80,50
2013,act,male,65+,70,70
2013,nsw,female,0-4,4540,2870
2013,nsw,female,10-14,2430,970
2013,nsw,female,15-19,6560,1330
2013,nsw,female,20-24,16210,7900
2013,nsw,female,25-29,16900,9680
2013,nsw,female,30-34,9750,5810
2013,nsw,female,35-39,5070,3090
2013,nsw,female,40-44,3630,2160
2013,nsw,female,45-49,2230,1490
2013,nsw,female,5-9,3210,1520
2013,nsw,female,50-54,1850,1210
2013,nsw,female,55-59,1850,1100
2013,nsw,female,60-64,1500,910
2013,nsw,female,65+,2300,1550
2013,nsw,male,0-4,4750,3030
2013,nsw,male,10-14,2580,1000
2013,nsw,male,15-19,7560,1420
2013,nsw,male,20-24,16190,7950
2013,nsw,male,25-29,15120,11110
2013,nsw,male,30-34,9800,6840
2013,nsw,male,35-39,5380,3850
2013,nsw,male,40-44,3740,2770
2013,nsw,male,45-49,2480,1940
2013,nsw,male,5-9,3460,1550
2013,nsw,male,50-54,1740,1540
2013,nsw,male,55-59,1400,1280
2013,nsw,male,60-64,1270,980
2013,nsw,male,65+,2030,1730
2013,nt,female,0-4,190,70
2013,nt,female,10-14,80,40
2013,nt,female,15-19,150,40
2013,nt,female,20-24,580,240
2013,nt,female,25-29,710,450
2013,nt,female,30-34,360,250
2013,nt,female,35-39,190,100
2013,nt,female,40-44,130,80
2013,nt,female,45-49,100,60
2013,nt,female,5-9,120,60
2013,nt,female,50-54,80,50
2013,nt,female,55-59,60,60
2013,nt,female,60-64,40,30
2013,nt,female,65+,40,40
2013,nt,male,0-4,200,110
2013,nt,male,10-14,100,40
2013,nt,male,15-19,160,130
2013,nt,male,20-24,690,530
2013,nt,male,25-29,810,750
2013,nt,male,30-34,400,450
2013,nt,male,35-39,260,250
2013,nt,male,40-44,210,180
2013,nt,male,45-49,150,140
2013,nt,male,5-9,130,60
2013,nt,male,50-54,130,130
2013,nt,male,55-59,80,90
2013,nt,male,60-64,60,60
2013,nt,male,65+,60,70
2013,qld,female,0-4,2430,1610
2013,qld,female,10-14,1630,820
2013,qld,female,15-19,3310,1150
2013,qld,female,20-24,9020,5080
2013,qld,female,25-29,8630,6010
2013,qld,female,30-34,4320,3110
2013,qld,female,35-39,2610,1570
2013,qld,female,40-44,1910,1260
2013,qld,female,45-49,1270,940
2013,qld,female,5-9,2060,1040
2013,qld,female,50-54,1020,910
2013,qld,female,55-59,880,760
2013,qld,female,60-64,660,600
2013,qld,female,65+,980,890
2013,qld,male,0-4,2560,1660
2013,qld,male,10-14,1830,750
2013,qld,male,15-19,3830,1180
2013,qld,male,20-24,10050,5350
2013,qld,male,25-29,8410,7420
2013,qld,male,30-34,4540,3950
2013,qld,male,35-39,2610,2180
2013,qld,male,40-44,2010,1720
2013,qld,male,45-49,1380,1320
2013,qld,male,5-9,2110,1100
2013,qld,male,50-54,1060,1200
2013,qld,male,55-59,870,1020
2013,qld,male,60-64,760,760
2013,qld,male,65+,1060,1250
2013,sa,female,0-4,860,350
2013,sa,female,10-14,530,150
2013,sa,female,15-19,1200,210
2013,sa,female,20-24,2210,1170
2013,sa,female,25-29,2370,1280
2013,sa,female,30-34,1480,720
2013,sa,female,35-39,900,340
2013,sa,female,40-44,590,240
2013,sa,female,45-49,320,190
2013,sa,female,5-9,630,230
2013,sa,female,50-54,250,150
2013,sa,female,55-59,210,140
2013,sa,female,60-64,180,110
2013,sa,female,65+,200,190
2013,sa,male,0-4,880,410
2013,sa,male,10-14,550,150
2013,sa,male,15-19,1320,240
2013,sa,male,20-24,2150,1290
2013,sa,male,25-29,1930,1590
2013,sa,male,30-34,1430,880
2013,sa,male,35-39,900,440
2013,sa,male,40-44,600,310
2013,sa,male,45-49,370,240
2013,sa,male,5-9,750,230
2013,sa,male,50-54,250,220
2013,sa,male,55-59,200,150
2013,sa,male,60-64,170,140
2013,sa,male,65+,220,220
2013,tas,female,0-4,130,50
2013,tas,female,10-14,120,20
2013,tas,female,15-19,200,60
2013,tas,female,20-24,400,230
2013,tas,female,25-29,460,290
2013,tas,female,30-34,240,150
2013,tas,female,35-39,150,60
2013,tas,female,40-44,90,50
2013,tas,female,45-49,70,40
2013,tas,female,5-9,130,30
2013,tas,female,50-54,50,50
2013,tas,female,55-59,50,40
2013,tas,female,60-64,40,30
2013,tas,female,65+,60,40
2013,tas,male,0-4,140,60
2013,tas,male,10-14,110,10
2013,tas,male,15-19,220,40
2013,tas,male,20-24,370,260
2013,tas,male,25-29,370,330
2013,tas,male,30-34,190,130
2013,tas,male,35-39,140,60
2013,tas,male,40-44,100,60
2013,tas,male,45-49,70,70
2013,tas,male,5-9,130,30
2013,tas,male,50-54,50,50
