year,state,sex,age_band,rate_per_1000,status
2016,wa,female,85-89,83.1,published
2016,wa,female,90-94,167.0,published
2016,wa,female,95-99,264.9,published
2016,wa,male,0-4,0.9,published
2016,wa,male,10-14,0.1,published
2016,wa,male,100+,921.2,published
2016,wa,male,15-19,0.5,published
2016,wa,male,20-24,0.8,published
2016,wa,male,25-29,0.8,published
2016,wa,male,30-34,1.0,published
2016,wa,male,35-39,1.4,published
2016,wa,male,40-44,1.8,published
2016,wa,male,45-49,2.3,published
2016,wa,male,5-9,0.1,published
2016,wa,male,50-54,3.0,published
2016,wa,male,55-59,4.9,published
2016,wa,male,60-64,7.2,published
2016,wa,male,65-69,11.0,published
2016,wa,male,70-74,18.9,published
2016,wa,male,75-79,33.1,published
2016,wa,male,80-84,58.8,published
2016,wa,male,85-89,117.1,published
2016,wa,male,90-94,214.7,published
2016,wa,male,95-99,305.7,published
2017,act,female,0-4,0.5,published
2017,act,female,10-14,0.0,published
2017,act,female,100+,609.8,published
2017,act,female,15-19,0.1,published
2017,act,female,20-24,0.1,published
2017,act,female,25-29,0.2,published
2017,act,female,30-34,0.3,published
2017,act,female,35-39,0.6,published
2017,act,female,40-44,1.4,published
2017,act,female,45-49,1.2,published
2017,act,female,5-9,0.2,published
2017,act,female,50-54,1.4,published
2017,act,female,55-59,2.5,published
2017,act,female,60-64,4.7,published
2017,act,female,65-69,4.9,published
2017,act,female,70-74,12.2,published
2017,act,female,75-79,22.4,published
2017,act,female,80-84,46.3,published
2017,act,female,85-89,102.1,published
2017,act,female,90-94,184.9,published
2017,act,female,95-99,292.6,published
2017,act,male,0-4,0.9,published
2017,act,male,10-14,0.1,published
2017,act,male,100+,615.4,published
2017,act,male,15-19,0.4,published
2017,act,male,20-24,0.8,published
2017,act,male,25-29,0.5,published
2017,act,male,30-34,0.5,published
2017,act,male,35-39,0.9,published
2017,act,male,40-44,1.7,published
2017,act,male,45-49,1.6,published
2017,act,male,5-9,0.0,published
2017,act,male,50-54,3.8,published
2017,act,male,55-59,4.6,published
2017,act,male,60-64,7.6,published
2017,act,male,65-69,9.2,published
2017,act,male,70-74,21.1,published
2017,act,male,75-79,38.5,published
2017,act,male,80-84,61.3,published
2017,act,male,85-89,125.6,published
2017,act,male,90-94,218.2,published
2017,act,male,95-99,325.6,published
2017,nsw,female,0-4,0.6,published
2017,nsw,female,10-14,0.1,published
2017,nsw,female,100+,633.6,published
2017,nsw,female,15-19,0.2,published
2017,nsw,female,20-24,0.2,published
2017,nsw,female,25-29,0.2,published
2017,nsw,female,30-34,0.2,published
2017,nsw,female,35-39,0.5,published
2017,nsw,female,40-44,0.7,published
2017,nsw,female,45-49,1.2,published
2017,nsw,female,5-9,0.1,published
2017,nsw,female,50-54,2.1,published
2017,nsw,female,55-59,2.7,published
2017,nsw,female,60-64,4.2,published
2017,nsw,female,65-69,6.7,published
2017,nsw,female,70-74,11.7,published
2017,nsw,female,75-79,21.0,published
2017,nsw,female,80-84,40.7,published
2017,nsw,female,85-89,81.4,published
2017,nsw,female,90-94,154.9,published
2017,nsw,female,95-99,266.8,published
2017,nsw,male,0-4,0.7,published
2017,nsw,male,10-14,0.1,published
2017,nsw,male,100+,547.1,published
2017,nsw,male,15-19,0.4,published
2017,nsw,male,20-24,0.5,published
2017,nsw,male,25-29,0.6,published
2017,nsw,male,30-34,0.7,published
2017,nsw,male,35-39,1.0,published
2017,nsw,male,40-44,1.5,published
2017,nsw,male,45-49,2.2,published
2017,nsw,male,5-9,0.1,published
2017,nsw,male,50-54,3.1,published
2017,nsw,male,55-59,5.0,published
2017,nsw,male,60-64,7.6,published
2017,nsw,male,65-69,11.6,published
2017,nsw,male,70-74,18.7,published
2017,nsw,male,75-79,32.6,published
2017,nsw,male,80-84,59.3,published
2017,nsw,male,85-89,108.2,published
2017,nsw,male,90-94,192.4,published
2017,nsw,male,95-99,296.4,published
2017,nt,female,0-4,2.2,published
2017,nt,female,10-14,0.0,published
2017,nt,female,100+,200.0,published
2017,nt,female,15-19,0.7,published
2017,nt,female,20-24,0.2,published
2017,nt,female,25-29,0.8,published
2017,nt,female,30-34,1.3,published
2017,nt,female,35-39,0.9,published
2017,nt,female,40-44,1.8,published
2017,nt,female,45-49,3.2,published
2017,nt,female,5-9,0.1,published
2017,nt,female,50-54,4.7,published
2017,nt,female,55-59,7.8,published
2017,nt,female,60-64,7.1,published
2017,nt,female,65-69,14.5,published
2017,nt,female,70-74,15.4,published
2017,nt,female,75-79,33.8,published
2017,nt,female,80-84,61.1,published
2017,nt,female,85-89,74.0,published
2017,nt,female,90-94,145.6,published
2017,nt,female,95-99,264.7,published
2017,nt,male,0-4,1.8,published
2017,nt,male,10-14,0.2,published
2017,nt,male,100+,0.0,published
2017,nt,male,15-19,1.4,published
2017,nt,male,20-24,1.7,published
2017,nt,male,25-29,1.5,published
2017,nt,male,30-34,1.6,published
2017,nt,male,35-39,2.1,published
2017,nt,male,40-44,2.7,published
2017,nt,male,45-49,4.4,published
2017,nt,male,5-9,0.1,published
2017,nt,male,50-54,5.0,published
2017,nt,male,55-59,10.7,published
2017,nt,male,60-64,11.2,published
2017,nt,male,65-69,14.2,published
2017,nt,male,70-74,29.5,published
2017,nt,male,75-79,38.2,published
2017,nt,male,80-84,69.2,published
2017,nt,male,85-89,112.2,published
2017,nt,male,90-94,175.8,published
2017,nt,male,95-99,90.9,published
2017,qld,female,0-4,0.9,published
2017,qld,female,10-14,0.1,published
2017,qld,female,100+,506.3,published
2017,qld,female,15-19,0.3,published
2017,qld,female,20-24,0.2,published
2017,qld,female,25-29,0.4,published
2017,qld,female,30-34,0.5,published
2017,qld,female,35-39,0.6,published
2017,qld,female,40-44,1.0,published
2017,qld,female,45-49,1.4,published
2017,qld,female,5-9,0.1,published
2017,qld,female,50-54,2.0,published
2017,qld,female,55-59,3.1,published
2017,qld,female,60-64,4.5,published
2017,qld,female,65-69,7.6,published
2017,qld,female,70-74,12.1,published
2017,qld,female,75-79,22.8,published
2017,qld,female,80-84,43.7,published
2017,qld,female,85-89,83.2,published
2017,qld,female,90-94,163.6,published
2017,qld,female,95-99,266.3,published
2017,qld,male,0-4,1.0,published
2017,qld,male,10-14,0.1,published
2017,qld,male,100+,416.2,published
2017,qld,male,15-19,0.3,published
2017,qld,male,20-24,0.8,published
2017,qld,male,25-29,0.7,published
2017,qld,male,30-34,1.0,published
2017,qld,male,35-39,1.2,published
2017,qld,male,40-44,2.0,published
2017,qld,male,45-49,2.5,published
2017,qld,male,5-9,0.1,published
2017,qld,male,50-54,3.3,published
2017,qld,male,55-59,5.2,published
2017,qld,male,60-64,7.8,published
2017,qld,male,65-69,12.2,published
2017,qld,male,70-74,18.9,published
2017,qld,male,75-79,33.5,published
2017,qld,male,80-84,61.2,published
2017,qld,male,85-89,112.3,published
2017,qld,male,90-94,212.4,published
2017,qld,male,95-99,316.4,published
2017,sa,female,0-4,0.7,published
2017,sa,female,10-14,0.1,published
2017,sa,female,100+,501.7,published
2017,sa,female,15-19,0.2,published
2017,sa,female,20-24,0.3,published
2017,sa,female,25-29,0.2,published
2017,sa,female,30-34,0.6,published
2017,sa,female,35-39,0.7,published
2017,sa,female,40-44,0.9,published
2017,sa,female,45-49,1.4,published
2017,sa,female,5-9,0.1,published
2017,sa,female,50-54,2.3,published
2017,sa,female,55-59,3.1,published
2017,sa,female,60-64,5.0,published
2017,sa,female,65-69,7.1,published
2017,sa,female,70-74,11.9,published
2017,sa,female,75-79,22.0,published
2017,sa,female,80-84,42.0,published
2017,sa,female,85-89,87.3,published
2017,sa,female,90-94,163.1,published
2017,sa,female,95-99,279.9,published
2017,sa,male,0-4,0.7,published
2017,sa,male,10-14,0.1,published
2017,sa,male,100+,218.2,published
2017,sa,male,15-19,0.4,published
2017,sa,male,20-24,0.7,published
2017,sa,male,25-29,0.7,published
2017,sa,male,30-34,0.9,published
2017,sa,male,35-39,1.4,published
2017,sa,male,40-44,1.6,published
2017,sa,male,45-49,2.9,published
2017,sa,male,5-9,0.1,published
2017,sa,male,50-54,3.9,published
2017,sa,male,55-59,5.2,published
2017,sa,male,60-64,8.3,published
2017,sa,male,65-69,12.8,published
2017,sa,male,70-74,19.4,published
2017,sa,male,75-79,33.1,published
2017,sa,male,80-84,59.9,published
2017,sa,male,85-89,112.9,published
2017,sa,male,90-94,205.5,published
2017,sa,male,95-99,259.5,published
2017,tas,female,0-4,0.8,published
2017,tas,female,10-14,0.1,published
2017,tas,female,100+,515.2,published
2017,tas,female,15-19,0.3,published
2017,tas,female,20-24,0.2,published
2017,tas,female,25-29,0.4,published
2017,tas,female,30-34,0.6,published
2017,tas,female,35-39,0.9,published
2017,tas,female,40-44,1.0,published
2017,tas,female,45-49,1.7,published
2017,tas,female,5-9,0.0,published
2017,tas,female,50-54,2.4,published
2017,tas,female,55-59,3.9,published
2017,tas,female,60-64,6.1,published
2017,tas,female,65-69,9.1,published
2017,tas,female,70-74,14.4,published
2017,tas,female,75-79,25.6,published
2017,tas,female,80-84,48.2,published
2017,tas,female,85-89,110.2,published
2017,tas,female,90-94,198.7,published
2017,tas,female,95-99,304.2,published
2017,tas,male,0-4,0.8,published
2017,tas,male,10-14,0.1,published
2017,tas,male,100+,588.2,published
2017,tas,male,15-19,0.5,published
2017,tas,male,20-24,0.6,published
2017,tas,male,25-29,0.7,published
2017,tas,male,30-34,1.2,published
2017,tas,male,35-39,2.0,published
2017,tas,male,40-44,1.4,published
2017,tas,male,45-49,2.3,published
2017,tas,male,5-9,0.1,published
2017,tas,male,50-54,3.8,published
2017,tas,male,55-59,6.8,published
2017,tas,male,60-64,9.0,published
2017,tas,male,65-69,14.2,published
2017,tas,male,70-74,22.1,published
2017,tas,male,75-79,36.1,published
2017,tas,male,80-84,66.4,published
2017,tas,male,85-89,124.5,published
2017,tas,male,90-94,225.2,published
2017,tas,male,95-99,279.0,published
2017,vic,female,0-4,0.7,published
2017,vic,female,10-14,0.1,published
2017,vic,female,100+,416.8,published
2017,vic,female,15-19,0.2,published
2017,vic,female,20-24,0.2,published
2017,vic,female,25-29,0.2,published
2017,vic,female,30-34,0.3,published
2017,vic,female,35-39,0.5,published
2017,vic,female,40-44,0.8,published
2017,vic,female,45-49,1.3,published
2017,vic,female,5-9,0.1,published
2017,vic,female,50-54,1.8,published
2017,vic,female,55-59,2.7,published
2017,vic,female,60-64,4.1,published
2017,vic,female,65-69,6.8,published
2017,vic,female,70-74,11.3,published
2017,vic,female,75-79,20.7,published
2017,vic,female,80-84,41.1,published
2017,vic,female,85-89,84.3,published
2017,vic,female,90-94,161.3,published
2017,vic,female,95-99,273.6,published
2017,vic,male,0-4,0.8,published
2017,vic,male,10-14,0.1,published
2017,vic,male,100+,412.3,published
2017,vic,male,15-19,0.3,published
2017,vic,male,20-24,0.4,published
2017,vic,male,25-29,0.6,published
2017,vic,male,30-34,0.6,published
2017,vic,male,35-39,0.9,published
2017,vic,male,40-44,1.3,published
2017,vic,male,45-49,1.9,published
2017,vic,male,5-9,0.1,published
2017,vic,male,50-54,2.7,published
2017,vic,male,55-59,4.2,published
2017,vic,male,60-64,6.6,published
2017,vic,male,65-69,10.4,published
2017,vic,male,70-74,17.8,published
2017,vic,male,75-79,30.6,published
2017,vic,male,80-84,55.8,published
2017,vic,male,85-89,113.9,published
2017,vic,male,90-94,182.3,published
2017,vic,male,95-99,290.2,published
2017,wa,female,0-4,0.6,published
2017,wa,female,10-14,0.1,published
2017,wa,female,100+,704.9,published
2017,wa,female,15-19,0.2,published
2017,wa,female,20-24,0.2,published
2017,wa,female,25-29,0.3,published
2017,wa,female,30-34,0.4,published
2017,wa,female,35-39,0.8,published
2017,wa,female,40-44,1.1,published
2017,wa,female,45-49,1.3,published
2017,wa,female,5-9,0.1,published
2017,wa,female,50-54,2.2,published
2017,wa,female,55-59,3.0,published
2017,wa,female,60-64,4.0,published
2017,wa,female,65-69,6.0,published
2017,wa,female,70-74,11.4,published
2017,wa,female,75-79,19.0,published
2017,wa,female,80-84,35.4,published
2017,wa,female,85-89,80.1,published
2017,wa,female,90-94,148.8,published
2017,wa,female,95-99,248.1,published
2017,wa,male,0-4,0.8,published
2017,wa,male,10-14,0.1,published
2017,wa,male,100+,745.1,published
2017,wa,male,15-19,0.5,published
2017,wa,male,20-24,0.7,published
2017,wa,male,25-29,0.7,published
2017,wa,male,30-34,1.0,published
2017,wa,male,35-39,1.4,published
2017,wa,male,40-44,1.6,published
2017,wa,male,45-49,2.7,published
2017,wa,male,5-9,0.1,published
2017,wa,male,50-54,3.2,published
2017,wa,male,55-59,4.1,published
2017,wa,male,60-64,7.1,published
2017,wa,male,65-69,10.9,published
2017,wa,male,70-74,18.2,published
2017,wa,male,75-79,32.6,published
2017,wa,male,80-84,57.3,published
2017,wa,male,85-89,107.1,published
2017,wa,male,90-94,187.2,published
2017,wa,male,95-99,276.6,published
2018,act,female,0-4,1.0,published
2018,act,female,10-14,0.3,published
2018,act,female,100+,340.4,published
2018,act,female,15-19,0.1,published
2018,act,female,20-24,0.2,published
2018,act,female,25-29,0.1,published
2018,act,female,30-34,0.3,published
2018,act,female,35-39,0.5,published
2018,act,female,40-44,0.6,published
2018,act,female,45-49,1.2,published
2018,act,female,5-9,0.3,published
2018,act,female,50-54,2.3,published
2018,act,female,55-59,2.4,published
2018,act,female,60-64,4.3,published
2018,act,female,65-69,5.1,published
2018,act,female,70-74,10.7,published
2018,act,female,75-79,20.5,published
2018,act,female,80-84,36.5,published
2018,act,female,85-89,86.0,published
2018,act,female,90-94,175.3,published
2018,act,female,95-99,279.2,published
2018,act,male,0-4,0.8,published
2018,act,male,10-14,0.1,published
2018,act,male,100+,1000.0,published
2018,act,male,15-19,0.5,published
2018,act,male,20-24,0.6,published
2018,act,male,25-29,0.4,published
2018,act,male,30-34,0.6,published
2018,act,male,35-39,0.7,published
2018,act,male,40-44,1.4,published
2018,act,male,45-49,2.1,published
2018,act,male,5-9,0.1,published
2018,act,male,50-54,2.5,published
2018,act,male,55-59,4.0,published
2018,act,male,60-64,8.4,published
2018,act,male,65-69,8.9,published
2018,act,male,70-74,12.5,published
2018,act,male,75-79,33.1,published
2018,act,male,80-84,60.6,published
2018,act,male,85-89,114.9,published
2018,act,male,90-94,179.2,published
2018,act,male,95-99,217.9,published
2018,nsw,female,0-4,0.7,published
2018,nsw,female,10-14,0.1,published
2018,nsw,female,100+,542.7,published
2018,nsw,female,15-19,0.2,published
2018,nsw,female,20-24,0.2,published
2018,nsw,female,25-29,0.3,published
2018,nsw,female,30-34,0.3,published
2018,nsw,female,35-39,0.5,published
2018,nsw,female,40-44,0.8,published
2018,nsw,female,45-49,1.3,published
2018,nsw,female,5-9,0.1,published
2018,nsw,female,50-54,2.0,published
2018,nsw,female,55-59,2.9,published
2018,nsw,female,60-64,4.3,published
2018,nsw,female,65-69,6.8,published
2018,nsw,female,70-74,11.7,published
2018,nsw,female,75-79,21.4,published
2018,nsw,female,80-84,40.2,published
2018,nsw,female,85-89,80.2,published
2018,nsw,female,90-94,155.4,published
2018,nsw,female,95-99,249.0,published
2018,nsw,male,0-4,0.7,published
2018,nsw,male,10-14,0.1,published
2018,nsw,male,100+,413.1,published
2018,nsw,male,15-19,0.4,published
2018,nsw,male,20-24,0.6,published
2018,nsw,male,25-29,0.5,published
2018,nsw,male,30-34,0.7,published
2018,nsw,male,35-39,1.0,published
2018,nsw,male,40-44,1.4,published
2018,nsw,male,45-49,2.0,published
2018,nsw,male,5-9,0.1,published
2018,nsw,male,50-54,3.4,published
2018,nsw,male,55-59,5.4,published
2018,nsw,male,60-64,7.8,published
2018,nsw,male,65-69,11.8,published
2018,nsw,male,70-74,18.6,published
2018,nsw,male,75-79,31.7,published
2018,nsw,male,80-84,56.9,published
2018,nsw,male,85-89,107.7,published
2018,nsw,male,90-94,190.7,published
2018,nsw,male,95-99,293.0,published
2018,nt,female,0-4,1.8,published
2018,nt,female,10-14,0.4,published
2018,nt,female,100+,500.0,published
2018,nt,female,15-19,0.8,published
2018,nt,female,20-24,0.1,published
2018,nt,female,25-29,0.5,published
2018,nt,female,30-34,0.8,published
2018,nt,female,35-39,0.9,published
2018,nt,female,40-44,1.9,published
2018,nt,female,45-49,2.9,published
2018,nt,female,5-9,0.0,published
2018,nt,female,50-54,4.2,published
2018,nt,female,55-59,5.4,published
2018,nt,female,60-64,10.1,published
2018,nt,female,65-69,12.3,published
2018,nt,female,70-74,17.7,published
2018,nt,female,75-79,30.6,published
2018,nt,female,80-84,73.0,published
2018,nt,female,85-89,88.4,published
2018,nt,female,90-94,156.6,published
2018,nt,female,95-99,363.6,published
2018,nt,male,0-4,2.1,published
2018,nt,male,10-14,0.2,published
2018,nt,male,100+,0.0,published
2018,nt,male,15-19,0.9,published
2018,nt,male,20-24,1.6,published
2018,nt,male,25-29,1.1,published
2018,nt,male,30-34,1.7,published
2018,nt,male,35-39,2.7,published
2018,nt,male,40-44,2.3,published
2018,nt,male,45-49,4.2,published
2018,nt,male,5-9,0.0,published
2018,nt,male,50-54,5.7,published
2018,nt,male,55-59,6.8,published
2018,nt,male,60-64,12.4,published
2018,nt,male,65-69,14.1,published
2018,nt,male,70-74,24.4,published
2018,nt,male,75-79,46.0,published
2018,nt,male,80-84,87.2,published
2018,nt,male,85-89,103.1,published
2018,nt,male,90-94,163.3,published
2018,nt,male,95-99,107.1,published
2018,qld,female,0-4,0.7,published
2018,qld,female,10-14,0.1,published
2018,qld,female,100+,390.5,published
2018,qld,female,15-19,0.2,published
2018,qld,female,20-24,0.2,published
2018,qld,female,25-29,0.2,published
2018,qld,female,30-34,0.4,published
2018,qld,female,35-39,0.5,published
2018,qld,female,40-44,0.9,published
2018,qld,female,45-49,1.4,published
2018,qld,female,5-9,0.1,published
2018,qld,female,50-54,2.0,published
2018,qld,female,55-59,3.1,published
2018,qld,female,60-64,4.5,published
2018,qld,female,65-69,6.8,published
2018,qld,female,70-74,11.6,published
2018,qld,female,75-79,20.1,published
2018,qld,female,80-84,38.8,published
2018,qld,female,85-89,80.4,published
2018,qld,female,90-94,153.6,published
2018,qld,female,95-99,259.1,published
2018,qld,male,0-4,0.9,published
2018,qld,male,10-14,0.1,published
2018,qld,male,100+,354.5,published
2018,qld,male,15-19,0.5,published
2018,qld,male,20-24,0.7,published
2018,qld,male,25-29,0.8,published
2018,qld,male,30-34,1.1,published
2018,qld,male,35-39,1.5,published
2018,qld,male,40-44,1.7,published
2018,qld,male,45-49,2.2,published
2018,qld,male,5-9,0.0,published
2018,qld,male,50-54,3.4,published
2018,qld,male,55-59,5.1,published
2018,qld,male,60-64,7.8,published
2018,qld,male,65-69,11.4,published
2018,qld,male,70-74,19.0,published
2018,qld,male,75-79,31.7,published
2018,qld,male,80-84,60.4,published
2018,qld,male,85-89,108.9,published
2018,qld,male,90-94,189.3,published
2018,qld,male,95-99,273.8,published
2018,sa,female,0-4,0.5,published
2018,sa,female,10-14,0.1,published
2018,sa,female,100+,326.2,published
2018,sa,female,15-19,0.3,published
2018,sa,female,20-24,0.2,published
2018,sa,female,25-29,0.3,published
2018,sa,female,30-34,0.4,published
2018,sa,female,35-39,0.8,published
2018,sa,female,40-44,0.8,published
2018,sa,female,45-49,1.0,published
2018,sa,female,5-9,0.1,published
2018,sa,female,50-54,2.3,published
2018,sa,female,55-59,3.1,published
2018,sa,female,60-64,4.8,published
2018,sa,female,65-69,7.4,published
2018,sa,female,70-74,11.8,published
2018,sa,female,75-79,19.9,published
2018,sa,female,80-84,41.2,published
2018,sa,female,85-89,79.4,published
2018,sa,female,90-94,150.0,published
2018,sa,female,95-99,246.1,published
2018,sa,male,0-4,0.9,published
2018,sa,male,10-14,0.1,published
2018,sa,male,100+,336.1,published
2018,sa,male,15-19,0.4,published
2018,sa,male,20-24,0.5,published
2018,sa,male,25-29,0.6,published
2018,sa,male,30-34,0.8,published
2018,sa,male,35-39,0.8,published
2018,sa,male,40-44,1.3,published
2018,sa,male,45-49,2.7,published
2018,sa,male,5-9,0.0,published
2018,sa,male,50-54,3.9,published
2018,sa,male,55-59,5.7,published
2018,sa,male,60-64,8.4,published
2018,sa,male,65-69,11.4,published
2018,sa,male,70-74,18.1,published
2018,sa,male,75-79,30.7,published
2018,sa,male,80-84,61.0,published
2018,sa,male,85-89,105.1,published
2018,sa,male,90-94,195.3,published
2018,sa,male,95-99,283.8,published
2018,tas,female,0-4,0.8,published
2018,tas,female,10-14,0.1,published
2018,tas,female,100+,426.2,published
2018,tas,female,15-19,0.3,published
2018,tas,female,20-24,0.1,published
2018,tas,female,25-29,0.2,published
2018,tas,female,30-34,0.2,published
2018,tas,female,35-39,0.9,published
2018,tas,female,40-44,1.5,published
2018,tas,female,45-49,1.5,published
2018,tas,female,5-9,0.3,published
2018,tas,female,50-54,2.5,published
2018,tas,female,55-59,3.0,published
2018,tas,female,60-64,5.1,published
2018,tas,female,65-69,7.3,published
2018,tas,female,70-74,12.4,published
2018,tas,female,75-79,26.2,published
2018,tas,female,80-84,42.0,published
2018,tas,female,85-89,89.2,published
2018,tas,female,90-94,153.8,published
2018,tas,female,95-99,266.9,published
2018,tas,male,0-4,0.6,published
2018,tas,male,10-14,0.1,published
2018,tas,male,100+,285.7,published
2018,tas,male,15-19,0.1,published
2018,tas,male,20-24,1.0,published
2018,tas,male,25-29,1.0,published
2018,tas,male,30-34,0.9,published
2018,tas,male,35-39,1.5,published
2018,tas,male,40-44,1.8,published
2018,tas,male,45-49,2.7,published
2018,tas,male,5-9,0.0,published
2018,tas,male,50-54,3.7,published
2018,tas,male,55-59,5.4,published
2018,tas,male,60-64,7.4,published
2018,tas,male,65-69,11.1,published
2018,tas,male,70-74,19.6,published
2018,tas,male,75-79,32.8,published
2018,tas,male,80-84,57.1,published
2018,tas,male,85-89,129.1,published
2018,tas,male,90-94,185.2,published
2018,tas,male,95-99,294.4,published
2018,vic,female,0-4,0.6,published
2018,vic,female,10-14,0.0,published
2018,vic,female,100+,390.0,published
2018,vic,female,15-19,0.2,published
2018,vic,female,20-24,0.2,published
2018,vic,female,25-29,0.2,published
2018,vic,female,30-34,0.3,published
2018,vic,female,35-39,0.5,published
2018,vic,female,40-44,0.8,published
2018,vic,female,45-49,1.1,published
2018,vic,female,5-9,0.1,published
2018,vic,female,50-54,1.9,published
2018,vic,female,55-59,2.7,published
2018,vic,female,60-64,4.3,published
2018,vic,female,65-69,6.4,published
2018,vic,female,70-74,10.5,published
2018,vic,female,75-79,19.1,published
2018,vic,female,80-84,36.6,published
2018,vic,female,85-89,76.3,published
2018,vic,female,90-94,152.7,published
2018,vic,female,95-99,254.0,published
2018,vic,male,0-4,0.8,published
2018,vic,male,10-14,0.1,published
2018,vic,male,100+,364.7,published
2018,vic,male,15-19,0.2,published
2018,vic,male,20-24,0.4,published
2018,vic,male,25-29,0.4,published
2018,vic,male,30-34,0.6,published
2018,vic,male,35-39,0.9,published
2018,vic,male,40-44,1.2,published
2018,vic,male,45-49,1.9,published
2018,vic,male,5-9,0.0,published
2018,vic,male,50-54,2.5,published
2018,vic,male,55-59,3.9,published
2018,vic,male,60-64,6.5,published
2018,vic,male,65-69,10.4,published
2018,vic,male,70-74,16.6,published
2018,vic,male,75-79,28.5,published
2018,vic,male,80-84,52.8,published
2018,vic,male,85-89,103.4,published
2018,vic,male,90-94,178.7,published
2018,vic,male,95-99,266.8,published
2018,wa,female,0-4,0.4,published
2018,wa,female,10-14,0.1,published
2018,wa,female,100+,617.3,published
2018,wa,female,15-19,0.2,published
2018,wa,female,20-24,0.2,published
2018,wa,female,25-29,0.3,published
2018,wa,female,30-34,0.4,published
2018,wa,female,35-39,0.7,published
2018,wa,female,40-44,1.0,published
2018,wa,female,45-49,1.5,published
2018,wa,female,5-9,0.1,published
2018,wa,female,50-54,2.1,published
2018,wa,female,55-59,3.2,published
2018,wa,female,60-64,4.4,published
2018,wa,female,65-69,6.4,published
2018,wa,female,70-74,9.9,published
2018,wa,female,75-79,21.1,published
2018,wa,female,80-84,37.1,published
2018,wa,female,85-89,74.4,published
2018,wa,female,90-94,139.0,published
2018,wa,female,95-99,260.6,published
2018,wa,male,0-4,0.8,published
2018,wa,male,10-14,0.1,published
2018,wa,male,100+,436.6,published
2018,wa,male,15-19,0.5,published
2018,wa,male,20-24,0.7,published
2018,wa,male,25-29,0.9,published
2018,wa,male,30-34,0.9,published
2018,wa,male,35-39,1.4,published
2018,wa,male,40-44,1.4,published
2018,wa,male,45-49,2.5,published
2018,wa,male,5-9,0.1,published
2018,wa,male,50-54,3.0,published
2018,wa,male,55-59,4.6,published
2018,wa,male,60-64,7.0,published
2018,wa,male,65-69,10.9,published
2018,wa,male,70-74,17.5,published
2018,wa,male,75-79,30.6,published
2018,wa,male,80-84,51.6,published
2018,wa,male,85-89,102.4,published
2018,wa,male,90-94,174.1,published
2018,wa,male,95-99,271.6,published
2019,act,female,0-4,0.2,published
2019,act,female,10-14,0.1,published
2019,act,female,100+,422.2,published
2019,act,female,15-19,0.1,published
2019,act,female,20-24,0.2,published
2019,act,female,25-29,0.2,published
2019,act,female,30-34,0.4,published
2019,act,female,35-39,0.6,published
2019,act,female,40-44,0.8,published
2019,act,female,45-49,0.9,published
2019,act,female,5-9,0.3,published
2019,act,female,50-54,1.2,published
2019,act,female,55-59,2.9,published
2019,act,female,60-64,4.7,published
2019,act,female,65-69,4.2,published
2019,act,female,70-74,9.0,published
2019,act,female,75-79,17.9,published
2019,act,female,80-84,39.9,published
2019,act,female,85-89,89.1,published
2019,act,female,90-94,168.4,published
2019,act,female,95-99,286.1,published
2019,act,male,0-4,0.3,published
2019,act,male,10-14,0.0,published
2019,act,male,100+,166.7,published
2019,act,male,15-19,0.6,published
2019,act,male,20-24,0.6,published
2019,act,male,25-29,0.3,published
2019,act,male,30-34,0.4,published
2019,act,male,35-39,0.9,published
2019,act,male,40-44,1.4,published
2019,act,male,45-49,1.7,published
2019,act,male,5-9,0.1,published
2019,act,male,50-54,2.4,published
2019,act,male,55-59,3.7,published
2019,act,male,60-64,5.4,published
2019,act,male,65-69,7.7,published
2019,act,male,70-74,15.6,published
2019,act,male,75-79,27.9,published
2019,act,male,80-84,49.3,published
2019,act,male,85-89,87.7,published
2019,act,male,90-94,179.6,published
2019,act,male,95-99,298.9,published
2019,nsw,female,0-4,0.7,published
2019,nsw,female,10-14,0.1,published
2019,nsw,female,100+,474.2,published
2019,nsw,female,15-19,0.2,published
2019,nsw,female,20-24,0.3,published
2019,nsw,female,25-29,0.3,published
2019,nsw,female,30-34,0.3,published
2019,nsw,female,35-39,0.5,published
2019,nsw,female,40-44,0.9,published
2019,nsw,female,45-49,1.3,published
2019,nsw,female,5-9,0.1,published
2019,nsw,female,50-54,1.8,published
2019,nsw,female,55-59,3.0,published
2019,nsw,female,60-64,4.7,published
2019,nsw,female,65-69,7.0,published
2019,nsw,female,70-74,12.5,published
2019,nsw,female,75-79,21.5,published
2019,nsw,female,80-84,40.0,published
2019,nsw,female,85-89,80.8,published
2019,nsw,female,90-94,161.2,published
2019,nsw,female,95-99,273.1,published
2019,nsw,male,0-4,0.9,published
2019,nsw,male,10-14,0.1,published
2019,nsw,male,100+,413.4,published
2019,nsw,male,15-19,0.4,published
2019,nsw,male,20-24,0.6,published
2019,nsw,male,25-29,0.7,published
2019,nsw,male,30-34,0.7,published
2019,nsw,male,35-39,0.9,published
2019,nsw,male,40-44,1.5,published
2019,nsw,male,45-49,2.3,published
2019,nsw,male,5-9,0.1,published
2019,nsw,male,50-54,3.4,published
2019,nsw,male,55-59,5.1,published
2019,nsw,male,60-64,8.4,published
2019,nsw,male,65-69,11.8,published
2019,nsw,male,70-74,18.2,published
2019,nsw,male,75-79,31.6,published
2019,nsw,male,80-84,58.4,published
2019,nsw,male,85-89,107.7,published
