Generating SQLite file /home/ubuntu/demographic-bench/cuda-readback-diagnostic/nsys/workers-4/trace.sqlite from /home/ubuntu/demographic-bench/cuda-readback-diagnostic/nsys/workers-4/trace.nsys-rep
Processing [/home/ubuntu/demographic-bench/cuda-readback-diagnostic/nsys/workers-4/trace.sqlite] with [/opt/nvidia/nsight-systems/2024.6.2/host-linux-x64/reports/cuda_kern_exec_sum.py]... 
PID,TID,DevId,Count,QCount,TAvg (ns),TMed (ns),TMin (ns),TMax (ns),TStdDev (ns),AAvg (ns),AMed (ns),AMin (ns),AMax (ns),AStdDev (ns),QAvg (ns),QMed (ns),QMin (ns),QMax (ns),QStdDev (ns),KAvg (ns),KMed (ns),KMin (ns),KMax (ns),KStdDev (ns),API Name,Kernel Name
23971,23992,0,960,960,18404955.4,21206646.5,872173,35762839,10839704.7,5380.5,4562.0,2434,38207,3158.1,18366702.2,21164518.5,838064,35728391,10838128.0,32872.8,31488.0,29856,180322,11351.5,cuLaunchKernel,sembla_validate_claims
23971,23991,0,960,960,18089205.3,19632463.0,645675,31746003,9340168.8,15575.1,5292.5,2964,917209,58433.3,18019233.1,19573444.0,583827,31682933,9327933.6,54397.1,52384.0,42464,244642,13584.4,cuLaunchKernel,sembla_check_candidate_errors
23971,23990,0,960,960,17687846.4,17955990.5,359921,36045440,10417736.0,14334.9,4947.0,2814,991621,60440.7,17619404.5,17895982.0,299346,35707749,10403266.9,54107.1,52577.0,42400,213313,12740.4,cuLaunchKernel,sembla_check_candidate_errors
23971,23989,0,960,960,17678141.2,19190275.0,384085,33185420,9529321.7,19594.9,4446.5,3265,1110711,80640.9,17604255.6,19132578.0,323059,32931878,9510789.1,54290.7,52288.0,42432,248386,14203.4,cuLaunchKernel,sembla_check_candidate_errors
23971,23992,0,960,960,17398002.6,19850864.0,478858,35729716,10941066.9,21253.8,4531.5,2684,1813266,116659.0,17322640.6,19787588.5,420689,35501748,10920299.8,54108.2,52560.5,42432,242434,11576.5,cuLaunchKernel,sembla_check_candidate_errors
23971,23991,0,24,24,17382905.0,18483304.5,2821544,20866328,3582339.7,8260.9,6770.0,5989,32851,5317.0,17199997.4,18302219.5,2640033,20684249,3581455.7,174646.7,174945.0,171137,178594,1866.1,cuLaunchKernel,sembla_transition_00000004
23971,23991,0,960,960,17035183.8,18162745.5,61028,32172196,9769801.3,20712.3,5498.5,2293,910359,70778.1,16995090.7,18137667.0,28563,32103999,9753032.8,19380.7,18912.0,16896,98817,5768.7,cuLaunchKernel,sembla_validate_transition
23971,23992,0,24,24,16908926.7,19008816.0,3360660,22431127,5650289.5,6210.0,6269.5,4507,9164,1336.4,16729052.7,18829951.5,3180920,22252183,5650164.4,173664.0,173409.0,170754,176545,1427.3,cuLaunchKernel,sembla_transition_00000004
23971,23989,0,960,960,16594877.2,17746862.0,104419,32445833,9884751.9,24015.9,4687.0,3515,988397,90461.1,16551178.7,17723190.5,77030,32398542,9861650.4,19682.6,18912.0,16928,102177,7027.6,cuLaunchKernel,sembla_validate_transition
23971,23989,0,24,24,16503915.3,17922708.0,2329172,19459847,3585343.3,5973.2,5743.5,4898,9073,902.3,16323404.9,17740292.0,2146943,19280122,3585685.4,174537.2,174529.0,170849,178913,1916.9,cuLaunchKernel,sembla_transition_00000004
23971,23990,0,960,960,16476854.4,16707610.5,32573,35502957,10633710.8,21653.3,5128.0,3185,1369531,81411.6,16435529.7,16683898.0,10988,35404556,10609422.2,19671.4,19041.0,17056,98401,7214.1,cuLaunchKernel,sembla_validate_transition
23971,23992,0,960,960,16327023.1,17869046.5,91861,35455099,11169069.6,23731.9,4803.0,2954,2549494,123985.3,16284241.6,17845857.0,66711,35431155,11145633.0,19049.6,18816.0,16928,97569,4437.5,cuLaunchKernel,sembla_validate_transition
23971,23990,0,24,24,16053614.8,17401764.5,3095646,19945752,4398280.2,6320.7,6129.0,4897,8983,997.9,15872504.9,17220126.5,2917244,19765817,4397852.9,174789.2,174305.0,171009,177985,1712.8,cuLaunchKernel,sembla_transition_00000004
23971,23991,0,24,24,13768351.0,14232334.0,2265175,17401127,3156367.4,7331.7,5814.0,5217,34021,5753.2,13585198.0,14051831.5,2084117,17217042,3156347.0,175821.4,174449.0,170818,197889,5057.5,cuLaunchKernel,sembla_transition_00000003
23971,23989,0,24,24,13064694.0,14036423.5,1821365,16581675,3126787.2,6052.3,5963.5,4727,8622,952.5,12884685.8,13854621.5,1639258,16402335,3127265.6,173955.9,173809.5,170241,177217,1826.2,cuLaunchKernel,sembla_transition_00000003
23971,23990,0,24,24,12583904.1,14517888.0,2381702,16963205,4647054.7,6181.3,5909.0,4457,8373,1002.8,12403396.3,14335704.5,2203740,16782751,4647275.4,174326.6,173937.0,172897,176257,971.7,cuLaunchKernel,sembla_transition_00000003
23971,23992,0,24,24,12355825.5,10728158.0,2630863,18610163,5224480.1,6550.7,5609.5,3655,27031,4756.3,12172862.8,10549755.0,2451226,18431954,5222021.3,176412.0,175089.5,170305,211394,8257.2,cuLaunchKernel,sembla_transition_00000003
23971,23991,0,24,24,9872639.0,10661265.0,1768728,14003201,2535596.9,8808.3,7186.0,6018,27191,5521.1,9692838.7,10483127.0,1589880,13821533,2535733.7,170992.0,171057.5,167234,175650,2167.8,cuLaunchKernel,sembla_transition_00000002
23971,23990,0,24,24,9748766.9,11534546.5,1662948,14966365,4363009.7,6553.4,6108.5,4396,9895,1297.2,9570598.8,11357269.0,1487511,14787147,4362644.0,171614.7,172033.5,168257,173729,1375.6,cuLaunchKernel,sembla_transition_00000002
23971,23989,0,24,24,9071231.9,9276492.5,1354111,12916702,2413859.2,5514.5,5403.0,4867,6470,448.7,8894280.1,9100849.5,1175138,12740671,2414545.3,171437.3,171473.5,167841,177826,2303.1,cuLaunchKernel,sembla_transition_00000002
23971,23992,0,24,24,7605666.9,7322957.5,1860773,12130734,2791927.9,5376.5,5153.0,4086,7171,1016.7,7428265.1,7146481.5,1680100,11954966,2792366.0,172025.3,171713.5,169634,175553,1653.8,cuLaunchKernel,sembla_transition_00000002
23971,23991,0,24,24,6583816.9,6861984.5,1324483,11215664,2209916.9,7450.8,6524.5,5629,17706,2505.0,6436177.1,6714179.0,1177747,11073216,2209022.6,140189.0,139249.0,135297,164161,5326.8,cuLaunchKernel,sembla_transition_00000001
23971,23990,0,24,24,5940410.1,6969058.0,949400,11840197,3652013.4,6370.2,6319.5,5088,8373,777.6,5793848.2,6822254.0,804091,11695379,3651652.2,140191.8,139329.0,137153,158914,4226.4,cuLaunchKernel,sembla_transition_00000001
23971,23989,0,24,24,5564590.7,6020105.5,839984,7755260,1564869.9,6067.5,5903.5,4988,9825,971.3,5419615.6,5869702.0,692025,7611966,1565343.7,138907.7,138225.0,135393,147777,2640.4,cuLaunchKernel,sembla_transition_00000001
23971,23992,0,24,24,3552765.9,3345737.5,1150455,5189267,1043474.3,5759.4,5237.5,4217,9314,1334.3,3407862.8,3203096.5,1005043,5043071,1042204.0,139143.7,138113.0,135393,160002,4739.1,cuLaunchKernel,sembla_transition_00000001
23971,23989,0,24,24,2544641.3,2397443.0,351860,4498588,1261958.6,6009.0,5803.5,5088,8061,788.6,2398460.6,2252260.5,203916,4354510,1260592.3,140171.8,138801.0,136129,154241,4012.1,cuLaunchKernel,sembla_transition_00000000
23971,23989,0,456,456,2497498.0,1834954.5,53234,10148405,2067351.2,5585.7,4727.0,2954,29003,2560.1,2436880.8,1753022.5,11571,10084521,2066474.9,55031.6,49488.0,24576,218145,26063.7,cuLaunchKernel,sembla_observe_view
23971,23991,0,456,456,2202147.2,1786233.5,61446,8811108,1793087.7,6089.1,5408.0,2954,25177,2448.9,2145355.5,1720353.5,18570,8755402,1794522.3,50702.6,47297.0,25760,157505,15084.2,cuLaunchKernel,sembla_observe_view
23971,23991,0,24,24,2160635.4,2007716.0,559779,5397079,1385646.3,7343.0,6715.0,5678,11087,1537.4,2013036.7,1859007.0,413520,5250914,1384612.9,140255.7,139329.0,135617,151521,3442.3,cuLaunchKernel,sembla_transition_00000000
23971,23990,0,24,24,2091860.3,1142751.5,292866,7331272,2078164.5,7444.0,6971.0,5448,18247,2536.5,1943603.2,996781.5,146402,7155776,2075321.9,140813.0,140113.0,137601,157249,4177.3,cuLaunchKernel,sembla_transition_00000000
23971,23992,0,456,456,1640078.4,1729427.0,86532,3464014,879318.7,5026.9,4787.0,2744,22845,1660.4,1584852.6,1683724.0,42151,3402732,882002.6,50198.9,49008.0,25120,80321,13187.4,cuLaunchKernel,sembla_observe_view
23971,23990,0,456,456,1355431.9,1256277.0,65858,4545644,897441.6,6423.6,5803.5,3295,36065,3572.3,1298022.0,1197366.5,20465,4481125,898296.3,50986.2,47776.0,24288,263042,19342.8,cuLaunchKernel,sembla_observe_view
23971,23989,0,72,72,1339425.7,1136936.0,85514,4321894,921943.5,6930.3,5848.5,2785,31587,4244.8,448850.6,237106.5,4088,2483039,539455.6,883644.7,800182.0,33953,1914862,741718.7,cuLaunchKernel,sembla_observe_grouped_view
23971,23990,0,72,72,1310506.0,943582.0,42325,3063781,956894.8,6351.9,6399.5,3494,10506,1404.1,312956.5,170924.5,2847,1239019,335297.3,991197.5,743717.0,33088,2326545,916763.9,cuLaunchKernel,sembla_observe_grouped_view
23971,23991,0,72,72,1307747.2,1101486.0,42125,3294726,877311.5,6849.7,6575.0,2954,17375,2473.9,422212.3,198177.0,2689,2313946,537326.4,878685.2,716549.0,32832,2045135,767647.5,cuLaunchKernel,sembla_observe_grouped_view
23971,23989,0,48,48,1176231.6,930084.0,301054,3200978,796594.5,6807.1,5598.5,2414,35493,5198.9,915825.3,636587.0,3536,3060589,829487.0,253599.2,249682.0,91392,468387,80248.6,cuLaunchKernel,sembla_bound_grouped_view
23971,23992,0,72,72,1148928.0,937550.5,66640,2853884,803396.0,6061.1,5068.0,3165,31247,4363.4,273887.6,147219.0,8856,2176220,364166.1,868979.4,778437.5,34304,1867694,736950.5,cuLaunchKernel,sembla_observe_grouped_view
23971,23992,0,24,24,1130376.6,1160555.0,435684,2666107,461881.9,7105.8,5588.5,3555,30195,5447.9,984700.4,1019241.5,287869,2514308,461765.4,138570.3,138001.0,136161,144417,2219.6,cuLaunchKernel,sembla_transition_00000000
23971,23991,0,48,48,892572.9,665536.0,264864,3588618,666737.4,7316.1,7571.5,3065,15814,2429.6,652553.8,485547.5,9773,3441923,684147.9,232703.1,219729.5,107233,448772,96114.1,cuLaunchKernel,sembla_bound_grouped_view
23971,23990,0,48,48,838565.1,639740.0,287220,2518130,544418.2,7375.3,6810.5,3866,27081,3449.1,547207.0,341912.5,26221,2295530,561038.5,283982.8,248994.0,183489,483492,75586.4,cuLaunchKernel,sembla_bound_grouped_view
23971,23992,0,48,48,694529.7,614563.5,327328,1591033,304425.9,5725.3,5193.0,3085,13420,2265.1,416731.0,368372.0,16898,1335820,318724.3,272073.4,247682.0,106113,513828,78012.2,cuLaunchKernel,sembla_bound_grouped_view
23971,23991,0,24,24,632091.8,466303.5,39697,2032640,638738.9,6873.0,6354.5,5008,11297,1731.3,621358.8,458649.0,27017,2023807,638329.1,3860.0,2192.0,1568,19488,4303.2,cuLaunchKernel,sembla_init_validation_scratch
23971,23989,0,24,24,576618.6,143510.0,12007,2590564,761473.6,10031.8,8948.5,6200,24397,3878.6,556826.8,126506.5,3919,2556239,755003.8,9760.0,4800.0,1568,45857,12280.9,cuLaunchKernel,sembla_init_grouped_extrema
23971,23989,0,24,24,497869.5,324103.0,56540,1055300,356916.7,6493.6,6034.0,4998,12209,1575.7,488081.1,311541.5,43077,1047089,358236.2,3294.7,2384.0,1696,8704,1876.0,cuLaunchKernel,sembla_init_validation_scratch
23971,23991,0,24,24,402662.4,178897.5,26387,1841144,552478.1,9227.8,8968.0,7161,12579,1530.7,387715.9,166295.0,10460,1828147,552236.4,5718.7,4352.0,1632,28000,5978.1,cuLaunchKernel,sembla_reset_status
23971,23990,0,24,23,336187.8,118691.0,21037,1826231,478516.8,7258.0,5884.5,4346,29144,4963.9,339725.0,116445.0,12883,1817693,484479.6,3438.7,2480.0,1728,13376,2550.5,cuLaunchKernel,sembla_init_validation_scratch
23971,23991,0,24,24,320180.7,119832.5,22945,1772553,476395.1,11068.7,11046.5,7561,14992,1967.3,304694.6,109071.0,6606,1730347,472729.4,4417.4,2928.0,1664,31200,5863.6,cuLaunchKernel,sembla_init_grouped_extrema
23971,23989,0,24,24,317346.9,203565.5,14605,919778,292046.0,9579.3,8452.5,6530,23105,4101.7,304110.2,191108.0,5771,890401,290294.2,3657.4,3104.0,1472,6912,1829.5,cuLaunchKernel,sembla_reset_status
23971,23989,0,72,72,303316.3,134468.5,10320,2082493,411077.9,10099.6,8332.5,3866,47292,7448.3,286984.2,122395.0,3870,2072126,407502.1,6232.5,3888.0,1536,35425,7050.6,cuLaunchKernel,sembla_init_grouped_histogram
23971,23991,0,72,72,273252.8,151435.0,10518,1950790,341853.1,9389.5,8418.5,3756,52799,6229.5,259281.9,136032.0,1212,1935540,339139.0,4581.3,3312.0,1568,29856,4969.6,cuLaunchKernel,sembla_init_grouped_histogram
23971,23992,0,24,24,266499.1,186649.5,45498,920347,226225.6,5931.7,6053.5,3556,10917,1657.3,257159.3,180254.5,35787,909578,225842.7,3408.1,2128.0,1568,20129,3807.5,cuLaunchKernel,sembla_init_validation_scratch
23971,23990,0,24,24,259647.6,65078.0,25522,1696676,461344.7,9722.9,8822.5,6639,28432,4165.4,244786.0,51544.5,11079,1664071,457195.8,5138.7,4352.0,1664,24864,5320.5,cuLaunchKernel,sembla_init_grouped_extrema
23971,23990,0,24,24,225581.4,71292.5,24302,1799533,407701.8,14945.3,14877.0,10315,20471,2464.5,205590.7,50241.0,9663,1776502,406623.9,5045.4,4176.0,1696,21024,4065.5,cuLaunchKernel,sembla_init_observations
23971,23992,0,72,72,217004.2,98572.0,12908,2189581,362197.5,6530.1,6364.0,4497,11147,1362.3,205900.8,88016.0,6309,2174476,360319.2,4573.4,3664.0,1568,32608,4608.3,cuLaunchKernel,sembla_init_grouped_histogram
23971,23990,0,72,72,184156.7,90352.0,11995,935727,201673.0,8490.4,7506.0,4507,31727,4518.2,171453.8,79157.0,1387,925121,202440.2,4212.5,4288.0,1536,18560,2360.5,cuLaunchKernel,sembla_init_grouped_histogram
23971,23992,0,24,24,178741.8,118410.0,13939,768468,188258.8,7902.0,7241.0,5448,15924,2680.6,167370.5,106708.5,5645,758519,187287.5,3469.3,2304.0,1504,16768,3137.2,cuLaunchKernel,sembla_reset_status
23971,23991,0,24,24,165884.0,74702.5,35069,737309,189108.6,21377.5,21077.5,10375,41031,6335.9,140749.1,51802.5,10113,711015,188274.2,3757.4,3760.0,1664,7456,1693.5,cuLaunchKernel,sembla_init_observations
23971,23990,0,24,24,156350.1,61980.5,15440,819825,212493.1,8678.5,7626.5,6019,21683,3307.1,143847.6,49716.5,4763,810237,213166.4,3824.0,4096.0,1568,7104,1604.3,cuLaunchKernel,sembla_reset_status
23971,23992,0,24,24,146486.0,114634.5,30504,684516,135741.1,7663.3,7306.0,5118,11177,1318.5,134476.0,100367.5,22130,670942,135334.6,4346.8,4256.0,1632,8352,2176.1,cuLaunchKernel,sembla_init_grouped_extrema
23971,23989,0,24,24,143159.3,102871.0,33326,383035,101546.5,13289.5,11603.0,8593,34402,5502.8,126388.5,86351.0,11347,365222,101823.1,3481.3,2944.0,1888,7392,1454.8,cuLaunchKernel,sembla_init_observations
23971,23992,0,24,24,138023.6,129419.5,38646,358407,77387.8,17198.4,18153.0,10937,25228,3564.5,116293.1,105130.0,15786,335596,78151.1,4532.1,4816.0,1856,7232,1802.7,cuLaunchKernel,sembla_init_observations

