beta,gamma
0.83090180158615112,0.11909332871437073
0.78185975551605225,0.10689528286457062
0.8645939826965332,0.10951827466487885
0.85840398073196411,0.1143355593085289
0.83971869945526123,0.10635218024253845
0.82925999164581299,0.11107965558767319
0.77578425407409668,0.11145419627428055
0.79590463638305664,0.12373282015323639
0.80431443452835083,0.085846222937107086
0.8291817307472229,0.11338406801223755
0.8028833270072937,0.10532126575708389
0.80235087871551514,0.10771633684635162
0.82670807838439941,0.10215620696544647
0.84363716840744019,0.1053263396024704
0.80536943674087524,0.1101926863193512
0.79726427793502808,0.11093676835298538
0.86303555965423584,0.11125548928976059
0.81361472606658936,0.11373873054981232
0.81495535373687744,0.10039670020341873
0.89305275678634644,0.12732353806495667
0.84660130739212036,0.10972557961940765
0.84894436597824097,0.10476673394441605
0.80753982067108154,0.11182815581560135
0.75722610950469971,0.10501548647880554
0.80359256267547607,0.09255555272102356
0.87804144620895386,0.10928190499544144
0.84153324365615845,0.11340595036745071
0.78349977731704712,0.11514291167259216
0.80482608079910278,0.096525341272354126
0.90733987092971802,0.15060687065124512
0.750313401222229,0.115604467689991
0.85800367593765259,0.1255304217338562
0.95366829633712769,0.11683697998523712
0.77791541814804077,0.1075894683599472
0.89069193601608276,0.1169738844037056
0.83051484823226929,0.11256266385316849
0.8183329701423645,0.11062187701463699
0.76208996772766113,0.10862258821725845
0.81995248794555664,0.11394882202148438
0.69793295860290527,0.10454481095075607
0.86099761724472046,0.11089061945676804
0.75810879468917847,0.11556383967399597
0.80836969614028931,0.12512290477752686
0.82469326257705688,0.12281019985675812
0.86425501108169556,0.11058646440505981
0.77112710475921631,0.11075407266616821
0.80365544557571411,0.11485584825277328
0.75529080629348755,0.11268654465675354
0.74011397361755371,0.080720745027065277
0.88342416286468506,0.13359448313713074
0.90595138072967529,0.11574295908212662
0.74524599313735962,0.10664977878332138
0.83500540256500244,0.11471652239561081
0.82547122240066528,0.11268578469753265
0.74938279390335083,0.11422888189554214
0.85728150606155396,0.11813082545995712
0.83313125371932983,0.11894997209310532
0.80909192562103271,0.11430133879184723
0.78966021537780762,0.12061262875795364
0.75998342037200928,0.11122016608715057
0.84191322326660156,0.11283548921346664
0.93998372554779053,0.095165476202964783
0.82245171070098877,0.10410042852163315
0.93012869358062744,0.12140357494354248
0.80390185117721558,0.1105739027261734
0.86344999074935913,0.13334795832633972
0.79601943492889404,0.11764045059680939
0.87393695116043091,0.1151219829916954
0.81594741344451904,0.11716167628765106
0.80577021837234497,0.11005302518606186
0.76453334093093872,0.11466410756111145
1.4818077087402344,0.12044459581375122
0.78031277656555176,0.11054233461618423
0.76442378759384155,0.095803640782833099
0.76152729988098145,0.099437043070793152
0.86314207315444946,0.1214592233300209
0.83629077672958374,0.10334256291389465
0.78150254487991333,0.11882786452770233
0.78578627109527588,0.10781381279230118
0.77135032415390015,0.10654239356517792
0.80915117263793945,0.11672619730234146
0.87847334146499634,0.10027541220188141
0.7622828483581543,0.10288725048303604
0.78377526998519897,0.097801156342029572
0.76820939779281616,0.10481108725070953
0.73827499151229858,0.10873333364725113
0.83930349349975586,0.11536487191915512
0.75762110948562622,0.10919371992349625
0.86451303958892822,0.10550475865602493
0.78639936447143555,0.1152261346578598
0.76110196113586426,0.11385943740606308
0.76157402992248535,0.096634633839130402
0.79993098974227905,0.10545981675386429
0.78889524936676025,0.1033206433057785
0.82727277278900146,0.10492556542158127
0.83647984266281128,0.10197742283344269
0.819266676902771,0.085318870842456818
0.79519754648208618,0.11491897702217102
0.78958719968795776,0.1106189489364624
0.80944305658340454,0.10026890784502029
0.97319900989532471,0.098041869699954987
0.76096922159194946,0.09488358348608017
0.8177870512008667,0.090278968214988708
0.88145482540130615,0.10707493871450424
0.79098498821258545,0.12106803804636002
0.82056921720504761,0.11458907276391983
0.7715681791305542,0.10914404690265656
0.79736942052841187,0.11080893129110336
0.7460206151008606,0.12082072347402573
0.83019089698791504,0.10983634740114212
0.81968247890472412,0.11941526830196381
0.71695584058761597,0.1136205643415451
0.85189247131347656,0.11424896121025085
0.75326710939407349,0.084725789725780487
0.87638509273529053,0.1122247502207756
0.82063841819763184,0.082778491079807281
0.77686363458633423,0.12055504322052002
0.76326167583465576,0.12358278781175613
0.86042559146881104,0.1083979606628418
0.94574695825576782,0.11930284649133682
0.97482973337173462,0.13530580699443817
0.84910541772842407,0.12216006219387054
0.85943472385406494,0.10693811625242233
0.870502769947052,0.10599221289157867
0.8419119119644165,0.11019737273454666
0.76099288463592529,0.10670223087072372
0.85997635126113892,0.11023604869842529
0.82632744312286377,0.096584536135196686
0.84126490354537964,0.13796065747737885
0.80090796947479248,0.10065550357103348
0.80414766073226929,0.11775852739810944
0.88359683752059937,0.13250981271266937
0.8194701075553894,0.1215599849820137
0.85640329122543335,0.11244301497936249
0.80164694786071777,0.10046261548995972
0.771109938621521,0.10585395991802216
0.79769116640090942,0.10017824172973633
0.76115399599075317,0.10384682565927505
0.83280575275421143,0.10969449579715729
0.79114663600921631,0.11004048585891724
0.83300089836120605,0.1184561625123024
0.79833722114562988,0.1196320578455925
0.75245833396911621,0.10502427071332932
0.8841283917427063,0.10772783309221268
0.8026585578918457,0.10442958772182465
0.82033193111419678,0.10114650428295135
0.8064759373664856,0.11262815445661545
0.82761102914810181,0.11738738417625427
0.80669057369232178,0.1134781688451767
0.78534388542175293,0.10706169158220291
0.75393325090408325,0.080572694540023804
0.82875120639801025,0.11775742471218109
1.0465267896652222,0.11621543765068054
0.81790584325790405,0.13565166294574738
0.84626555442810059,0.12537984549999237
0.84325981140136719,0.11144687980413437
0.87441927194595337,0.11182894557714462
0.78257042169570923,0.11845455318689346
0.8436245322227478,0.099381275475025177
0.80130404233932495,0.11805226653814316
0.82206088304519653,0.10001936554908752
0.75530272722244263,0.11678855121135712
0.77271002531051636,0.11567524075508118
0.7975049614906311,0.094431228935718536
0.77011299133300781,0.10357320308685303
0.76020210981369019,0.091084934771060944
0.88428890705108643,0.11120378226041794
0.82158088684082031,0.10495545715093613
0.91605120897293091,0.1275549978017807
0.77565062046051025,0.10715571790933609
0.75465542078018188,0.11435086280107498
0.8507198691368103,0.1021941751241684
0.71559041738510132,0.069613762199878693
0.9086797833442688,0.11739615350961685
0.77559787034988403,0.11060234904289246
0.80389219522476196,0.096500635147094727
0.7870028018951416,0.1165667250752449
0.90335935354232788,0.10984964668750763
0.8457375168800354,0.10995427519083023
0.81543809175491333,0.11340983211994171
0.79135829210281372,0.1159103736281395
0.81779253482818604,0.10043469071388245
0.73311185836791992,0.09816751629114151
0.82373875379562378,0.12200476974248886
0.87266498804092407,0.14178033173084259
0.78091174364089966,0.099343627691268921
0.83928793668746948,0.12224492430686951
0.75159120559692383,0.10274236649274826
0.76256531476974487,0.11699450016021729
0.80686765909194946,0.12228746712207794
0.74053484201431274,0.11786811053752899
0.77655291557312012,0.11061985045671463
0.75423359870910645,0.090739786624908447
0.81371515989303589,0.11027389764785767
0.81837427616119385,0.10570769011974335
0.86920446157455444,0.11154527962207794
0.79204428195953369,0.10108232498168945
0.8115352988243103,0.10713526606559753
0.7988932728767395,0.09232649952173233
0.81588631868362427,0.11531022191047668
0.80378401279449463,0.10489464551210403
0.83999276161193848,0.11653008311986923
0.84094184637069702,0.11087247729301453
0.83635538816452026,0.1083144024014473
0.84471750259399414,0.11461164802312851
0.70079094171524048,0.10839062184095383
0.71848416328430176,0.12340795248746872
0.7589302659034729,0.11532443761825562
0.7847524881362915,0.11433828622102737
0.76680511236190796,0.090301617980003357
0.7661290168762207,0.10609776526689529
0.74422937631607056,0.10815831273794174
0.86000686883926392,0.11553728580474854
0.85100346803665161,0.11799602955579758
0.95185190439224243,0.12043023109436035
0.76458853483200073,0.11505906283855438
0.81008327007293701,0.10988685488700867
1.8047432899475098,0.11890304088592529
0.93702274560928345,0.10802333056926727
0.78193283081054688,0.10590901225805283
0.79567712545394897,0.1228926032781601
0.81150424480438232,0.1168738529086113
0.80420315265655518,0.11530200392007828
0.84545671939849854,0.11138834804296494
0.78170949220657349,0.1215345486998558
0.80974352359771729,0.10346570611000061
0.7479742169380188,0.1021217480301857
0.78387433290481567,0.090967006981372833
0.81088656187057495,0.10858748108148575
0.78289330005645752,0.11716624349355698
0.7804253101348877,0.10425189137458801
0.83577615022659302,0.11291686445474625
1.1718596220016479,0.11264927685260773
0.7892424464225769,0.11167006939649582
0.91097384691238403,0.10748137533664703
0.78727960586547852,0.095391251146793365
0.75926148891448975,0.10780065506696701
0.76886719465255737,0.10765404999256134
0.83252346515655518,0.11868418008089066
0.81088721752166748,0.083451636135578156
0.79159235954284668,0.10305750370025635
0.80776685476303101,0.1116611585021019
0.79027861356735229,0.10234298557043076
0.94898706674575806,0.12739554047584534
0.71204614639282227,0.098530970513820648
0.81764906644821167,0.11927568912506104
0.84703290462493896,0.12034226953983307
0.8471064567565918,0.1048428863286972
0.92021447420120239,0.11670872569084167
0.81146115064620972,0.11579430848360062
0.74296319484710693,0.10179691761732101
0.77274936437606812,0.1113063171505928
0.72525233030319214,0.090417057275772095
0.84375655651092529,0.12285497039556503
0.71665269136428833,0.10727600753307343
0.8236725926399231,0.11922089010477066
0.78118735551834106,0.1135939359664917
0.88002204895019531,0.13510006666183472
0.74338322877883911,0.10009665787220001
0.80830889940261841,0.1009574756026268
0.93975597620010376,0.12129197269678116
0.72104215621948242,0.094478696584701538
0.87991851568222046,0.11769083142280579
0.81983166933059692,0.11059652268886566
0.79761165380477905,0.12020403891801834
0.78167879581451416,0.1006212905049324
0.89434117078781128,0.10785140842199326
0.82919532060623169,0.097998097538948059
0.77716302871704102,0.12084466218948364
0.95265644788742065,0.10025221109390259
0.93769389390945435,0.099830895662307739
0.79867476224899292,0.10876010358333588
0.8654935359954834,0.11153064668178558
0.93572747707366943,0.11056506633758545
0.89204984903335571,0.10784980654716492
0.80765467882156372,0.1085246205329895
0.84621846675872803,0.12018328905105591
0.77568727731704712,0.093329690396785736
0.84535908699035645,0.1062331423163414
0.80190479755401611,0.096464626491069794
0.80356365442276001,0.10462514311075211
0.83082038164138794,0.11254192888736725
0.77873736619949341,0.093833930790424347
0.78651076555252075,0.10954896360635757
0.87627148628234863,0.11088017374277115
0.73892128467559814,0.098519578576087952
0.97070252895355225,0.11403069645166397
0.78032243251800537,0.094762407243251801
0.77838331460952759,0.10614876449108124
0.81074696779251099,0.12177835404872894
0.84675103425979614,0.117505744099617
0.84980952739715576,0.1112138107419014
0.79174345731735229,0.1161506175994873
0.85605567693710327,0.11041751503944397
0.74338245391845703,0.10311894863843918
0.8456382155418396,0.10523248463869095
0.86534780263900757,0.12978392839431763
0.80757462978363037,0.10590042173862457
0.76233512163162231,0.1070728674530983
0.79909056425094604,0.11209943890571594
0.82070279121398926,0.10814318060874939
0.81625586748123169,0.11982583999633789
0.86623877286911011,0.10813793540000916
0.93381327390670776,0.12272739410400391
0.85921305418014526,0.11591094732284546
0.77703553438186646,0.091809839010238647
0.84292197227478027,0.1154940202832222
0.82289952039718628,0.10413546860218048
0.84329921007156372,0.11234559863805771
0.75857084989547729,0.10628267377614975
0.81651037931442261,0.1005912646651268
0.81753307580947876,0.10785792768001556
0.81703311204910278,0.10895077139139175
0.85383623838424683,0.10046005994081497
0.79854398965835571,0.10885213315486908
0.74778121709823608,0.11547677218914032
0.79634886980056763,0.10607928037643433
0.80115270614624023,0.1009354367852211
0.76018667221069336,0.10873344540596008
0.81735795736312866,0.10493457317352295
0.80706262588500977,0.10953700542449951
0.85108184814453125,0.10866256803274155
0.94238317012786865,0.11962325125932693
0.76709288358688354,0.086969159543514252
0.8815079927444458,0.11255247890949249
0.78162980079650879,0.11207665503025055
0.91465991735458374,0.1280408501625061
0.85453367233276367,0.11511494219303131
0.7354053258895874,0.10592301934957504
0.84006226062774658,0.12699373066425323
0.90246236324310303,0.11538364738225937
0.88311904668807983,0.11905500292778015
0.76413029432296753,0.11306727677583694
0.89805489778518677,0.11295634508132935
0.77882170677185059,0.11789597570896149
0.82264727354049683,0.11099399626255035
0.771137535572052,0.11114849150180817
0.95161569118499756,0.118211530148983
0.78362351655960083,0.11539978533983231
0.77796262502670288,0.10967949032783508
0.72783201932907104,0.099025458097457886
0.82025665044784546,0.10689593851566315
0.75111782550811768,0.10330662131309509
0.77169126272201538,0.084192067384719849
0.77891629934310913,0.11490948498249054
0.90715277194976807,0.11673324555158615
0.86252850294113159,0.090822383761405945
0.8161158561706543,0.11591025441884995
0.86392074823379517,0.12648756802082062
0.92106270790100098,0.11094165593385696
0.8022800087928772,0.11057858914136887
0.85066723823547363,0.11164837330579758
0.74919724464416504,0.10445227473974228
0.76853501796722412,0.1166083812713623
0.80184042453765869,0.099920608103275299
0.89351260662078857,0.12900756299495697
0.7793915867805481,0.1092110201716423
1.1614370346069336,0.08832298219203949
0.88165140151977539,0.11616337299346924
0.79711902141571045,0.11077310144901276
0.76304632425308228,0.10169575363397598
0.73541939258575439,0.10212182998657227
0.80934876203536987,0.11427208781242371
1.1708179712295532,0.10976599901914597
0.80770820379257202,0.091711461544036865
0.8457983136177063,0.11738346517086029
0.84969472885131836,0.11499040573835373
0.81840062141418457,0.10354480147361755
0.79617983102798462,0.090128332376480103
0.74770301580429077,0.089277327060699463
0.84623658657073975,0.12588502466678619
0.84896683692932129,0.10307309031486511
0.84216028451919556,0.11958155035972595
0.84593170881271362,0.1199687197804451
0.84025305509567261,0.11654730141162872
0.78128105401992798,0.10668547451496124
0.82510393857955933,0.11847099661827087
0.7774207592010498,0.10322969406843185
0.85576063394546509,0.11201953887939453
0.86999469995498657,0.10910691320896149
0.84144634008407593,0.10628797113895416
0.85494309663772583,0.11429391801357269
0.75414454936981201,0.094998650252819061
0.80846923589706421,0.11372525990009308
0.84797924757003784,0.11405695229768753
0.84481680393218994,0.10849682986736298
0.87986290454864502,0.13072182238101959
0.81485277414321899,0.09511854499578476
0.90651267766952515,0.11473113298416138
0.77625364065170288,0.10319741815328598
0.83834069967269897,0.11063111573457718
0.81101930141448975,0.11742641776800156
0.7910810112953186,0.10519853979349136
0.82269465923309326,0.1147100105881691
0.77466589212417603,0.10648863762617111
0.77572327852249146,0.12030832469463348
0.85362744331359863,0.12517756223678589
0.85829490423202515,0.10997789353132248
0.78519463539123535,0.11330061405897141
0.80201268196105957,0.10497141629457474
0.81064391136169434,0.11195058375597
0.75107258558273315,0.10672328621149063
0.85965120792388916,0.12187018245458603
0.85172975063323975,0.10723233968019485
0.76848417520523071,0.10331852734088898
0.80053907632827759,0.10363548994064331
0.87696593999862671,0.10525496304035187
0.77502870559692383,0.11192138493061066
0.82457739114761353,0.097147300839424133
0.74558061361312866,0.096717819571495056
0.80976909399032593,0.099229246377944946
0.89311391115188599,0.10319377481937408
0.79649859666824341,0.10420059412717819
0.78618645668029785,0.1090770810842514
0.84301453828811646,0.10598073154687881
0.77744537591934204,0.10207726806402206
0.80386203527450562,0.1137198805809021
0.82359939813613892,0.11870657652616501
0.8473551869392395,0.10671032965183258
0.81044232845306396,0.1056073009967804
0.83305138349533081,0.11973423510789871
0.79451894760131836,0.094077996909618378
0.84328675270080566,0.12459353357553482
0.70975029468536377,0.094622403383255005
0.84192407131195068,0.10852939635515213
0.72031599283218384,0.087440863251686096
0.91026711463928223,0.11484397202730179
0.89992576837539673,0.11079726368188858
0.79759073257446289,0.12615150213241577
0.73233449459075928,0.10535110533237457
0.8259662389755249,0.11155703663825989
0.85865539312362671,0.10850125551223755
0.81421405076980591,0.12238172441720963
0.74941188097000122,0.11544989049434662
0.8618890643119812,0.10197632759809494
0.84484750032424927,0.094972178339958191
0.78897660970687866,0.10489584505558014
0.75590991973876953,0.097582809627056122
0.92158728837966919,0.10362766683101654
0.85743379592895508,0.12007346749305725
0.88458824157714844,0.11858563870191574
0.90613991022109985,0.1351068913936615
0.81012123823165894,0.12537591159343719
0.80282962322235107,0.12019733339548111
0.82376325130462646,0.11629685014486313
0.76125866174697876,0.10690426081418991
0.76263940334320068,0.096823506057262421
